year,state,hai,county,facility_id,facility_name,operative_procedure,procedure_count,predicted_infection_count,infection_count,unnamed_one_zero,notes
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000002,California Hospital Medical Center - Los Angeles,Appendix surgery,106,0.37,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000002,California Pacific Medical Center - California West Campus Hospital,Appendix surgery,80,0.06,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000004,Cedars-Sinai Medical Center,Appendix surgery,52,0.2,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000022,Centinela Hospital Medical Center,Appendix surgery,3,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000006,Chapman Global Medical Center,Appendix surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000014,Children's Hospital & Research Center Oakland,Appendix surgery,196,0.32,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60001207,Children's Hospital at Mission,Appendix surgery,109,0.09,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000034,Children's Hospital Los Angeles,Appendix surgery,404,1.45,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000007,Children's Hospital of Orange County,Appendix surgery,588,1.72,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000003,Chino Valley Medical Center,Appendix surgery,52,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000070,Citrus Valley Medical Center - IC Campus,Appendix surgery,4,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000132,Citrus Valley Medical Center - QV Campus,Appendix surgery,140,1.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000095,Clovis Community Medical Center,Appendix surgery,3,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000038,Coast Plaza Hospital,Appendix surgery,4,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000114,College Medical Center,Appendix surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000082,Community Hospital Long Beach,Appendix surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000040,Community Hospital of Huntington Park,Appendix surgery,4,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000082,Community Hospital of San Bernardino,Appendix surgery,76,0.25,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterey,70000137,Community Hospital of The Monterey Peninsula,Appendix surgery,17,0.06,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000014,Community Memorial Hospital - San Buenaventura,Appendix surgery,25,0.08,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000195,Contra Costa Regional Medical Center,Appendix surgery,6,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000006,Corona Regional Medical Center,Appendix surgery,47,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000117,Dameron Hospital,Appendix surgery,20,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000336,Delano Regional Medical Center,Appendix surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000008,Desert Regional Medical Center,Appendix surgery,66,0.24,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240001330,Desert Valley Hospital,Appendix surgery,3,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000118,Doctors Hospital of Manteca,Appendix surgery,6,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000122,Doctors Medical Center,Appendix surgery,79,0.21,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Cruz,70000139,Dominican Hospital,Appendix surgery,48,0.18,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001709,Earl & Loraine Miller Children's Hospital,Appendix surgery,380,1.14,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000053,East Los Angeles Doctors Hospital,Appendix surgery,44,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000183,Eden Medical Center,Appendix surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000011,Eisenhower Medical Center,Appendix surgery,59,0.16,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001351,El Camino Hospital,Appendix surgery,3,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Imperial,90000040,El Centro Regional Medical Center,Appendix surgery,13,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000125,Emanuel Medical Center,Appendix surgery,88,0.41,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,230000013,Enloe Medical Center - Esplanade,Appendix surgery,77,0.27,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Siskiyou,230000019,Fairchild Medical Center,Appendix surgery,5,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,230000005,Feather River Hospital,Appendix surgery,8,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000056,Foothill Presbyterian Hospital-Johnston Memorial,Appendix surgery,4,0.01,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000011,Fountain Valley Regional Hospital & Medical Center,Appendix surgery,215,0.66,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mendocino,110000008,Frank R. Howard Memorial Hospital,Appendix surgery,12,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Luis Obispo,50000016,French Hospital Medical Center,Appendix surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000058,Garden Grove Hospital and Medical Center,Appendix surgery,7,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000058,Garfield Medical Center,Appendix surgery,44,0.14,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterey,70000141,George L. Mee Memorial Hospital,Appendix surgery,26,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000059,Glendale Adventist Medical Center,Appendix surgery,6,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000093,Glendale Memorial Hospital and Health Center,Appendix surgery,5,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000060,Glendora Community Hospital,Appendix surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000017,Goleta Valley Cottage Hospital,Appendix surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000068,"Good Samaritan Hospital, Los Angeles",Appendix surgery,4,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153,"Good Samaritan Hospital, San Jose",Appendix surgery,69,0.2,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000062,Greater El Monte Community Hospital,Appendix surgery,28,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000045,Grossmont Hospital,Appendix surgery,7,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Benito,70000142,Hazel Hawkins Memorial Hospital,Appendix surgery,19,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000012,Hemet Valley Medical Center,Appendix surgery,2,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000063,Henry Mayo Newhall Hospital,Appendix surgery,31,0.1,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000014,Hi-Desert Medical Center,Appendix surgery,9,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000034,Highland Hospital,Appendix surgery,5,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60001022,Hoag Hospital Irvine,Appendix surgery,5,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000014,Hoag Memorial Hospital Presbyterian,Appendix surgery,8,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000065,Hollywood Presbyterian Medical Center,Appendix surgery,3,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000015,Huntington Beach Hospital,Appendix surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000026,Huntington Memorial Hospital,Appendix surgery,87,0.41,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000017,John F. Kennedy Memorial Hospital,Appendix surgery,67,0.05,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000196,John Muir Medical Center - Concord Campus,Appendix surgery,5,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000187,John Muir Medical Center - Walnut Creek Campus,Appendix surgery,75,0.35,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Appendix surgery,17,0.06,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,630011203,"Kaiser Foundation Hospital, Antioch",Appendix surgery,14,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930001543,"Kaiser Foundation Hospital, Baldwin Park",Appendix surgery,17,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000074,"Kaiser Foundation Hospital, Downey",Appendix surgery,176,0.7,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000024,"Kaiser Foundation Hospital, Fontana",Appendix surgery,111,0.41,2,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140001086,"Kaiser Foundation Hospital, Fremont",Appendix surgery,4,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000949,"Kaiser Foundation Hospital, Fresno",Appendix surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000072,"Kaiser Foundation Hospital, Los Angeles",Appendix surgery,97,0.45,4,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000973,"Kaiser Foundation Hospital, Manteca",Appendix surgery,61,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,630011959,"Kaiser Foundation Hospital, Moreno Valley",Appendix surgery,16,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Appendix surgery,111,0.49,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630013398,"Kaiser Foundation Hospital, Ontario",Appendix surgery,21,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Appendix surgery,117,0.46,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Appendix surgery,12,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000050,"Kaiser Foundation Hospital, Panorama City",Appendix surgery,47,0.15,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Mateo,220000010,"Kaiser Foundation Hospital, Redwood City",Appendix surgery,7,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000707,"Kaiser Foundation Hospital, Riverside",Appendix surgery,37,0.22,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30001370,"Kaiser Foundation Hospital, Roseville",Appendix surgery,129,0.76,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000130,"Kaiser Foundation Hospital, Sacramento",Appendix surgery,14,0.07,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000144,"Kaiser Foundation Hospital, San Diego",Appendix surgery,83,0.31,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000008,"Kaiser Foundation Hospital, San Francisco",Appendix surgery,23,0.11,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000150,"Kaiser Foundation Hospital, San Jose",Appendix surgery,19,0.12,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,630015029,"Kaiser Foundation Hospital, San Leandro",Appendix surgery,10,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Marin,110000944,"Kaiser Foundation Hospital, San Rafael",Appendix surgery,12,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001355,"Kaiser Foundation Hospital, Santa Clara",Appendix surgery,104,0.51,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,110000508,"Kaiser Foundation Hospital, Santa Rosa",Appendix surgery,39,0.07,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000071,"Kaiser Foundation Hospital, South Bay",Appendix surgery,27,0.09,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000133,"Kaiser Foundation Hospital, South Sacramento",Appendix surgery,52,0.22,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Mateo,220000009,"Kaiser Foundation Hospital, South San Francisco",Appendix surgery,11,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,630012364,"Kaiser Foundation Hospital, Vacaville",Appendix surgery,32,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Contra Costa,140000190,"Kaiser Foundation Hospital, Walnut Creek",Appendix surgery,73,0.35,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000076,"Kaiser Foundation Hospital, West LA",Appendix surgery,20,0.06,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000290,"Kaiser Foundation Hospital, Woodland Hills",Appendix surgery,32,0.12,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tulare,120001444,Kaweah Delta Medical Center,Appendix surgery,40,0.15,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000342,Kern Medical Center,Appendix surgery,27,0.1,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000024,La Palma Intercommunity Hospital,Appendix surgery,5,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000027,LAC/Harbor UCLA Medical Center,Appendix surgery,54,0.22,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000038,LAC/Olive View UCLA Medical Center,Appendix surgery,25,0.11,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000040,LAC+USC Medical Center,Appendix surgery,72,0.33,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000047,Lakewood Regional Medical Center,Appendix surgery,3,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Joaquin,30000139,Lodi Memorial Hospital,Appendix surgery,37,0.04,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,Appendix surgery,208,1.09,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,630012971,Loma Linda University Medical Center - Murrieta,Appendix surgery,7,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000018,Lompoc Valley Medical Center,Appendix surgery,14,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000095,Long Beach Memorial Medical Center,Appendix surgery,15,0.05,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000025,Los Alamitos Medical Center,Appendix surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000085,Los Angeles Community Hospital,Appendix surgery,28,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000020,Los Robles Hospital & Medical Center,Appendix surgery,39,0.12,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packard Children's Hospital Stanford,Appendix surgery,66,0.36,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Humboldt,110000021,Mad River Community Hospital,Appendix surgery,7,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Madera,40000111,Madera Community Hospital,Appendix surgery,4,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mono,240000005,Mammoth Hospital,Appendix surgery,5,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Barbara,50000021,Marian Regional Medical Center,Appendix surgery,79,0.07,1,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Luis Obispo,50000009,"Marian Regional Medical Center, Arroyo Grande",Appendix surgery,10,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Marin,110000953,Marin General Hospital,Appendix surgery,6,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000044,Marina Del Rey Hospital,Appendix surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Calaveras,30000120,Mark Twain Medical Center,Appendix surgery,6,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",El Dorado,30000121,Marshall Medical Center,Appendix surgery,14,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,60000035,Martin Luther King Jr. Community Hospital,Appendix surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merced,40000110,Memorial Hospital Los Banos,Appendix surgery,20,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000092,Memorial Hospital of Gardena,Appendix surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000123,Memorial Medical Center,Appendix surgery,37,0.21,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Mendocino,110000023,Mendocino Coast District Hospital,Appendix surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000727,Menifee Valley Medical Center,Appendix surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000124,Mercy General Hospital,Appendix surgery,2,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000404,Mercy Hospital,Appendix surgery,8,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000901,Mercy Hospital of Folsom,Appendix surgery,21,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merced,40000113,Mercy Medical Center,Appendix surgery,12,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Siskiyou,230000012,Mercy Medical Center Mt. Shasta,Appendix surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasta,230000010,Mercy Medical Center Redding,Appendix surgery,41,0.14,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000127,Mercy San Juan Medical Center,Appendix surgery,27,0.09,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Kern,120000701,Mercy Southwest Hospital,Appendix surgery,25,0.03,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000037,Methodist Hospital of Sacramento,Appendix surgery,15,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000096,Methodist Hospital of Southern California,Appendix surgery,8,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Mateo,220000017,Mills-Peninsula Medical Center,Appendix surgery,33,0.11,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000009,Montclair Hospital Medical Center,Appendix surgery,11,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000108,Monterey Park Hospital,Appendix surgery,30,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterey,70000145,Natividad Medical Center,Appendix surgery,61,0.05,3,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000010,Northbay Medical Center,Appendix surgery,13,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Solano,110000378,Northbay Vacavalley Hospital,Appendix surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Inyo,240000037,Northern Inyo Hospital,Appendix surgery,8,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000111,Northridge Hospital Medical Center,Appendix surgery,78,0.24,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Marin,110000982,Novato Community Hospital,Appendix surgery,4,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000131,Oak Valley Hospital District,Appendix surgery,17,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000146,O'Connor Hospital,Appendix surgery,31,0.11,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000105,Olympia Medical Center,Appendix surgery,1,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000073,Orange County Global Medical Center,Appendix surgery,2,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Butte,230000014,Oroville Hospital,Appendix surgery,5,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000057,Pacific Alliance Medical Center,Appendix surgery,11,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000133,Pacifica Hospital of the Valley,Appendix surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000077,Palmdale Regional Medical Center,Appendix surgery,11,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000042,Palo Verde Hospital,Appendix surgery,3,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,630013873,Palomar Medical Center,Appendix surgery,15,0.06,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Riverside,250000044,Parkview Community Hospital Medical Center,Appendix surgery,24,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sonoma,110000040,Petaluma Valley Hospital,Appendix surgery,9,0.02,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000052,PIH Hospital - Downey,Appendix surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Imperial,90000146,Pioneers Memorial Healthcare District,Appendix surgery,8,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000062,Placentia Linda Hospital,Appendix surgery,2,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Plumas,230000015,Plumas District Hospital,Appendix surgery,1,0.0,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000147,Pomerado Hospital,Appendix surgery,5,0.01,0,,
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000123,Pomona Valley Hospital Medical Center,Appendix surgery,125,0.61,1,,
