OBJECTID,SUBJ_FIRE1920,SHAPE_Length,SHAPE_Area
190,0_49,0.0971179678312731,0.000556168840330447
191,50_99,0.156869046328841,0.00078885066779999
192,50_99,0.0742647635553256,0.000289932743821325
193,0_49,0.0977567754471106,0.000485158906846976
194,0_49,0.493376004106899,0.00914336393996599
195,50_99,0.504510110350047,0.0033931264309223
196,100_199,0.457373461446666,0.00321491423437421
197,0_49,0.221343958396577,0.00223622274975579
198,50_99,0.0741019751236144,0.000286649702663565
199,100_199,0.18956954680126,0.00178089165965466
200,50_99,0.111230203821588,0.000777292401269933
201,BURNED,2.26180444164521,0.0372534208666957
202,100_199,0.21038459621592,0.00179434026270666
203,50_99,0.178554133619013,0.000933517942291549
204,0_49,0.109047195659437,0.00057296417446425
205,100_199,0.0637165777851478,0.000293807093275214
206,50_99,0.116849432429023,0.00059202033743996
207,50_99,0.352050076452927,0.00280999162916505
208,BURNED,0.130801398644038,0.00070839405974278
209,100_199,0.513362425984137,0.00428147063800949
210,50_99,0.082143935586438,0.000374659975400615
211,50_99,0.113126414416521,0.000296140946896883
212,100_199,0.200897337659974,0.00126429880230406
213,100_199,0.205793547631561,0.001605194963969
214,100_199,0.186972265804538,0.00161982344769313
215,50_99,0.282076739610112,0.001115428569437
216,0_49,0.075132676062732,0.000312460906393146
217,100_199,0.711913299568213,0.0069262125544064
218,50_99,0.0894594939591569,0.00042960353336319
219,50_99,0.0896097211904393,0.000349350454267533
220,100_199,0.0379837651506567,9.50999814806145e-05
221,50_99,0.140809794205762,0.000804479282917424
222,50_99,0.119219815248873,0.000742245393409991
223,50_99,0.111046669400796,0.000543539527769033
224,0_49,0.0733415177674756,0.000283470513034042
225,100_199,0.0890600560009328,0.000580646150020281
226,BURNED,0.539346425934288,0.00521927726755828
227,100_199,0.0921925630635524,0.000562015673091106
228,BURNED,0.0558229235652775,0.000215541519027585
229,50_99,0.117780008118566,0.000510310396632574
230,BURNED,0.0862530874702878,0.000344995932804689
231,100_199,0.284564741161915,0.0022989855175248
232,50_99,0.124569234977657,0.000712195762974277
233,BURNED,0.0483690136965743,0.000132646533442713
234,50_99,0.0867510503418684,0.000305246684978192
235,50_99,0.776379962922679,0.00679840973671805
236,0_49,0.0943928164297095,0.00057420123284673
237,100_199,0.0757670728633569,0.000280177279682679
238,100_199,0.257604369545413,0.00114832259941129
239,50_99,0.21478206969736,0.000841263923492616
240,0_49,0.182638048476225,0.00099979401118395
241,50_99,0.194539483043481,0.00124622429894551
242,50_99,0.0769495412698743,0.000304060209716792
243,50_99,0.0701893774711911,0.000277299023240204
244,200+,0.150016588336986,0.00120856850582014
245,50_99,0.220818793338985,0.000885402690310822
246,50_99,0.15330328709597,0.000774356601982015
247,BURNED,0.0707546053667139,0.000365051950109113
248,200+,0.146955949801004,0.000850625005940332
249,50_99,0.14272691570381,0.000706795834307875
250,BURNED,0.160760450502735,0.000841984393973985
251,50_99,0.101935960337049,0.000447430457074424
252,50_99,1.07656514568264,0.0110093844159594
253,BURNED,0.371765266818948,0.00184345625854546
254,200+,0.140148323859472,0.000589280385469827
255,BURNED,0.932299913949866,0.0117697841257921
256,50_99,0.102545414464052,0.000475811543619163
257,0_49,0.406806991615264,0.00283657097774283
258,100_199,4.4361920811605,0.151246831397373
259,200+,0.116644380708288,0.000697677516148135
260,200+,0.374151675064607,0.00291148732125193
261,50_99,0.0644234100999092,0.000293052420680523
262,50_99,0.18711766118142,0.000988611290414419
263,50_99,0.0912949303311454,0.000362511295457509
264,0_49,0.112749141048287,0.000558631906084466
265,200+,0.83336313822731,0.0148434174204445
266,BURNED,0.551875419363737,0.00459724716490226
267,50_99,0.175548683650851,0.00159457132337569
268,200+,0.0874270293371962,0.00052316563967726
269,50_99,0.270885919868242,0.00131016129213948
270,100_199,0.12872537827981,0.000730785605956914
271,50_99,0.138944958792849,0.000606637431749368
272,0_49,0.053157967571798,0.00018151110424579
273,200+,0.343545847434414,0.00256436949269346
274,50_99,0.118683366804576,0.000454609230513304
275,50_99,0.0655974961326569,0.000222019848220352
276,50_99,0.195678521511445,0.00133716727105974
277,50_99,0.124048357768166,0.000513849888835818
278,200+,0.47620336689739,0.00964323333569778
279,50_99,0.24212804919258,0.00196714066424203
280,50_99,0.0942947143238237,0.000334629601913479
281,50_99,0.147067003287788,0.000762482645442744
282,50_99,0.106159790740781,0.000591075607139928
283,100_199,0.185569892582911,0.000942225037778022
284,BURNED,0.211201639554558,0.00148278562839821
285,100_199,0.268179711413796,0.00164983867976082
286,50_99,0.103534555181512,0.000610192008293628
287,50_99,0.151750865339184,0.000919905365946939
288,0_49,0.253381322393698,0.00133425466041438
289,50_99,0.416914743108134,0.00223208388354115
290,BURNED,0.125186702627256,0.000440999260671911
291,200+,1.18273273352238,0.0230033525716794
292,50_99,0.076510761389283,0.000341737338685892
293,0_49,0.102345332659593,0.000558774016094121
294,BURNED,0.289376256462598,0.00165368881034774
295,50_99,0.130203389629593,0.00056652953962835
296,100_199,0.0895809157733375,0.000339613914544478
297,50_99,0.238479400871817,0.00172155720820213
298,200+,0.0682877682614106,8.47086235387971e-05
299,100_199,0.263891466946504,0.00142632460599146
300,50_99,0.316696078187296,0.00221445783578508
301,50_99,0.236108458656549,0.00125332896201008
302,50_99,0.0922526944379051,0.000485467853866344
303,100_199,0.0383671592221131,8.21233650116319e-05
304,50_99,0.133177587952418,0.000674901690984513
305,200+,11.6277676766099,0.16503566860909
306,50_99,0.0586263369321967,0.000200629184123001
307,BURNED,0.277962243489584,0.00164889457156227
308,50_99,0.382392527240784,0.0035731398714782
309,50_99,0.54375671623107,0.00358954381728345
310,100_199,0.0773192975318591,0.000335038832970998
311,0_49,0.0831029137457253,0.000365876707195625
312,50_99,0.120338677645327,0.000675564801815033
313,0_49,0.109894165215323,0.00059250914105948
314,100_199,0.11972971775388,0.000569013964773724
315,50_99,0.443106666959961,0.0061363347019405
316,50_99,0.0825224210341392,0.00037150580765829
317,100_199,0.102021113129042,0.000477195743473068
318,0_49,0.0801036058633734,0.000318419854889975
319,100_199,0.288570324522005,0.00213288235723295
320,200+,0.144609029431304,0.000695005576381744
321,BURNED,0.676050695733002,0.00804758105129001
322,50_99,0.425055677969023,0.0029764412556801
323,200+,0.0786256110593059,0.000382467569181075
324,50_99,0.116399547388427,0.000611017216248632
325,50_99,0.281552620834535,0.00209639317211083
326,50_99,0.118755427076873,0.000599324161839541
327,50_99,0.0977229791505023,0.00046564110531542
328,100_199,0.0969696104403937,0.000355632700410589
329,0_49,0.104930267199379,0.000678025881083659
330,100_199,0.112145806234766,0.000814941462550751
331,50_99,0.0597403802867692,0.000175252709895933
332,50_99,0.0674962779087466,0.000263822485339454
333,BURNED,0.113882333904462,0.000535489597479098
334,50_99,0.0854624370483047,0.000443410065500082
335,50_99,0.156193023227684,0.000662693352579757
336,50_99,0.210295476729868,0.00117762137680881
337,0_49,0.104613602674119,0.000691627569064546
338,0_49,0.0975174668469342,0.000586481676899111
339,100_199,2.328595386801,0.0309260744183545
340,50_99,0.26858826175038,0.00139297783926791
341,50_99,0.10261558502801,0.000596038855133514
342,50_99,0.135405595350768,0.000961242700013789
343,50_99,0.256856043788212,0.00142336655254468
344,50_99,1.1798268350258,0.011163141383575
345,50_99,0.213309955364677,0.00126230010348599
346,50_99,0.0648508141426387,0.000300216929037026
347,50_99,0.134091451569664,0.000969428119911969
348,50_99,0.101860985669569,0.00059700689581065
349,100_199,0.276448613309022,0.00196501591510338
350,50_99,0.113918391316057,0.000664522829894881
351,100_199,0.0940187270930733,0.000532955107038686
352,0_49,0.11077067861401,0.000843756226817011
353,0_49,0.0762690398908848,0.000385564376979481
354,100_199,0.0681482232432442,0.000261007728345723
355,50_99,0.139747509701633,0.000961828601123547
356,50_99,0.057386021870451,0.00020906666248934
357,50_99,0.147574678708725,0.000965491258804826
358,100_199,0.169942424576144,0.000915742223762218
359,50_99,0.133353499659037,0.000814482123381253
360,0_49,0.151004552985605,0.00118311019249054
361,0_49,0.0689223438343863,0.000284829687850303
362,50_99,0.17487603763212,0.000963689785771235
363,50_99,0.0720007827750832,0.000321732870195509
364,200+,0.544186404710933,0.00444150275397392
365,200+,0.177805917890129,0.00114710694245043
366,50_99,0.116159794451572,0.000702532989575473
367,100_199,0.116595415119037,0.000678014374823985
368,0_49,0.122713905140467,0.000847012448730482
369,BURNED,0.239691457222305,0.00140645420265228
370,50_99,0.112113529083014,0.000665046343266563
371,50_99,0.251551990877832,0.00146022957503213
372,100_199,0.090667378450708,0.000555831953281677
373,50_99,0.385333752639805,0.00340277966174528
374,100_199,0.402819917803818,0.00349543643919142
375,200+,0.232432324352923,0.00230134446405968
376,100_199,0.223187274765821,0.00238535809726142
377,100_199,0.206610975694009,0.00127760359364278
378,100_199,0.22826542837973,0.00166641507047056
379,BURNED,0.168942719412265,0.000896536368055711
380,100_199,0.231426813329198,0.00146738763244971
381,50_99,0.354733971132427,0.00243230056211178
382,50_99,0.397980979860225,0.00296877788547634
383,100_199,0.183397365949848,0.00082451112297901
384,50_99,0.0761108808836717,0.000340029809743224
385,200+,0.0784168341778337,0.000458014777666838
386,200+,0.351263392270149,0.00453016013535362
387,50_99,0.124333091050875,0.000654893771271839
388,50_99,0.154249081246654,0.000874828431777789
389,100_199,0.135320924737574,0.000703884088079037
390,200+,0.187014743583784,0.00167251089795684
391,50_99,0.140760163154476,0.000600174902163656
392,BURNED,0.0391106186305869,0.00010500780910128
393,50_99,0.578709957690402,0.00525023559810282
394,100_199,0.47411955438289,0.00307979148822671
395,50_99,0.102916722154577,0.000572143093137395
396,50_99,0.249182335444136,0.00195043270645125
397,100_199,0.19460476528682,0.00102719928129338
398,100_199,0.28257055627733,0.00335434590877186
399,50_99,0.0925809366323545,0.000444707425005565
400,100_199,0.801826152999061,0.00718839769926776
401,50_99,0.0868387715862239,0.000383048489464476
402,50_99,0.0402749287812664,0.000116148389240493
403,100_199,0.0945627647993097,0.000430099212420169
404,50_99,0.0826497193037086,0.000394720754858003
405,100_199,0.248395015324627,0.00159394251686465
406,100_199,0.0685769400869627,0.000309388237492731
407,50_99,0.124514804040461,0.000754845328872517
408,100_199,0.0840313203637699,0.000337840458445384
409,50_99,0.153227254373511,0.00149903674945252
410,100_199,0.107238630431031,0.000502298876687984
411,50_99,0.13525918650569,0.000692644402673251
412,100_199,0.18309836354843,0.00205185134222622
413,50_99,0.147344434335353,0.000647479821336061
414,100_199,0.129507862921679,0.000585961140224483
415,100_199,0.0617149418205448,0.00024916423184552
416,50_99,0.890333806297498,0.0121750483620981
417,100_199,0.07075401979875,0.000300215703652222
418,100_199,0.221840905981937,0.00137003558677871
419,50_99,0.0999599132951498,0.000570959155308037
420,0_49,0.0874675239096882,0.000428956942328379
421,100_199,0.0552286315350279,0.000220319420973857
422,50_99,0.42616214358456,0.0024652156253041
423,50_99,0.0804276041873996,0.000398053742486663
424,0_49,0.095422900780231,0.000406290586616988
425,50_99,0.0945987474237932,0.000318329364832339
426,0_49,0.0735244745995237,0.000257182153509658
427,0_49,0.0960352221267731,0.00043845206427696
428,100_199,0.510736559658337,0.00497631547086977
429,50_99,0.123412567144475,0.000841581271452634
430,50_99,0.118144484642507,0.000575386290534719
431,50_99,0.0787150236491455,0.000341286496882389
432,50_99,0.149181662551975,0.000714841549549442
433,50_99,0.0889183278117516,0.000383429008635271
