OBJECTID,SRA,SHAPE_Length,SHAPE_Area
85,FRA,2271.02779545496,268816.774740693
86,FRA,125.070347491839,822.546512778866
87,FRA,1992.17090356082,246878.325095684
88,FRA,4292.70486410804,600372.768945201
89,FRA,988.841201604655,40962.2959049194
90,FRA,1742.78926142715,183070.623034426
91,FRA,4584.32729337793,1078016.62366208
92,FRA,19668.5973273017,8223254.06249942
93,FRA,1167.62674418625,35783.7987119472
94,FRA,2386.57599431507,90158.1787633039
95,FRA,3736.33473397911,616776.176806932
96,FRA,16359.223373343,14130836.3578032
97,FRA,31574.6584353212,19596427.1544532
98,FRA,1705.80968083725,103386.136213036
99,FRA,7454.42608390115,1978631.06406981
100,FRA,733.781282464264,7405.85906162778
101,FRA,947.93264854837,50889.2096010122
102,FRA,2892.71542200786,448519.731700326
103,FRA,180.833861285901,1999.90798012665
104,FRA,3755.4143441997,613139.691604942
105,FRA,2685.34306976554,310603.171505723
106,FRA,1155.73237408353,18693.2426229343
107,FRA,48.3552477492781,157.690864490289
108,FRA,2889.32520664362,467118.425858505
109,FRA,399.709151788169,9972.96955465238
110,FRA,1248.95483651309,58934.2219935701
111,FRA,2254.18340948809,209013.74491511
112,FRA,3286.5333081843,448410.706737506
113,FRA,1413.28988374965,112303.914915279
114,FRA,6793.72152353102,1613373.72505387
115,FRA,91.8568459930792,376.56534685179
116,FRA,3068.53658835452,498839.663297977
117,FRA,130.20181355249,848.052028149352
118,FRA,290.268717959705,4021.83493641312
119,FRA,2248.81469093024,179493.863950352
120,FRA,8563.67473209518,2285556.19796989
121,FRA,9457.5678708848,2709078.4435296
122,FRA,93.088749440831,524.713299404129
123,FRA,4668.35035022576,527388.386281536
124,FRA,1923.73032956482,231090.783313199
125,FRA,2067.40369129079,134161.161631707
126,FRA,79775.9436731236,46213570.3840044
127,FRA,10630.464970376,2716082.70137047
128,FRA,5059.79443129895,857461.219987609
129,FRA,2824.50068821568,266473.981364158
130,FRA,1466.47017235318,145484.937517052
131,FRA,3856.33555160666,690093.118340839
132,FRA,639.180469244377,2755.97848085552
133,FRA,57.3015884944025,140.676992540049
134,FRA,1935.41974335979,234036.585172521
135,FRA,2926.55469902072,458192.541781757
136,FRA,3340.24925018243,425892.332143153
137,FRA,5863.6490455116,1457180.03827161
138,FRA,468.286397340406,12946.3047751457
139,FRA,658.692789576608,26813.5849925305
140,FRA,53803.084100264,23801117.1719898
141,FRA,804.838293829409,29613.5474040346
142,FRA,207.198664138726,1623.15245580107
143,FRA,1635.09931200032,157604.607553331
144,FRA,6065.9999736502,1036453.60089693
145,FRA,4741.09752229315,1305849.82635694
146,FRA,3876.60685399403,707087.376555226
147,FRA,3911.64464524536,956004.287114274
148,FRA,1139.88601545844,78996.9342343422
149,FRA,1928.61102841747,232439.272097689
150,FRA,1931.07956303088,232586.66492422
151,FRA,315.97314017136,3141.45462244455
152,FRA,357.478051462799,7394.64994863291
153,FRA,1949.26710912831,229523.655829454
154,FRA,1899.63136882874,226521.891320978
155,FRA,1533.87153805698,124611.317813285
156,FRA,660.186667023302,23518.8168332172
157,FRA,354.915958960292,7375.84430527875
158,FRA,674.34128250991,17375.5834216743
159,FRA,5524.48786055334,1228149.61269745
160,FRA,1712.72454348222,181518.412398037
161,FRA,289.934837513194,4932.60458782157
162,FRA,386.92089125619,8287.57234157531
163,FRA,2836.44391952473,454933.657588648
164,FRA,179.939122827788,919.997258184347
165,FRA,1918.05671318252,229933.287104855
166,FRA,3698.27942676345,360748.383357706
167,FRA,502.26868072255,4840.76425158905
168,FRA,9598.59794181682,2982803.48336993
169,FRA,4929.14565195712,804159.636500626
170,FRA,1655.98389154237,90262.630481055
171,FRA,3835.81613910759,639035.671638122
172,FRA,8677.22294066675,3102699.55295319
173,FRA,1526.18770739244,130059.813528395
174,FRA,5719.08346993799,1815921.33048051
175,FRA,3449.77305575109,704509.487451307
176,FRA,6320.8247682668,1911910.88278429
177,FRA,9555.00902985188,3606546.87338976
178,FRA,872.329149752713,35240.0311847638
179,FRA,1924.61571763289,235249.06941641
180,FRA,17900.5877790314,12875942.2303792
181,FRA,8469.53569154129,2729400.3469058
182,FRA,4086.45999367643,616161.055682985
183,FRA,30954.6079793038,25085637.8346936
184,FRA,485.611240284314,9217.4096032415
185,FRA,2552.60734964611,278226.086136527
186,FRA,55264.8375729735,80848152.9399689
187,FRA,1940.33571081485,235253.019750367
188,FRA,283.971449771512,4307.58372364267
189,FRA,747.571563685462,32032.6995059847
190,FRA,1469.69996739305,116327.237021104
191,FRA,1714.69442546272,175881.084081447
192,FRA,1689.49845196914,57492.6026428314
193,FRA,1968.57326275065,241823.259715292
194,FRA,76.4282398066316,72.4964508603387
195,FRA,1991.95791389344,247617.413036426
196,FRA,1439.889616814,115363.72462413
197,FRA,610.408962480654,14390.9370624959
198,FRA,1990.87930090269,247078.029607508
199,FRA,3550.22250417743,553104.661220281
200,FRA,135274.199448506,207658042.015032
201,FRA,8789.06206092301,2277013.83234835
202,FRA,3421.72800502654,405039.480420556
203,FRA,5887.46704029422,1304289.70378176
204,FRA,1924.73255128438,231534.462014967
205,FRA,2851.46957973454,194271.671231959
206,FRA,2867.30040624229,458050.411580906
207,FRA,1923.83892234605,231321.552525922
208,FRA,3818.26236281554,683457.518294402
209,FRA,1495.86453339479,128532.896936863
210,FRA,503.594029486827,8729.49338131721
211,FRA,1765.34385095371,210092.431911196
212,FRA,2605.94380430212,319287.785041462
213,FRA,7296.67510041001,2097897.60193689
214,FRA,6147.93908590938,789450.355578634
215,FRA,1682.77337793662,173514.609552869
216,FRA,690.475693061913,27508.7573879334
217,FRA,300.294398332108,4946.97323275009
218,FRA,522.762351875542,12948.8023270926
219,FRA,480.227657785445,9199.20691479155
220,FRA,1006.38336886374,35022.5989541403
221,FRA,92.2612755052746,336.807353569168
222,FRA,1597.93337409385,74354.421104527
223,FRA,54651.5990238121,29587979.9845567
224,FRA,15346.9863191062,5231109.83427032
225,FRA,1850.57145176729,212135.020279848
226,FRA,1844.7979830872,207484.863668287
227,FRA,1910.99082179269,228142.705278661
228,FRA,21081.1067088384,9672812.23178706
229,FRA,13782.8706687349,7697879.8650289
230,FRA,2954.85347362926,481549.200326769
231,FRA,7924.96561250579,3939891.82571578
232,FRA,1309.10450604385,77210.8051131542
233,FRA,10789.6863909304,3853635.02634145
234,FRA,1931.17379404643,232380.197715394
235,FRA,2156.92350527718,182833.032145168
236,FRA,2584768.12888621,4151001806.50651
237,FRA,1444.7556736737,115804.036869498
238,FRA,8155.46929855999,3775461.20533722
239,FRA,1809.25563472894,135470.481255511
240,FRA,7799.73509644762,3800532.69592853
241,FRA,7915.26913065251,3911852.38697514
242,FRA,7673.16562652046,3672402.03101997
243,FRA,5773.94900492537,1848371.60747814
244,FRA,3843.63017297853,923345.917003338
245,FRA,7738.36626079004,3739164.18451228
246,FRA,29388.5150594077,19504356.2608672
247,FRA,1971.50963146932,242189.201549265
248,FRA,7734.24701110937,3746946.30868242
249,FRA,7863.87856984241,3871559.89328943
250,FRA,2043.42636766724,260921.138751681
251,FRA,35528.0512376467,22534193.2461999
252,FRA,3028.62846726659,523429.906525307
253,FRA,7858.12282196621,3858451.6266978
254,FRA,7684.17477459691,3690323.62477653
255,FRA,7560.27053565291,3567993.10257333
256,FRA,7648.65615284913,3655181.45476597
257,FRA,7609.01398188908,3618516.42368013
258,FRA,1996.41905903882,248340.719113822
259,FRA,9571.57896605924,3219956.826377
260,FRA,15296.4430197393,7385303.23742102
261,FRA,2816.53076860675,312521.705728824
262,FRA,7667.82278941692,3664791.76373463
263,FRA,5742.65064502369,649509.469509228
264,FRA,7766.84103504621,3770048.18341061
265,FRA,99.6249342133853,471.805363808193
266,FRA,36834.2965022259,28042546.8841877
267,FRA,5057.88056436532,1016542.9559589
268,FRA,8655.72020053038,3817059.32499749
269,FRA,7785.46338681509,3788311.00438417
270,FRA,7754.035186287,3757745.22558339
271,FRA,17355.7257199494,4059824.4557931
272,FRA,406.485949966905,7500.3918226373
273,FRA,2135.03970462762,258943.0568198
274,FRA,7762.96339272064,2694834.71550434
275,FRA,1949.58769158263,236422.424297877
276,FRA,916.895993731864,54944.9593718429
277,FRA,7832.08587304525,3833440.84447365
278,FRA,7735.09961806565,2804324.59914302
279,FRA,293.871937796547,3423.98376752719
280,FRA,4022.67385649633,1010012.44430909
281,FRA,1045.77205738121,29319.9711260376
282,FRA,21125.1826471897,15706138.7418647
283,FRA,7725.91780006529,3729779.9604989
284,FRA,7692.56062940278,3698100.89045929
285,FRA,43155.0088235579,55924199.3048557
286,FRA,1435.48360360884,115123.288264626
287,FRA,6935.86034887608,1953516.58225887
288,FRA,8841.77094698911,3348865.91103578
289,FRA,34501.3031170723,31722116.0383697
290,FRA,1916.59155189834,229557.412651085
291,FRA,7718.78404916907,3722701.48545454
292,FRA,7714.99387526356,3719841.51238314
293,FRA,7672.73819804946,3678860.76896919
294,FRA,7766.88540258242,3769785.95758771
295,FRA,1022.09032588101,47066.0625834608
296,FRA,2941.52963569781,481112.444612475
297,FRA,2914.97627297106,468873.106620339
298,FRA,7770.66288676613,3773715.29482476
299,FRA,7768.42160797775,3772448.62772256
300,FRA,7758.53380468671,3761217.17616647
301,FRA,7721.47603229487,3725898.70664433
302,FRA,7712.20148811972,2555119.84223788
303,FRA,20693.8268796208,11739660.2385458
304,FRA,1948.15325153983,237120.836395097
305,FRA,7701.3101237378,3706833.52396531
306,FRA,1998.37965472321,249469.966681747
307,FRA,71770.0438842144,82698475.577034
308,FRA,7770.9254052548,3774422.0001753
309,FRA,7828.72542620791,3827552.57976923
310,FRA,7696.84682477237,2546132.30382101
311,FRA,7698.11548222258,3703740.65170953
312,FRA,5776.52896175919,1850403.24581526
313,FRA,7810.54440183006,3812539.46671424
314,FRA,7803.30193033561,3795576.18812524
315,FRA,515.874542361883,9730.1221808545
316,FRA,4821.01906102875,926837.392338828
317,FRA,7458.93064954358,3475679.98677207
318,FRA,7656.43243813047,3662946.09819088
319,FRA,7608.39764523326,3617115.86567354
320,FRA,1342.11445786113,112307.341288833
321,FRA,1930.57066941802,232944.29813603
322,FRA,7333.8244604763,3347298.48756967
323,FRA,7808.9737583392,3811133.92416025
324,FRA,928.449178524392,43144.170971049
325,FRA,7799.43859126694,3801813.37772841
326,FRA,7824.59592765951,3843870.36561194
327,FRA,7847.01463755022,3848324.37117914
328,FRA,1926.79417129403,232032.098314113
329,FRA,7693.47077427581,3699221.53675548
330,FRA,7624.24167538866,3632686.26463923
331,FRA,7687.06216069891,3693151.28375124
332,FRA,7741.07141748612,3745194.00918944
333,FRA,3880.5004050285,940913.791099677
334,FRA,142.767755930192,1024.70607806448
335,FRA,7760.86211839631,3764418.9435769
336,FRA,799.147078177445,36177.4747239902
337,FRA,260.029251423231,4007.48904421714
338,FRA,846.966591588625,39604.7479214268
339,FRA,1013.72064113366,50076.0016681409
340,FRA,7929.75400343306,3929017.16211702
341,FRA,731.003473371394,22516.3863733771
342,FRA,7815.69705237135,3816830.95610663
343,FRA,7738.78578748789,3742970.96852874
344,FRA,134318.409077172,214685467.226023
345,FRA,1262.33444378998,72341.2349371317
346,FRA,4910.4773100174,1210910.48062368
347,FRA,3839.55125588175,198347.010791319
348,FRA,7815.44939558757,3817234.56343911
349,FRA,1927.78788311378,232270.899134893
350,FRA,7790.32036710178,3791914.81905425
351,FRA,7751.96586121324,3755358.66560177
352,FRA,7748.75495067941,3752705.61334043
353,FRA,7717.03839888698,2791400.56228421
354,FRA,6828.94171668381,2367325.13068911
355,FRA,7773.81868889612,3775973.86408857
356,FRA,7768.21153824576,3770564.86116517
357,FRA,7747.89626717383,3751193.21433489
358,FRA,7716.00799446793,3721070.69509345
359,FRA,8540.66834457352,1836135.03295318
360,FRA,7734.7718977992,3737253.48551051
361,FRA,835.568215871076,18117.8646639583
362,FRA,1407.66249044074,83434.9755428276
363,FRA,1422.58094758428,81084.9213803078
364,FRA,7801.97024395818,3804238.89400612
365,FRA,7789.58187804184,3790385.86065048
366,FRA,728.32703048921,12642.5603695031
367,FRA,494.926362197857,7159.90392091213
368,FRA,7749.70718266649,3753560.22245189
369,FRA,1575.21251565084,142943.918941357
370,FRA,1756.4600518009,96026.2945053686
371,FRA,7843.3752116761,3844835.97136142
372,FRA,1947.18083780126,236926.918990988
373,FRA,749.430385539786,30802.0061946381
374,FRA,12033.7050397406,4983869.36179151
375,FRA,2877.49217527704,463911.505703402
376,FRA,2870.39511794036,458662.399803488
377,FRA,360.054892667588,8052.50698116698
378,FRA,5459.03256670872,404517.499137791
379,FRA,7725.92096712401,3730590.92290164
380,FRA,7702.69177682821,3708088.11940936
381,FRA,7757.7618364626,2817039.48822201
382,FRA,70364.9078081975,23968534.6881449
383,FRA,7781.26641579544,3784062.54400864
384,FRA,7719.07279919442,3723075.67866193
385,FRA,6754.0447989317,2748091.86603589
386,FRA,2362.27688764951,216850.144871271
387,FRA,7649.18872812407,3655683.23132569
388,FRA,7893.86879679809,3894199.05378954
389,FRA,5839.64163431906,1118317.23766168
390,FRA,1344.72912160725,98773.7214504714
391,FRA,7634.78724480247,3641961.202075
392,FRA,2901.04534848814,456608.691670087
393,FRA,290.178204630056,1.35649518765515
394,FRA,6398.13704765175,2452824.58296403
395,FRA,1973.59742258274,239336.007113939
396,FRA,7698.86326110655,3703340.91961165
397,FRA,7818.82188648793,3735084.74919323
398,FRA,2063.44632261098,265599.319967461
399,FRA,7707.8890929535,3713969.79619728
400,FRA,7835.83190607533,3837406.26412896
401,FRA,13908.296210419,5346200.91219464
402,FRA,11617.6930328077,3046402.36208176
403,FRA,7723.74538613287,3728481.89251602
404,FRA,2000.94524689208,249672.503027606
405,FRA,1440.01561880068,114995.868020721
406,FRA,5977.42381753887,1489940.29350726
407,FRA,6774.90834346407,2302622.63331532
408,FRA,8101.84313914478,4094180.28748755
409,FRA,7927.02485481002,3687360.8520526
410,FRA,19693.1727129631,7319369.96345611
411,FRA,16794.7110713415,7959410.83194019
412,FRA,7747.67373966968,3751316.86578133
413,FRA,7967.9492005476,3757531.28381004
414,FRA,10607.5734258385,2328370.56502799
415,FRA,7737.78189565638,3741922.72803135
416,FRA,7744.0507537224,3747995.96227008
417,FRA,8025.58796391633,4025442.88784277
418,FRA,7526.58121239179,1959766.63205425
419,FRA,7643.24566956524,3650438.2584878
420,FRA,7790.1331279125,3554849.47682761
421,FRA,7690.16987173378,3695620.23285146
422,FRA,7744.7953299288,3748597.82506282
423,FRA,4894.50040158822,964960.768020719
424,FRA,965.148940390075,58219.1125864021
425,FRA,7735.60259099939,3740839.29340008
426,FRA,7788.29589360448,3790795.6880664
427,FRA,500.437166716565,1944.9187093867
428,FRA,2123.96747175058,281479.848552538
429,FRA,7739.05836859252,3743154.90853484
430,FRA,7882.35956265819,3882945.1499845
431,FRA,870.308185256488,30854.2768146455
432,FRA,1902.96825258383,79721.3266528594
433,FRA,723.907836130834,29159.1181849173
434,FRA,1927.43614944271,232099.227771969
435,FRA,7869.74062440331,3869602.20304456
436,FRA,7712.56014291799,3717068.18587427
437,FRA,227.7288909773,0.717271391851448
438,FRA,963.896969240825,58067.798012846
439,FRA,4871.11385192199,1421251.33449574
440,FRA,965.607363939972,58274.4880695464
441,FRA,9246.99797096961,3441958.69294881
442,FRA,7795.63900037622,1900123.36459584
443,FRA,722.068350112529,29032.9031803135
444,FRA,7752.24568756031,2818075.78691695
445,FRA,7758.32206568654,3762022.35542056
446,FRA,7789.98243507971,3790719.77383043
447,FRA,227.177725928422,1.15267871139247
448,FRA,1930.90096149158,233016.858432989
449,FRA,1939.06680916978,174531.775496534
450,FRA,7836.18507839714,3837019.28946436
451,FRA,14450.8437345445,6535087.81035066
452,FRA,482.099911691321,14526.0573063801
453,FRA,7721.86475261948,3726445.36442988
454,FRA,2891.23118122676,462128.514086512
455,FRA,8049.80106325294,1775563.9870712
456,FRA,24006.6540475232,11217301.1411039
457,FRA,5833.40078393395,1892491.38198021
458,FRA,14848.6556694553,3749446.31561227
459,FRA,52.4571026827448,0.0865436395308009
460,FRA,482.551212782061,14553.3677563602
461,FRA,7778.36959666261,3781115.41937889
462,FRA,7731.81000393677,3735592.99568261
463,FRA,46126.8179611212,29442496.4401171
464,FRA,1741.93353755895,189600.192427857
465,FRA,483.113635232793,14587.3421098657
466,FRA,1078.29478379618,70040.2717193667
467,FRA,1947.49418111603,237022.599778627
468,FRA,856.128936474641,45517.6110351958
469,FRA,483.125420960931,14588.0590769074
470,FRA,7588.97395775642,3593779.47966439
471,FRA,483.12442503017,14587.9979634508
472,FRA,483.125526865281,14588.0739437079
473,FRA,3926.64370978593,717916.010929054
474,FRA,483.107550673779,14586.9809348363
475,FRA,482.922003776304,14575.7687003851
476,FRA,7608.11779753141,3616982.65084785
477,FRA,7601.85162724731,3611068.9538356
478,FRA,7978.54197845392,3975755.63012849
479,FRA,482.877722721786,14573.114233866
480,FRA,18613.2130000508,6379042.04018633
481,FRA,7739.70195014076,3730346.40707303
482,FRA,15951.0856220167,7463495.36796886
483,FRA,7701.50540811926,3698897.83446415
484,FRA,7644.46330191894,3651852.9197038
485,FRA,3267.01163146537,260582.07305909
486,FRA,11641.6839142934,4907256.58144735
487,FRA,714625.841695349,741548355.961844
488,FRA,13599.9751403039,6831277.65517049
489,FRA,1928.63134967428,232451.965680799
490,FRA,9803.19000779316,5741089.25524257
491,FRA,7698.87611645195,3704482.09082622
492,FRA,4838.84787016878,1172518.65851435
493,FRA,7657.39618030233,2746395.33614864
494,FRA,1445.3229954505,116303.571636829
495,FRA,4878.55211511814,979903.066231541
496,FRA,256082.401750517,443590563.338194
497,FRA,7850.40106224177,3655514.38793084
498,FRA,9391.85931657185,3107493.24920344
499,FRA,26258.1937949865,16776967.5704779
500,FRA,4810.9203636932,940846.214210832
501,FRA,1969.07537811342,241540.337293988
502,FRA,723.824699386673,29133.1192239244
503,FRA,7861.39783568812,3860377.97754553
504,FRA,5689.57026226587,1008301.73011414
505,FRA,1926.02978745789,231736.485049089
506,FRA,1944.06707062124,236191.589648242
507,FRA,7847.65941292934,3851809.94163159
508,FRA,1939.20466690793,235024.91479436
509,FRA,482.168212867432,14530.0648603581
510,FRA,7760.14739667382,3763174.76179519
511,FRA,964.526895090982,58143.5458456385
512,FRA,723.980805430499,29183.1003699399
513,FRA,1462.34921312235,118108.244946306
514,FRA,6191.30026524767,2091460.09883612
515,FRA,729.268967900824,29427.7255011009
516,FRA,1207.44449773281,72842.4414055761
517,FRA,7811.97559387333,3305166.24687392
518,FRA,5706.94339256287,1346255.03458981
519,FRA,722.978560079577,29060.2909403563
520,FRA,7609.74061044819,2177439.83600132
521,FRA,4916.20148968262,962913.69078553
522,FRA,946.859862643804,56029.6728463185
523,FRA,6804.15459706346,1890321.76817082
524,FRA,946.721093836002,56013.3289641185
525,FRA,7762.12117764403,3765733.17025923
526,FRA,2000.15327301025,249848.09266142
527,FRA,7766.47256339485,3769928.35173764
528,FRA,1883.3692691119,221461.196006103
529,FRA,4373.3959139743,1160860.95338796
530,FRA,3988.11339322352,991188.915181009
531,FRA,7792.20623816088,3793848.32936179
532,FRA,2154.54492729333,281406.819682145
533,FRA,3599.32784255457,805738.554273231
534,FRA,1460.05156031369,117989.304999472
535,FRA,9453.52391456302,2876069.75753328
536,FRA,5793.75385671375,1852579.87394208
537,FRA,7742.77115686164,3746942.46920719
538,FRA,1945.5913091888,236566.034647234
539,FRA,7777.20852103159,1912268.8851616
540,FRA,7848.39954778713,2644937.8726229
541,FRA,7726.01697229661,3730691.67359734
542,FRA,2931.38119747621,475207.848893346
543,FRA,24500.6109804986,15064606.7393638
544,FRA,980.417034221165,60054.2755959424
545,FRA,2928.26177119422,477439.181465123
546,FRA,18678.6665136514,12495069.4404829
547,FRA,7810.67332491924,3812884.99934993
548,FRA,4875.69811209544,834702.906631532
549,FRA,7752.12191989482,3755818.44497885
550,FRA,7803.78408384994,2848321.55880373
551,FRA,1829.45133357819,105382.452203587
552,FRA,7759.14553318502,3762787.95827921
553,FRA,484.93314684562,14696.7545021708
554,FRA,7690.98384926413,3696768.79102795
555,FRA,6953.31397417005,2987302.9227507
556,FRA,3914.66696422494,957727.917228237
557,FRA,6027.27317706134,2225503.86343113
558,FRA,6957.96494940399,2986455.88092927
559,FRA,6948.2008176686,2980530.9437723
560,FRA,12675.8712063739,4199137.09514119
561,FRA,1439.1475423325,113876.713660565
562,FRA,7740.34649645715,3744489.81801512
563,FRA,3876.67577503573,933030.179038697
564,FRA,7994.47482942558,3510974.40625419
565,FRA,712.290983170962,27856.7234061499
566,FRA,1446.51772930122,86737.9107888439
567,FRA,1944.00895532878,236185.346390948
568,FRA,5586.20291425764,1964851.04096022
569,FRA,13680.5612246307,5740085.89678643
570,FRA,3894.07111880754,474033.075773042
571,FRA,2967.22393881393,524543.258884455
572,FRA,2176.84858675465,292209.263797542
573,FRA,1163.60115288376,47804.3872684022
574,FRA,1947.82798180905,237121.976177843
575,FRA,56253.38994687,110942300.680502
576,FRA,973.329518666111,59200.6012338294
577,FRA,974.244618350789,59312.6485968548
578,FRA,4561.7603548141,756978.553950981
579,FRA,1951.29898893309,237642.479488215
580,FRA,3504.89060112427,476264.415074743
581,FRA,7245.09816338641,2075836.30266865
582,FRA,974.809971870577,59381.7139454117
583,FRA,1451.43060694163,117054.276325365
584,FRA,492.256064329441,9893.03588066563
585,FRA,13686.9798720943,4236319.56309056
586,FRA,3840.48775616201,680145.910161403
587,FRA,963.42371455018,58009.3173742628
588,FRA,1974.55376831092,243606.206010841
589,FRA,1929.34389026511,231643.999522954
590,FRA,5700.53576661731,1220229.11490693
591,FRA,5808.83137157444,1871829.89267499
592,FRA,3933.66418284733,725762.101454272
593,FRA,7719.63658231649,3726008.48769222
594,FRA,9463.21448264059,2327199.0202913
595,FRA,7931.50659284724,3891468.1648465
596,FRA,5808.01664932376,1409396.80860898
597,FRA,966.506866944825,58335.725648172
598,FRA,432.707434356274,11700.6067723471
599,FRA,1936.15026940826,234063.236885867
600,FRA,1943.92952291593,236164.786179785
601,FRA,7163.35845460819,2900014.29653778
602,FRA,5817.60556328989,1410826.94185628
603,FRA,5736.78319562245,1140046.30274626
604,FRA,1931.31504789213,233096.089024733
605,FRA,3902.62097297472,713148.585054389
606,FRA,2897.16229386108,469194.133095873
607,FRA,2914.94629674492,469247.732811308
608,FRA,23396.9437462027,6696426.76959362
609,FRA,1941.73554923804,235594.141505866
610,FRA,1887.03259776684,127757.790252566
611,FRA,3865.70448382914,933978.977560051
612,FRA,2633.07766079639,325625.989282127
613,FRA,780.6563766011,25937.75012879
614,FRA,9071.14665047614,1259898.46196807
615,FRA,2601.66304118206,326166.088628572
616,FRA,7647.9945704722,3410670.4207871
617,FRA,1985.12634223761,246133.579531378
618,FRA,1948.23146828202,236766.072100968
619,FRA,1950.53859695492,237529.112070892
620,FRA,277131.816226516,252933910.457506
621,FRA,1476.7256174121,122128.19964446
622,FRA,7731.51442422749,3735962.2446143
623,FRA,304.608222302018,3327.92593501198
624,FRA,2891.7951586896,463126.704058667
625,FRA,991.133018732982,61371.7951272929
626,FRA,1475.6624182401,122593.46694416
627,FRA,1165.55111239029,83753.3546184717
628,FRA,1974.28119012485,190187.045859971
629,FRA,5777.85879003675,2086334.06270796
630,FRA,4751.13642459257,574413.946616343
631,FRA,4873.44472816457,949423.420863411
632,FRA,7869.75358236603,3766540.0390091
633,FRA,3871.57251626523,936297.156815705
634,FRA,1947.36649124307,237010.107043915
635,FRA,993.032787946049,61505.8070646891
636,FRA,1814.79653291639,205389.74091827
637,FRA,7847.1833758315,3814072.81364977
638,FRA,7804.58710079432,3784060.78136296
639,FRA,4834.75258074734,931938.156871432
640,FRA,7728.41307955812,3732929.9437295
641,FRA,7743.83473567278,3747836.3021041
642,FRA,6.32370488227077,0.700664411433429
643,FRA,615.962832586753,17139.2432047794
644,FRA,7717.22657085114,3722058.97365393
645,FRA,2724.90478549425,260583.828007919
646,FRA,14059.9955587369,4850627.62153338
647,FRA,7695.74520158145,3701523.95526137
648,FRA,7769.21901066064,3318953.77631598
649,FRA,2890.78419811644,461124.532468892
650,FRA,4886.40071061046,950000.790717235
