482.datevalue,07/21/20f21 10:00:00 AM,07/21/2021 10:00:00 AM
268.datevalue,12/19/2020 1w0:00:00 AM,12/19/2020 10:00:00 AM
574.datevalue,10/21/2021 10:00z:00 AM,10/21/2021 10:00:00 AM
168.datevalue,09/10/2020 10:0:000 AM,09/10/2020 10:00:00 AM
394.datevalue,042/4/2021 10:00:00 AM,04/24/2021 10:00:00 AM
305.datevalue,01/25/2021 1k0:00:00 AM,01/25/2021 10:00:00 AM
542.datevalue,0/19/2021 10:00:00 AM,09/19/2021 10:00:00 AM
46.datevalue,05/11/2020 10:0m0:00 AM,05/11/2020 10:00:00 AM
629.datevalue,12/51/2021 10:00:00 AM,12/15/2021 10:00:00 AM
549.datevalue,09/26/2021 1:000:00 AM,09/26/2021 10:00:00 AM
98.datevalue,07/02/2020 1:00:00 AM,07/02/2020 10:00:00 AM
554.datevalue,10/01/2021 10:00k:00 AM,10/01/2021 10:00:00 AM
449.datevalue,06b/18/2021 10:00:00 AM,06/18/2021 10:00:00 AM
50.datevalue,051/5/2020 10:00:00 AM,05/15/2020 10:00:00 AM
240.datevalue,11/21/2020 10:00:n00 AM,11/21/2020 10:00:00 AM
40.datevalue,y05/05/2020 10:00:00 AM,05/05/2020 10:00:00 AM
105.datevalue,07/09/20x20 10:00:00 AM,07/09/2020 10:00:00 AM
525.datevalue,09/02/201 10:00:00 AM,09/02/2021 10:00:00 AM
224.datevalue,11/s05/2020 10:00:00 AM,11/05/2020 10:00:00 AM
654.datevalue,01/09/2022 10:00:p00 AM,01/09/2022 10:00:00 AM
155.datevalue,08/28x/2020 10:00:00 AM,08/28/2020 10:00:00 AM
255.datevalue,12/06/2020 10:0x0:00 AM,12/06/2020 10:00:00 AM
32.datevalue,04/27/2020 10:00:00 sAM,04/27/2020 10:00:00 AM
88.datevalue,06/22/200 10:00:00 AM,06/22/2020 10:00:00 AM
474.datevalue,07/13g/2021 10:00:00 AM,07/13/2021 10:00:00 AM
69.datevalue,06/03/2020 10:b00:00 AM,06/03/2020 10:00:00 AM
487.datevalue,07d/26/2021 10:00:00 AM,07/26/2021 10:00:00 AM
406.datevalue,0506/2021 10:00:00 AM,05/06/2021 10:00:00 AM
74.datevalue,06/08/2c020 10:00:00 AM,06/08/2020 10:00:00 AM
503.datevalue,08/11/2021 1000:00 AM,08/11/2021 10:00:00 AM
645.datevalue,12/31/2021 10:0:00 AM,12/31/2021 10:00:00 AM
538.datevalue,09/15/2021 10:0:00 AM,09/15/2021 10:00:00 AM
184.datevalue,09/26/2020 0:00:00 AM,09/26/2020 10:00:00 AM
571.datevalue,10/18/2021 10:0:00 AM,10/18/2021 10:00:00 AM
13.datevalue,04/08/2020x 10:00:00 AM,04/08/2020 10:00:00 AM
506.datevalue,08/14/2021 10:00:0z0 AM,08/14/2021 10:00:00 AM
133.datevalue,08/06/2020 10:0r0:00 AM,08/06/2020 10:00:00 AM
429.datevalue,05/29/202 10:00:00 AM,05/29/2021 10:00:00 AM
119.datevalue,07/23/202 010:00:00 AM,07/23/2020 10:00:00 AM
408.datevalue,05/08/2021 10:0000 AM,05/08/2021 10:00:00 AM
468.datevalue,07/07/2021 10:00:00AM,07/07/2021 10:00:00 AM
10.datevalue,04/05/2020 1:00:00 AM,04/05/2020 10:00:00 AM
378.datevalue,04/08/2g021 10:00:00 AM,04/08/2021 10:00:00 AM
443.datevalue,06/12/2201 10:00:00 AM,06/12/2021 10:00:00 AM
600.datevalue,11/16/202 10:00:00 AM,11/16/2021 10:00:00 AM
423.datevalue,50/23/2021 10:00:00 AM,05/23/2021 10:00:00 AM
61.datevalue,05/6/2020 10:00:00 AM,05/26/2020 10:00:00 AM
269.datevalue,12/20/220 10:00:00 AM,12/20/2020 10:00:00 AM
192.datevalue,10/04/2k020 10:00:00 AM,10/04/2020 10:00:00 AM
388.datevalue,04/182021 10:00:00 AM,04/18/2021 10:00:00 AM
425.datevalue,5/25/2021 10:00:00 AM,05/25/2021 10:00:00 AM
638.datevalue,12/24/202 10:00:00 AM,12/24/2021 10:00:00 AM
583.datevalue,10/30/021 10:00:00 AM,10/30/2021 10:00:00 AM
387.datevalue,04/17/2021 01:00:00 AM,04/17/2021 10:00:00 AM
132.datevalue,08/i05/2020 10:00:00 AM,08/05/2020 10:00:00 AM
499.datevalue,08/07/g2021 10:00:00 AM,08/07/2021 10:00:00 AM
412.datevalue,05/12/2021 01:00:00 AM,05/12/2021 10:00:00 AM
200.datevalue,0/12/2020 10:00:00 AM,10/12/2020 10:00:00 AM
249.datevalue,11/30/2020 10:00:00 AM***,11/30/2020 10:00:00 AM
234.datevalue,1r1/15/2020 10:00:00 AM,11/15/2020 10:00:00 AM
527.datevalue,09/04/2021 10g:00:00 AM,09/04/2021 10:00:00 AM
36.datevalue,c05/01/2020 10:00:00 AM,05/01/2020 10:00:00 AM
67.datevalue,06/01/2020 10:00:00 AM***,06/01/2020 10:00:00 AM
293.datevalue,01/1d3/2021 10:00:00 AM,01/13/2021 10:00:00 AM
256.datevalue,12/07/2020 10m:00:00 AM,12/07/2020 10:00:00 AM
197.datevalue,10/09/2020 1000:00 AM,10/09/2020 10:00:00 AM
149.datevalue,08/22/2020 0:00:00 AM,08/22/2020 10:00:00 AM
642.datevalue,1/28/2021 10:00:00 AM,12/28/2021 10:00:00 AM
52.datevalue,05/1/2020 10:00:00 AM,05/17/2020 10:00:00 AM
300.datevalue,01/20/2021 1000:00 AM,01/20/2021 10:00:00 AM
376.datevalue,04/06/2021 01:00:00 AM,04/06/2021 10:00:00 AM
438.datevalue,06/07/2021 10:0:00 AM,06/07/2021 10:00:00 AM
297.datevalue,0117/2021 10:00:00 AM,01/17/2021 10:00:00 AM
100.datevalue,07/04/u2020 10:00:00 AM,07/04/2020 10:00:00 AM
328.datevalue,02/17/2021 10:0:00 AM,02/17/2021 10:00:00 AM
546.datevalue,09/23/2021 10:t00:00 AM,09/23/2021 10:00:00 AM
319.datevalue,02/082/021 10:00:00 AM,02/08/2021 10:00:00 AM
160.datevalue,09/02/2020 1000:00 AM,09/02/2020 10:00:00 AM
20.datevalue,0/15/2020 10:00:00 AM,04/15/2020 10:00:00 AM
164.datevalue,09/06/202010:00:00 AM,09/06/2020 10:00:00 AM
94.datevalue,6/28/2020 10:00:00 AM,06/28/2020 10:00:00 AM
189.datevalue,01/01/2020 10:00:00 AM,10/01/2020 10:00:00 AM
601.datevalue,1i1/17/2021 10:00:00 AM,11/17/2021 10:00:00 AM
417.datevalue,05/17/2021 10:00:0 AM,05/17/2021 10:00:00 AM
22.datevalue,04/w17/2020 10:00:00 AM,04/17/2020 10:00:00 AM
150.datevalue,08/23/2020 1o0:00:00 AM,08/23/2020 10:00:00 AM
299.datevalue,1/19/2021 10:00:00 AM,01/19/2021 10:00:00 AM
432.datevalue,06/01/2021 10:00:00AM,06/01/2021 10:00:00 AM
303.datevalue,01/23/2021 10:t00:00 AM,01/23/2021 10:00:00 AM
304.datevalue,01/242021 10:00:00 AM,01/24/2021 10:00:00 AM
78.datevalue,06/12/020 10:00:00 AM,06/12/2020 10:00:00 AM
135.datevalue,08/08/200 10:00:00 AM,08/08/2020 10:00:00 AM
370.datevalue,03/3/12021 10:00:00 AM,03/31/2021 10:00:00 AM
97.datevalue,0/701/2020 10:00:00 AM,07/01/2020 10:00:00 AM
320.datevalue,02/09/2021 10:00:00v AM,02/09/2021 10:00:00 AM
469.datevalue,0/708/2021 10:00:00 AM,07/08/2021 10:00:00 AM
25.datevalue,042/0/2020 10:00:00 AM,04/20/2020 10:00:00 AM
87.datevalue,06/21/2020 1:000:00 AM,06/21/2020 10:00:00 AM
577.datevalue,10/24/221 10:00:00 AM,10/24/2021 10:00:00 AM
221.datevalue,11/02/2020 10:00:r00 AM,11/02/2020 10:00:00 AM
174.datevalue,09z/16/2020 10:00:00 AM,09/16/2020 10:00:00 AM
346.datevalue,03/07/2021 10:000:0 AM,03/07/2021 10:00:00 AM
282.datevalue,01/02/2021 10:0000 AM,01/02/2021 10:00:00 AM
353.datevalue,30/14/2021 10:00:00 AM,03/14/2021 10:00:00 AM
