OBJECTID,Unique_ID,Comments,VRM_Class,VRM_txtClass,GlobalID,Shape__Area,Shape__Length
102,UT050,,4,Class IV,{5248C0F1-D3E4-49E7-9F38-C4B59B03DC8F},7972.77653472,3209.55963318542
103,UT050,,2,Class II,{73B16023-3A4E-4792-8C84-D698D55C84AC},159279.856595295,1718.50838616202
104,UT050,,4,Class IV,{C11EBC32-E3F3-41D1-A458-D41A638600CB},305661396.213469,225094.58018323
105,UT050,,2,Class II,{7DDE578B-B914-40B1-B7F9-525827512E99},495899.13757309,3104.17753701609
106,UT050,,2,Class II,{4BBD81DC-8229-40D9-A2FF-263B3230DD21},9476.78997259,3213.02386655399
107,UT050,,2,Class II,{2DDFD80E-7053-4A0C-91D6-3FEF9B9B8BD7},1520.63315304,2215.00794785374
108,UT050,,4,Class IV,{058E0404-4525-459F-BC82-1D1D9EA72C2A},81592.765591635,1776.34031056704
109,UT050,,2,Class II,{9F872C7C-D3F3-4288-8DB2-FA0EEC14F039},4726355.07838564,25538.7669498609
110,UT050,,4,Class IV,{8C8D0509-A106-46EC-A021-6B778F87DDFD},8439.19462491,2801.0627200322
111,UT050,,2,Class II,{AC3A1E3E-71E1-4F44-AB5E-1D498C18B652},12212820.1905094,22726.566928815
112,UT050,,2,Class II,{120AFE76-DCCD-435F-A688-8EF3E3B0558B},8970.28992084,846.330379520489
113,UT050,,2,Class II,{742C8600-F31A-495F-B8D8-8BE0EED8E05F},309.363503805,113.158191910509
114,UT050,,1,Class I,{2B3E2616-3FC6-4E9C-AD5A-EDEF9A43A552},144417.451399465,1520.15243614174
115,UT050,,2,Class II,{8316ED16-7903-4D5E-B1BF-1D632A4BCC32},12692.06375195,4244.50645226903
116,UT050,,2,Class II,{A80CBAAD-BD3F-4009-B0D7-F7166426FD60},2399.592177075,809.699478782777
117,UT050,,1,Class I,{6E6571D3-D1B4-43E6-B0F8-DA25B05C7CAF},160305.07367571,1710.6457187826
118,UT050,,1,Class I,{78A6C6FF-E2E5-46D9-BDCD-E970FCA92DE4},14147.02603442,878.125462938196
119,UT050,,2,Class II,{A80D937B-8C5C-4EEE-BEFF-DD876CE8E0D7},20544.317422385,864.035495395911
120,UT050,,2,Class II,{305F1AE8-57C1-4A64-9B8B-C4A3EB6956EA},236.08401251,611.177618762228
121,UT050,,1,Class I,{3EC7A1A1-E0D9-487A-8B28-43C908120803},434692.62224662,3127.13935702193
122,UT050,,2,Class II,{442F0ED8-7CE1-46EF-BFEC-EB714CEB567E},44.11185385,52.5781175397914
123,UT050,,2,Class II,{E07362A5-C03C-4425-B78A-9155E41F487C},693.815049665,963.258431732873
124,UT050,,2,Class II,{CA686AEB-7E74-417B-858E-857B94CF8BEA},21241.582667705,1656.5049244874
125,UT050,,4,Class IV,{8FAB9D0C-E04D-4CB7-B528-B6A1F94F171C},21671.07687306,915.716459467108
126,UT050,,1,Class I,{9849DACA-47DD-43E4-A5FC-88C450D1753C},304417.267146435,2336.05451045577
127,UT050,,4,Class IV,{566D429F-22D3-48C3-B5B0-952050F8E650},63466.05009468,2632.34593051637
128,UT050,,4,Class IV,{8EDF44C1-0C71-452B-99C1-7004763E8F38},14914.44125058,1155.80550677606
129,UT050,,4,Class IV,{65ABAE15-0963-4510-8CBC-C22418CC5AEE},1447007.58681131,9111.74411361416
130,UT050,,2,Class II,{93CFEB8F-7C19-40C9-83C2-50FAB74BA6E5},11224.55431135,4576.86203631643
131,UT050,,1,Class I,{A5E228FC-B826-4B93-AD8E-9EB34195D278},583035.630648675,3056.58683121669
132,UT050,,4,Class IV,{B51827E1-D4EF-4CC2-B300-C3BF8B918C1E},140617.119674525,1500.89775092076
133,UT050,,2,Class II,{9F24E5D4-6759-4892-A9CD-7C20ED800B1D},2102968.55893213,9003.1776631435
134,UT050,,1,Class I,{BF9C6319-A1B2-4145-A9A1-B2C8BE8AE18A},76214017.8558392,87540.4749177913
135,UT050,,1,Class I,{0CA47D17-3155-4FE7-A22A-6C2C8C5AA6D1},161991017.081156,117589.659143682
136,UT050,,2,Class II,{5D0757A6-151A-4E00-BCB8-17F0A3330F83},16908976.4275324,42292.235829122
137,UT050,,2,Class II,{9520A19A-87CB-4502-8E9A-27695C711225},226272.44762916,2203.75001838523
138,UT050,,2,Class II,{40CDFA5E-E283-4170-8C06-ED5F9A5E5B0B},1240377.95853578,5441.70785668687
139,UT050,,2,Class II,{952D2621-67E8-4C46-9FA4-0080786F6D5D},30239.84326797,10030.3936777872
140,UT050,,1,Class I,{98273764-277E-4FC1-950C-5F0C01FA3CF9},5423.8048905,643.154021751422
141,UT050,,2,Class II,{3B941224-311A-4C43-8001-DA4002407BF2},2148.24873584,377.534336190221
142,UT050,,4,Class IV,{9D4763F5-CE51-4F9E-BE04-E15D82FE2B91},156043.17933855,1581.53475051891
143,UT050,,2,Class II,{0144FA48-F5DE-48E7-B5A3-E908AB487520},6248528.45483184,21808.0488679796
144,UT050,,2,Class II,{6D82D3F4-8E8B-4BAF-9284-B54845880E80},62355.77508058,1387.79241495277
145,UT050,,3,Class III,{DD00734B-35D2-4DE6-9DB2-D56F73A02BCC},3965.22443242,365.705218164297
146,UT050,,2,Class II,{4CF09E5A-87A4-4077-A1D7-E17FCE7E99E9},6729.412957625,391.334602308871
147,UT050,,4,Class IV,{BF9CB088-74AA-41D9-8349-0DFE04BD7EB8},166922.353106895,3614.77359177918
148,UT050,,4,Class IV,{8A699A55-BC33-4CC7-82AD-F6E563E581E7},10476.46475528,614.344968378942
149,UT050,,2,Class II,{489B9B65-073D-4130-9B1E-00617A8AE80A},1292.802144955,2072.71335125285
150,UT050,,4,Class IV,{516FC496-3360-44C9-A520-029133EBEA15},9033.03585175,2848.26267552259
151,UT050,,1,Class I,{BDEADA68-AA14-4732-B3CF-56CDC9FC08A7},26591494.757835,24323.9123072276
152,UT050,,1,Class I,{D28FD008-AB28-4AF4-9D83-509BED2E8223},120965.605469985,1405.39084123098
153,UT050,,1,Class I,{2E388A80-FD07-4B0F-9FAC-8A7CA1327299},170661.463204995,1655.25035211365
154,UT050,,3,Class III,{2E8733F8-458C-4450-8251-C4E712C8CB74},28283.021470575,916.227036809245
155,UT050,,1,Class I,{C0B37796-79C9-4703-A228-ADF4A7E54CB4},310771168.51983,267370.17127467
156,UT050,,3,Class III,{2AB5F8D5-5501-4CEB-A3F3-B02CC3F92F64},1865216.46552866,23729.6551152176
157,UT050,,2,Class II,{E4C67D7D-75CD-4A53-A002-13A248802563},19352240.1356291,42571.9165238049
158,UT050,,2,Class II,{889E7594-2B36-47A9-A1CB-7C7EEB57617E},303209.904726405,4155.01178225949
159,UT050,,2,Class II,{AB6E9104-6803-4C4F-946B-8C8F3ED86E29},3126.6250074,2562.51675033652
160,UT050,,3,Class III,{46DA3F3F-E664-4541-A3E4-EFBFF653F2F8},10174.581425305,3235.72487428389
161,UT050,,3,Class III,{A5A7E08F-934B-4D4C-A8A0-C1F6E1BEDB74},2742.605916975,3199.76404226572
162,UT050,,2,Class II,{F7ECD44C-AF97-465D-94E4-6E593673CF03},2000561.15758403,11100.995181233
163,UT050,,2,Class II,{01A60207-7F12-4A0F-B875-B2F3F41788F6},72630.715940185,1268.94574441754
164,UT050,,2,Class II,{B08DC83E-476A-4048-8EA5-B00335AD66AF},1585886.94481354,7242.15480165903
165,UT050,,2,Class II,{9A975497-FD0A-4028-B349-4B93F708A974},3866394.23862921,13395.8265825071
166,UT050,,3,Class III,{FB33EDD6-963A-405B-8144-02A4BCF87FED},3748.87165451,2260.286544717
167,UT050,,2,Class II,{67C98CE0-F90E-4B00-A9F7-06ED89F5FB5F},304100.281202535,2329.22865689473
168,UT050,,3,Class III,{9E6F0EB5-6AD3-4F98-A7B8-CBABE969EF65},3930.324341135,2019.89628456176
169,UT050,,2,Class II,{7B687F7C-9858-4C99-BA4F-E4848E23E1C8},13327.06884335,535.215544200234
170,UT050,,1,Class I,{EDF33BDF-5FDB-4A68-AB5A-C0924585E74E},80457.41811302,1299.60423437318
171,UT050,,2,Class II,{4BE53B87-B2F6-4EEC-A1A4-7B958C51153D},4687.88964006,1174.43579974535
172,UT050,,2,Class II,{1B25B91E-645C-444F-AA71-1715023CC406},15804.13923119,824.955998990354
173,UT050,,2,Class II,{D06C9E84-396E-4EDB-965A-174D06DF8A8F},1369.42164467,1548.97590477639
174,UT050,,2,Class II,{759F17F6-AC25-4DB3-ACBE-544419EB572A},12.867773715,476.288783825651
175,UT050,,2,Class II,{34910EC1-5C72-4F14-A3F4-838F0469ACDD},10312.65541411,829.186596898412
176,UT050,,2,Class II,{317B603A-4423-4CD6-87A9-62A545325049},5573393.85435386,18458.5483737508
177,UT050,,1,Class I,{7D9FF28B-5824-436C-81CF-672AE7182893},272309562.992223,209725.80147215
178,UT050,,2,Class II,{92D0C503-B715-4763-B0D5-149C58F7D777},36774.54000447,3552.195526615
179,UT050,,2,Class II,{8E3BDE57-282C-497A-8F1D-2F3EEA4D49D7},37228.04473251,6463.89042793999
180,UT050,,4,Class IV,{C131AA45-497D-4EFD-9D4A-16726826A53B},382.579106675,889.234359028112
181,UT050,,4,Class IV,{B957C1F4-ABB9-4B88-97C2-88DE57D53312},511292.183931255,3218.22201772909
182,UT050,,2,Class II,{D64DA51B-2BF8-4596-A531-9DF0408282A9},267590.395711315,3837.25290918151
183,UT050,,4,Class IV,{6C266057-B1BA-4A0F-A624-2AEF408EE9C7},32357151.3600091,62844.4836161378
184,UT050,,2,Class II,{982BEE4B-11BD-4CC5-BE9D-1F738B9249A0},638187.2354736,3583.67632963642
185,UT050,,2,Class II,{3C07CA2C-6B89-48D5-9E46-13A9E97F1FEE},292268.301333115,2416.04307312926
186,UT050,,3,Class III,{6ECD3EBF-54B4-4562-A1D0-1C42A0FB57A8},25580122.9326171,76202.2237100582
187,UT050,,2,Class II,{16E4C041-1CF4-4576-AA40-F83BB9914C6A},366.81329094,178.845959916515
188,UT050,,4,Class IV,{1E88A520-F9C8-46F2-B873-08B456BDDF12},24947120.4526284,62678.6456100711
189,UT050,,2,Class II,{D23EE7A9-D986-45E7-B8BF-22541011071F},100426436.487874,204151.395950309
190,UT050,,2,Class II,{A6F95667-425F-417E-BFCE-D55D27463435},1622298.65519187,7615.99251289131
191,UT050,,2,Class II,{1E876EF8-87BD-4B2B-8D62-3C0E3D018640},1094052.6410096,6166.18402841981
192,UT050,,2,Class II,{201243D1-6E01-49D9-A5B8-5C50FDB96541},2255895.45846521,7375.30299495624
193,UT050,,3,Class III,{90FEE8D5-D812-498A-BD74-F92AA9F6B18A},2751.603043775,1440.64402443638
194,UT050,,2,Class II,{62477C49-9698-4D93-9B7D-E0E61D12A378},84771.381293155,1392.31415993966
195,UT050,,4,Class IV,{63282F62-1530-4634-A313-BBE8768EEC55},22388611.5196337,40567.7467754915
196,UT050,,2,Class II,{F155144F-3E5A-4AAC-B77C-B7246B741013},3083.58600087,2918.44867038582
197,UT050,,4,Class IV,{38DB844C-771F-429A-A582-59C710DD2FCE},26024.870373655,6429.23112508806
198,UT050,,4,Class IV,{8466D982-45BB-44D1-B3B1-8EFCA23BCED5},154041042.006266,153557.849815144
199,UT050,,2,Class II,{6E4D43B6-0277-4DDE-AB15-CB516DFD5D92},265.80678173,680.104445559328
200,UT050,,2,Class II,{AA1F6F81-BE2F-49D4-BA47-80B41D95DFC6},642.12732101,2009.24298751513
201,UT050,,4,Class IV,{A51C1E43-615E-46B8-9212-1805E8D38001},321966.834325795,3052.79178649238
202,UT050,,4,Class IV,{4706E7F1-3371-4881-9E39-9D76BC2C2FE4},1952.322916935,924.253108952843
203,UT050,,2,Class II,{A12A2C7F-29CB-4415-BA82-48BB030E602E},4750.484326125,1599.43035517394
204,UT050,,4,Class IV,{F69EAA7E-AC2A-418D-A095-E3D335FB1D3B},1918122.03559962,8024.91164580562
205,UT050,,2,Class II,{990AABF4-F1FE-4AF6-A2AE-405BC9D04EC7},676363.560326695,3358.80944041113
206,UT050,,4,Class IV,{B58166BB-D176-4EDC-B253-CD011241C56B},135787441.835746,131940.197273314
207,UT050,,1,Class I,{A5AEA1C1-5F88-4E42-8241-A48644E75070},53440949.5232228,42399.0721562434
208,UT050,,4,Class IV,{DED3A479-8263-412E-A5F7-B457C993E67E},1022669.30129345,5387.83520327659
209,UT050,,3,Class III,{E5197230-909E-451C-92BD-B0A33E501D7D},7490942.5738335,12273.9332209594
210,UT050,,2,Class II,{3ADD46B1-ED72-448F-939B-F1F938ABDC4B},2003609.25675916,7137.44388133923
211,UT050,,2,Class II,{D5B3ACD6-DECA-4C0B-B92B-E7079C19402F},126525.726673885,1521.59994519558
212,UT050,,2,Class II,{D70D6504-757A-4C8C-BBF5-62CE0E2BA14D},470166.53400054,6098.7689602851
213,UT050,,4,Class IV,{54C2EE58-CB1D-45E7-AC81-16FFD1F02C85},229260985.831496,218259.789842316
214,UT050,,2,Class II,{3DB2518D-3D05-4FD3-8329-E1F9D2C8A6F0},166476.269237045,2233.12245755507
215,UT050,,4,Class IV,{C5C3351A-36AD-4BC0-B1AA-1186A2C6924D},241.085275305,516.145104360109
216,UT050,,2,Class II,{DBA62832-5953-4757-95CB-846DB5049894},3303.50264797,364.803637392746
217,UT050,,2,Class II,{B565F492-118E-485F-AAB9-1AB7C11C32BE},311192.737026555,2464.14062138276
218,UT050,,4,Class IV,{F614DBC9-F7FA-4711-AD68-CF52ADA63BD0},7921.8674501,365.441757876757
219,UT050,,2,Class II,{08CAC26A-D060-450C-B40A-1B8712FC5A40},3145.24906057,1104.74799268982
220,UT050,,4,Class IV,{0F88127A-6101-4D41-B7F7-63B91C9919A9},29284002.9868683,46706.2156099471
221,UT050,,3,Class III,{051A4E7E-1F54-4CA5-A049-0A91F2B64B12},701176.024411525,4663.56840034188
222,UT050,,4,Class IV,{F4E7926E-C1C5-4408-92F9-15F2D0168688},38338985.6812885,34087.5916294219
223,UT050,,3,Class III,{6AFFCA51-6F9D-44A0-A64F-7531478E6B19},4605698.73901021,15301.4181656098
224,UT050,,2,Class II,{B7A85A41-20FF-4534-8A02-E62B855047A9},136175693.083771,188904.95117889
225,UT050,,4,Class IV,{024E2DF4-FE4A-4EE2-B71C-3582DF2BA3B0},3427.591784985,2940.48400489836
226,UT050,,2,Class II,{79613908-C5FF-4A1D-B421-C843AD37EACC},1627.292189545,1496.1598396341
227,UT050,,3,Class III,{7DB5E1D9-A6BB-43A5-8C49-4FAAEF48ED52},152983.242513475,1566.27688631724
228,UT050,,2,Class II,{A0599672-BF71-4284-B4A9-FCE5052F99A9},6550.62402569,1668.20154138072
229,UT050,,2,Class II,{879FCE31-8048-4875-AB7C-6618F29C4D62},1369843.63811034,10507.8948913808
230,UT050,,2,Class II,{348BF1AB-8F0B-4FB3-AB71-CD7506FA8CA5},5368134.69819352,19296.114728264
231,UT050,,2,Class II,{62FA6241-C2F3-4158-A314-C7B836E398FF},12390.536329705,550.867996375388
232,UT050,,3,Class III,{F0D7F271-73CB-49A3-BAF0-D874B9857410},1243767.11437672,6105.61021055033
233,UT050,,3,Class III,{1A4AD62F-19F1-43FD-AA0F-1CB4517EF13A},1272976.95835635,8550.02031960025
234,UT050,,3,Class III,{170FD00F-C427-468F-B9B6-F73711B45A40},491783.891282,3230.11885866682
235,UT050,,3,Class III,{6D749C6B-F7F1-40E6-88F4-A4209ACCD492},4730531.85732703,18771.1375930892
236,UT050,,3,Class III,{985969C1-7F6C-47DD-A62E-033BB2DC93AC},7835.406794035,486.396241822659
237,UT050,,3,Class III,{8FE3BD8C-0716-4FAC-AB3D-E1E7B04D9A5A},251560.933971785,2259.25014693152
238,UT050,,4,Class IV,{1DE9BF19-2D44-4D2D-AFE1-FD9010BBE404},9912387.55560656,20475.348957614
239,UT050,,2,Class II,{A664F38B-FBAA-49A4-822E-990EA38442A0},7227230.89258562,16880.9604798842
240,UT050,,4,Class IV,{437B8957-8ECE-43EB-9B41-D4569A6ADE89},156095.245996375,1581.20591599126
241,UT050,,2,Class II,{9FD8E31E-EF1E-47B2-9330-91ABD833E35E},162813.22087105,2010.6577233993
242,UT050,,4,Class IV,{B87093D5-C38A-46D6-BA80-573329E40A61},175870.579148155,2038.7019577438
243,UT050,,2,Class II,{51211D60-8809-4D71-8BAE-E962D26F1572},12831362.3845777,30615.5952269301
244,UT050,,4,Class IV,{E3410A6A-C4E4-4A60-9F31-0645D5A372F4},68850.900146275,1203.74503605244
245,UT050,,2,Class II,{12BD4032-44FD-4EB4-879A-E47000FFBBA7},9699.40211309,5063.57469258394
246,UT050,,3,Class III,{5ECF3D72-8538-4B40-ACE8-D3702FF8B856},741598.231728395,6474.73723986877
247,UT050,,4,Class IV,{F7F79331-5974-49F3-83D2-69DC8892C150},1674.085328655,1381.85192118177
248,UT050,,4,Class IV,{BD157AB7-B6CD-4094-8393-20797DBA2CF5},541.912086675,533.217066729686
