OBJECTID,SURVTYP,SURVTYPTXT,GlobalID,SHAPE_Length,SHAPE_Area
19,W,Meandered Water,{B058A133-F016-4100-9BA8-94D9DF5FA93A},0.247855911334021,0.000281485261471522
20,W,Meandered Water,{20C70BD2-3A2A-4A93-A5C3-FC58706C849B},0.0952761752527397,9.24433988676388e-05
21,W,Meandered Water,{91DF35FA-9E7E-424B-B537-2FD844DEA808},0.146375257981893,0.000211349009860544
22,W,Meandered Water,{89471246-9D19-459F-82D4-72DD5B2C1C77},0.2969979936593,0.000215401946569741
23,W,Meandered Water,{52B997E4-DDAA-4FDB-880C-5AC37ED2F207},0.00434572371451514,8.15663202163643e-07
24,W,Meandered Water,{98739DEE-851D-4738-A23D-0C635153D439},0.00900068588075086,2.08644068398442e-06
25,W,Meandered Water,{A841E562-7311-4A5F-83BA-1C367632B535},0.028278834349033,7.07236900452191e-06
26,W,Meandered Water,{FFFF7673-5803-436D-8C30-22B906437806},0.129849408150249,3.39973440802902e-05
27,W,Meandered Water,{BAB228A9-644C-4919-8F8C-260B7CDEF871},0.0100561352764738,2.14497091615787e-06
28,W,Meandered Water,{1823D005-6AE1-4098-AF5E-CC0DC7F1C58E},0.136147495030327,6.63039842506774e-05
29,W,Meandered Water,{B9740715-D9EB-4913-8E4C-DCF6BC3919BE},0.0404441407513483,2.05953217174709e-05
30,W,Meandered Water,{39FAE7CE-83C8-4D97-921A-BE2586E805B0},0.223129540600789,7.04683157451031e-05
31,W,Meandered Water,{7F53AF86-1991-417A-B975-836389950A67},0.29645631071978,0.000283968587491136
32,W,Meandered Water,{7E1F1F87-EC79-4B8F-A08F-A07BF8FBE8E4},0.29370392470954,6.49139817067707e-05
33,W,Meandered Water,{95FE1195-F094-42C2-90FE-8C6040C4B17C},0.0186489984188671,3.70838275712297e-06
34,W,Meandered Water,{30AB3491-5614-4B77-ADF2-1A7C8C8E141E},0.239198380528424,0.000234043515631425
35,W,Meandered Water,{E6353BE3-8B07-473C-83EE-E9802F06EE68},0.282129491407926,0.00013496058087199
36,W,Meandered Water,{3336D28E-6CA8-4727-A643-01350378FE50},0.230406889928775,0.000191760621004285
37,W,Meandered Water,{06A1B5BC-7D95-4295-9144-08641B877049},0.108673563141384,7.34134130123242e-05
38,W,Meandered Water,{138B3C3B-1E32-48EA-BF88-720768520736},0.176013677796698,0.000142676890387819
39,W,Meandered Water,{235188BF-DFDD-4FC9-945B-57D35B526118},0.0861000623743616,6.31560270469708e-05
40,W,Meandered Water,{5E1F8B1D-5CA5-4A67-8B09-D8F07885C8AA},0.0327431150630314,2.3679188267981e-05
41,W,Meandered Water,{A7FF5FD2-5BB1-4FBE-82B7-36B9A7F610E6},0.216224011663894,0.00020764024273567
42,W,Meandered Water,{964DEDE0-34E2-432D-B2E1-2EE392BFC86D},0.228914302788528,0.000192051739280874
43,W,Meandered Water,{83A50537-2C07-49A4-BC21-1DFBBFF2ED8F},0.436901917490871,0.000321282619031405
44,W,Meandered Water,{B67CD1AD-36F0-491F-A5D6-A8D0F64FA192},0.30799062329279,0.000177288211615934
45,W,Meandered Water,{94A15E6C-5CA5-4C7A-B52B-CF4091CE8D3F},0.0810020709579424,9.05745540742729e-05
46,W,Meandered Water,{74A67AE7-9124-4DEB-8D67-4C77C845C3B0},0.010930929734812,6.97331152657675e-06
47,W,Meandered Water,{745CA593-812C-4CAA-BD06-87BFA31EADCE},0.308848235183653,0.000198644999183507
48,W,Meandered Water,{BA9769C1-417B-45AC-AF16-1CF2485BBA2C},0.130466899986799,0.000265598908483216
49,W,Meandered Water,{E4DE5040-55EE-4D78-8355-6F9888E6E6FE},0.217939295540539,0.000245270355168187
50,W,Meandered Water,{FB639D70-93BF-432D-BCEC-CA80ABD8C77F},0.0288276365451643,1.39046933087637e-05
51,W,Meandered Water,{C3BDB41C-AED8-4003-84B1-9EE9DB4D1183},0.17658076082657,7.74687865551471e-05
52,W,Meandered Water,{1CB63524-E0FF-4453-A146-070E0937E41D},0.0989714274841674,7.09701767994253e-05
53,W,Meandered Water,{46969181-49D7-4DC7-B6C1-F7BF2BCDCCCB},0.325154287414489,0.000245573712557885
54,W,Meandered Water,{F4D18F05-AD7E-4DAB-81C2-578759E7E8C5},0.234735679783918,6.40130291225452e-05
55,W,Meandered Water,{899D05C9-1DC4-45B9-84DF-AF11384129A6},0.131189271338215,3.46722731876918e-05
56,W,Meandered Water,{2E00CCD0-DFDB-4906-B7F8-A1B4C73A1187},0.0496858824418612,3.61575472246056e-05
57,W,Meandered Water,{59DAA527-E25E-42D9-9311-CB5D2D2C34B2},0.278259181952435,0.000179465716357304
58,W,Meandered Water,{7CBC17F5-971F-47FA-B65B-D7A23AC4DE54},0.118302294574492,0.000105232959955567
59,W,Meandered Water,{68052A10-E740-4063-A295-AA9DC771FEAD},0.0223180275297501,2.37637027538881e-05
60,W,Meandered Water,{9D22DBF5-447F-42DE-936C-037DE9F78423},0.0429196903740219,6.33002902404694e-05
61,W,Meandered Water,{AE8B9703-9D42-4F77-AC64-79E900914EC2},0.0545055366782802,2.12650460283368e-05
62,W,Meandered Water,{31474DEB-7433-42D6-945F-397E0D1E1E1A},0.130442993185454,7.27163581189533e-05
63,W,Meandered Water,{41275FC4-404E-43C2-8E8A-669C147D9E1A},0.119458349266607,0.000483445518167824
64,W,Meandered Water,{ACEFF495-8EEF-4DF8-85AE-8E34CB60A965},0.250944720177239,0.000227293351294726
65,W,Meandered Water,{0E855CBC-75C5-49AB-A04E-9FD481C33A1B},0.144941070193395,0.000191671642390235
66,W,Meandered Water,{2A8FEAE8-D2E8-4B19-8952-A4D7B5E76B56},0.0188010773884173,1.45789206640187e-05
67,W,Meandered Water,{43ABC5BE-8C60-4877-994D-8A1874311D0F},0.234389093849854,0.0010708565706359
68,W,Meandered Water,{0D3F2490-9A0D-4C09-A2A8-D46279AB3B3E},0.253716027209644,0.000597942484256073
69,W,Meandered Water,{F804A709-56D1-4038-AC02-91154075F1EE},0.216797456954259,0.000312449984145335
70,W,Meandered Water,{4FE9875A-1683-4B26-89D4-AD7975789B4F},0.0282080627701436,2.51401512041388e-05
71,W,Meandered Water,{CD167FCA-9214-4247-A89F-7F2DAD52D389},0.0347094717915128,4.9331478612017e-05
72,W,Meandered Water,{699088D8-FF63-4227-8DEE-C1061628E2C5},0.085601338649104,5.45037570795353e-05
73,W,Meandered Water,{58A7C3F8-B56E-4435-B0B4-9B33C9381716},0.0412124519906452,3.38466309161227e-05
74,W,Meandered Water,{C4A2E8E5-AB68-402F-A611-05DD1A39CF98},0.172868760210594,0.000691406559218158
75,W,Meandered Water,{44F13996-ADD0-4D40-9F03-B3079AD503A4},0.0386561052653549,8.76315694789704e-06
76,W,Meandered Water,{A30C7309-0292-4251-AA2C-449BE3D8E699},0.126925135765914,0.000425480999660179
77,W,Meandered Water,{66485D30-25C0-4651-B579-0B65FF73BE3B},0.188352079917698,0.000341357007241828
78,W,Meandered Water,{2D294281-78CC-462A-80D3-62C393C84F74},0.327908633813377,0.000827886737969336
79,W,Meandered Water,{CAEEAE58-965D-49B7-ABE3-81F02BB08AA6},0.00290453364366087,8.80117379697857e-08
80,W,Meandered Water,{A95A0AC4-3277-4E0F-81DD-3991CA1699EC},0.270456389986273,0.000621956809486244
81,W,Meandered Water,{7911E0FE-7DD2-4312-8713-FE1127DB5E88},0.0362618673232391,7.11494316169092e-06
82,W,Meandered Water,{F3A4CFCF-D254-431F-957C-3CC89FC37AD2},0.0187990679797332,9.55312360958644e-06
83,W,Meandered Water,{DE900525-10C1-41DF-91E8-DC1E6D688353},0.0176896378946984,9.65107769970588e-06
84,W,Meandered Water,{3D677C84-96D0-41A1-A8D6-D9ABA673F52E},0.0171065818237136,1.84840725548067e-05
85,W,Meandered Water,{388DEF95-13FE-4A80-B3B5-62D891C7F957},0.0118853993651978,9.79313075965262e-06
86,W,Meandered Water,{AA4B5778-FC02-41E3-A167-18019A7D4A66},0.0209006890786332,1.27672609819849e-05
87,W,Meandered Water,{42233A07-08A4-43BC-8F75-DABECFA77257},0.666834162763896,0.00478506750955255
88,W,Meandered Water,{8D2C27F9-361F-4F1D-BAA6-22B82684CCD4},0.174733447573332,0.000753444227659911
89,W,Meandered Water,{2235A471-2CEE-407A-A8E8-B1CC05F16BEE},0.00972245359345937,4.40973147692742e-06
90,W,Meandered Water,{1356B327-BA38-45AE-B13D-6504D816F5D6},0.0224343529013605,2.37332628946226e-05
91,W,Meandered Water,{75A278A4-A783-4CD7-9D40-0FCF82D07E4C},0.088726546762507,0.00026454678397494
92,W,Meandered Water,{00382A97-09CF-4791-8B81-DA24E48AD0BF},0.109645886988987,0.000499771031164591
93,W,Meandered Water,{70F43DEA-2E04-4BC8-9F09-ECD7F70966AC},0.0429386987718876,5.68289756169222e-05
94,W,Meandered Water,{BC167D33-BCAF-4D46-B026-F0CB50C855FE},0.14752191882436,0.000198944382985924
95,W,Meandered Water,{A330DDF6-7363-4BCE-84F6-FB369B707C55},0.011541850313977,1.79970641962706e-06
96,W,Meandered Water,{B4B1D2B7-CBDA-4EE9-B6E1-3EC938DC53AA},0.354490107040298,0.00046062872899713
97,W,Meandered Water,{78993967-DA0D-47F8-8826-43191357F935},0.0268473837679542,1.54984731277506e-05
98,W,Meandered Water,{80A0429D-A609-4973-AB94-445428FBB31A},0.195257929664354,0.00201502451390073
99,W,Meandered Water,{C69BA1A4-B24B-47DB-A392-CF02E07A4BF7},0.117942457990124,0.000252844561282612
100,W,Meandered Water,{73882ABB-B5B9-4014-8E27-4E26F197908C},0.0106519847570347,6.8187590418587e-06
101,W,Meandered Water,{50529E17-64BF-4646-ABFE-39A91B812DE1},0.0527105367078356,7.53597843295315e-05
102,W,Meandered Water,{3BF533BF-B487-45C0-BDA6-65AA3DDBA7AE},0.0415200256096079,2.1403445495948e-05
103,W,Meandered Water,{A4EAF893-5674-4D5A-B011-337D8865A355},0.161066440024153,0.00151825846101632
104,W,Meandered Water,{53E768FF-42E0-4471-A4AF-68E9FBCCCA69},0.0260560586951589,2.13833678892433e-05
105,W,Meandered Water,{4822C8A7-0252-401F-8CD8-7622836911DE},0.243722758820137,0.00280962674241296
106,W,Meandered Water,{F2369CC1-5DF3-413B-9DA1-7C8FE3269ADE},0.308781149315461,0.00382429376946672
107,W,Meandered Water,{2503CD9F-9E62-4C87-8F76-8CF9665E379A},0.0326378688332561,4.33002281387724e-05
108,W,Meandered Water,{63C9666F-BD63-4FA6-B8F9-1312FBD7B09C},0.0427968110360038,8.72512543163118e-05
109,W,Meandered Water,{20B3EFF4-14DC-4541-B36C-850F68D74886},0.20714442315433,0.000177139507449884
110,W,Meandered Water,{4FCEA0C2-221C-4311-8EFE-7869C1E42452},0.346204575763975,0.000275544614962945
111,W,Meandered Water,{C2CAC2F1-4AC1-40F7-AB09-F4D78BFFAD17},0.0249855430612851,2.1228588783853e-05
112,W,Meandered Water,{B99B5AEF-85FB-4870-AFCC-726777876E8E},0.0724371988700975,5.91496212225408e-05
113,W,Meandered Water,{348A9973-9740-4493-8398-FE40B9FF2941},0.0346375209192958,2.48588880229711e-05
114,W,Meandered Water,{D4D593D1-8E73-4A5D-8F66-09A725B9872E},0.0375290543450449,3.63853372515253e-05
115,W,Meandered Water,{41133414-8730-4CB2-9D2F-22D8752F1C4A},0.00243630075183078,2.50964844071081e-07
116,W,Meandered Water,{8C78C82B-EB18-4CFB-B760-11AC3549B90B},0.34105114143904,0.000287624467454242
117,W,Meandered Water,{2C6798A5-C07D-4503-863A-DD6DA5E5A533},0.0429470105253416,2.11427986605883e-05
118,W,Meandered Water,{DF12F5EE-2D15-41EA-8E15-2D58FAE687AA},0.0400997068499963,2.46150716136153e-05
119,W,Meandered Water,{F5351837-4B47-425B-A1CF-BE4F72A431B9},0.0413252057939258,2.61156951558498e-05
120,W,Meandered Water,{31226529-E841-4091-965B-7459BF348BAB},0.0232049626202423,1.06694972881311e-05
121,W,Meandered Water,{A3DDDD76-A69E-4935-B91B-8268C571C8F6},0.00779686296609303,1.73113466606802e-06
122,W,Meandered Water,{0A0F4F13-CD83-4C78-9AEA-2E3936E8B42F},0.0134348701720414,8.07406283234249e-06
123,W,Meandered Water,{04E93B3B-83EB-4D82-8C56-72850A9F08A4},0.346129572144096,0.000246823828205686
124,W,Meandered Water,{A605E0A9-BACB-4192-8EDB-120B10ADA29B},0.00845327556870138,2.78197466406658e-06
125,W,Meandered Water,{2D340584-1C68-433F-8AF2-629D2314D874},0.00977107933721004,3.00487494983081e-06
126,W,Meandered Water,{C4CCFEFF-1CCB-4191-BADD-A63EB6167938},0.0100106912055535,3.62653016897181e-06
127,W,Meandered Water,{D14DC4D4-AAFE-4BCD-B374-17D28F721FE0},0.0175440730055149,7.08221852617561e-06
128,W,Meandered Water,{54EF005B-2108-423E-87F9-8434CF5A9021},0.0135542819675783,7.32168459860145e-06
129,W,Meandered Water,{2A89A9C5-614A-4327-8EDF-0A1859CF092D},0.019330029519892,8.1425564722117e-06
130,W,Meandered Water,{A9D7CD1B-4A5F-497E-A2AA-1473604DAB74},0.333722860903639,0.000328409837513497
131,W,Meandered Water,{4E8A8231-F84A-4D9B-9354-C08C2ABAD6CE},0.0224953531495815,1.34045537572289e-05
132,W,Meandered Water,{C5363226-0136-4861-8DFD-469A46202516},0.00733311310421904,2.18666358920687e-06
133,W,Meandered Water,{D96077DD-D5B8-40BC-867B-5EFD992EA623},0.00652732005013886,1.80123583768805e-06
134,W,Meandered Water,{5D033AC2-B3B4-4622-BE4D-EC5CA9F2325B},0.038300881041965,2.36550860735275e-05
135,W,Meandered Water,{3793648A-007D-4059-B242-9EBCA67C487F},0.0107476216463943,6.02515475380031e-06
136,W,Meandered Water,{663453F1-8604-4EAA-94F7-A1207DE36B88},0.0730298799787872,5.12465144775862e-05
137,W,Meandered Water,{65AD596B-9449-4884-B24B-EC5778F041AC},0.408426512124684,0.000243584197839565
138,W,Meandered Water,{53BCFBC6-C320-42FB-B479-5264E5B7ED9A},0.0120836792010704,5.45368490995577e-06
139,W,Meandered Water,{D0B57C5F-8005-452C-B111-C7CC40977559},0.32489933761636,0.000236332003909636
140,W,Meandered Water,{2BD28EA6-D1FD-4CEF-8DA3-975476BD23D3},0.0214427341724695,8.82975661904585e-06
141,W,Meandered Water,{51D261C0-F951-4271-AEFF-8D8A164F6BEA},0.423256178825464,0.000294837202601357
142,W,Meandered Water,{3F4AC448-0E34-4FA1-B4FB-40F60F934C61},0.0660303751300536,3.96896534329917e-05
143,W,Meandered Water,{7390814E-FA8E-42A0-82DD-130D834BA775},0.0291320445235688,1.3321483469969e-05
144,W,Meandered Water,{BFBAB474-0A30-43F0-8BFE-C6B5F765864D},0.32061539510122,0.000170834524484012
145,W,Meandered Water,{6E8C2A04-D323-4BA5-96CB-5E30D1BB8ECF},0.0253188087974933,8.83014628526708e-06
146,W,Meandered Water,{68F4E753-E8EE-4F4C-9397-9A5DC7425C18},0.0802300966813264,4.38331621852741e-05
147,W,Meandered Water,{B3024B8F-C705-495C-960B-A6588D1BCBE4},0.0957529119903654,5.61438610116818e-05
148,W,Meandered Water,{FC473059-F784-4F83-8DD5-5CC49243A991},0.00619184203957473,4.06494858147986e-07
149,W,Meandered Water,{80EC6146-B138-4FFA-9E42-70EC3DAD3BC5},0.0186062783073943,8.43744881125198e-06
150,W,Meandered Water,{3CB23E78-0F56-485C-A312-C57985F9A677},0.0148297115581196,5.38345249113168e-06
151,W,Meandered Water,{9CCAC0C1-4F8D-465B-8CCF-F410B3BF0EC0},0.337816667708919,0.000230785240630555
152,W,Meandered Water,{B1E327AF-0392-4FE4-85C2-77B202E9428F},0.524876122968367,0.000318112638035135
153,W,Meandered Water,{150179BB-1916-4B78-8B65-453C680B1E76},0.333630679669802,0.000226715172109087
154,W,Meandered Water,{68277E42-AA88-4CC0-A535-A7FEE706310D},0.030913911867451,2.56504641225431e-05
155,W,Meandered Water,{CE56D158-85A1-4BC3-86D4-83B4B1ACA4D1},0.0332332685899855,2.09769972534662e-05
156,W,Meandered Water,{B7C3494A-95D8-4A5A-9D0C-85032C749493},0.552966044231297,0.000397732836021496
157,W,Meandered Water,{DE9BF4C4-A138-476D-81C6-F97F76644889},0.118047316959883,7.42988070813892e-05
158,W,Meandered Water,{CD13D503-A57B-47DE-8B55-95FAB7EA399B},0.176717183630498,0.000105566395097061
159,W,Meandered Water,{B6FC7D3D-985C-43AE-A518-5B8D4DFC571F},0.36844912023872,0.000191867202716226
160,W,Meandered Water,{C82CC5E7-9030-4305-8F74-0EED06B25A14},0.119429354458921,5.33006779393118e-05
161,W,Meandered Water,{A492595D-4800-44A4-A36E-C3B49D16CC8A},0.0681970539979616,0.000148353423226004
162,W,Meandered Water,{60912EE9-871F-4AD6-A412-3FDD3F7B842B},0.177460968707325,0.00165283296821658
163,W,Meandered Water,{591D1A7F-E8C4-4EF3-9435-6BE07DC6ABDF},0.0682399989339654,0.000284250540975266
164,W,Meandered Water,{2EF0ED69-415A-4157-8178-773F326FF157},0.00600952495956234,1.18767070043875e-06
165,W,Meandered Water,{69B8F7C6-ABD4-4C60-AA5A-EE4C6CAAEB4A},0.105492658377694,0.000358829863751685
166,W,Meandered Water,{435B96BE-E5A2-40DA-AD00-3DDB3BF2FA7B},0.00315847383129622,2.0224269627853e-07
167,W,Meandered Water,{ACEA8807-25DA-4EC3-B0DC-1CEC8D7E96F3},0.0217357473090744,2.46927920007174e-05
168,W,Meandered Water,{18BB7115-E1E9-48C5-B221-739C1C59BA90},0.0660330502780817,0.0001525205960529
169,W,Meandered Water,{8EBCAD15-50DF-4D58-8860-D4B44702454C},0.192826288321533,0.00078600599436573
170,W,Meandered Water,{534A7A9B-1297-456A-8B16-416AAB185F05},0.00916374272984964,1.75763448724791e-06
171,W,Meandered Water,{A2313A77-8CDC-4534-8036-AB105645C8BB},0.164156285022235,0.00110738792588321
172,W,Meandered Water,{2E775200-34A9-40C1-8DE5-41D2526A923E},0.0264163292593168,4.11787907605273e-05
173,W,Meandered Water,{A1DC2EAD-2798-471B-BA48-48F3095354D2},0.0721383146707924,0.000307694936032234
174,W,Meandered Water,{CAA12CB3-6DE3-418B-A4AB-E53B7E1B14F7},0.143748682428779,0.000538930087946955
175,W,Meandered Water,{FA30513C-36F2-43DC-B439-6BAF0F45A7D3},0.094731686540302,0.00052978691860895
176,W,Meandered Water,{6E87E6BD-1922-4DDA-A947-594A7EDE0EC6},0.0236699618011621,9.51605626556133e-06
177,W,Meandered Water,{169FD0C6-8C54-4E59-8A8F-A3C28773F8BC},0.0160036952836691,1.24231569571831e-05
178,W,Meandered Water,{34B7E4B5-282B-458A-9234-7886DE84A518},0.0190752803251562,1.35428490158881e-05
179,W,Meandered Water,{70FA9A98-6145-432D-9249-A862592A539C},0.377630629204948,0.00364503011196484
180,W,Meandered Water,{83DE808F-3C2E-4B3D-87C2-07F6BFA41F44},0.0204261153542798,2.03989162309421e-05
181,W,Meandered Water,{8C6E0C52-61D3-4159-896D-A78B856EA790},0.0229406135266476,1.1011710310504e-05
182,W,Meandered Water,{AF0ECC74-B29A-4218-A0D9-0FDB5018A1F9},0.0161133973899464,1.03147198853941e-05
183,W,Meandered Water,{E659A919-A0AF-4DDD-A7BD-AC142CB4B53F},0.0179044409285093,1.63168572462264e-05
184,W,Meandered Water,{5F9657A5-3FBA-465C-BDC6-7F30E911D3B1},0.0139442958527053,9.46978576046013e-06
185,W,Meandered Water,{1000F92C-4ADD-421D-885D-BB93A0CA1BED},0.0305573104317851,3.1553650337457e-05
186,W,Meandered Water,{9B4288FA-DA95-4163-9840-402520DF8B00},0.038661204466208,5.19558812800483e-05
187,W,Meandered Water,{2903F8B2-9D33-4FC9-BF2D-842EE764F2E9},0.0378269995126736,5.52186254158853e-05
188,W,Meandered Water,{CAAD7B7B-E384-4BE1-884C-B1A342F6D375},0.0203237858005774,8.9433389378156e-06
189,W,Meandered Water,{89276857-6041-4032-BCFE-E6B0AC0B599F},0.0155805545467896,9.61054062934953e-06
190,W,Meandered Water,{0957B084-1A98-494C-80F7-F8FBF0D8F180},0.0183332501429024,1.14784832596878e-05
191,W,Meandered Water,{88A3144A-092E-4BE6-866E-13CD2F19D7C8},0.0219136714784253,1.24715850261921e-05
192,W,Meandered Water,{C1CEFE8F-C8E2-406F-BD9A-A8359B8FE628},0.0686399991555568,0.000287179192187911
193,W,Meandered Water,{45265A07-55A6-45DF-A387-E6C5FBB4849F},0.0150015680741483,1.12459892779069e-05
194,W,Meandered Water,{B6234CD7-C542-4DAC-9CB6-9023830321F0},0.0163148315804422,1.28695338281305e-05
195,W,Meandered Water,{CF92B121-B875-4EB5-971A-E8B015B87D50},0.0132126873993254,9.02686741100058e-06
196,W,Meandered Water,{6997CACF-BAEA-4A2B-A734-D28830E52E8B},0.0301109222474518,2.47867222702186e-05
197,W,Meandered Water,{55D0922E-892F-493B-842B-8A94E7692665},0.0277092427821997,2.61361843823744e-05
198,W,Meandered Water,{69BC9240-2A8A-4A85-B745-F777B5C97A78},0.0348632932391055,5.23707670829158e-05
199,W,Meandered Water,{91C28982-750C-4861-97EC-A85DCDBA4555},0.250862151122324,0.00210704469916638
200,W,Meandered Water,{F996A60C-3020-48F6-B4DA-4BDF9A34AA19},0.106649290724601,0.000558900678873957
201,W,Meandered Water,{30D92526-2826-4CB9-9EA9-77EA42C9C1EA},0.0975119293373038,0.000572576588748952
202,W,Meandered Water,{CA39EDE6-A244-41A5-A7F6-56BACD709AFC},0.00934712584640158,4.35556130100695e-06
203,W,Meandered Water,{8A3F8EAA-968B-454D-9C3D-990FDA231024},0.0127570997629675,6.32684943059365e-06
204,W,Meandered Water,{A6F73494-7A8A-4A50-A3A1-28675C3CB526},0.0358748415609272,2.82917703760228e-05
205,W,Meandered Water,{BE5C2AA8-8FC7-4DC2-9F43-94152F871AF1},0.0419778659062626,4.20763778339924e-05
206,W,Meandered Water,{E32CDAEC-ED6F-4676-B37E-43E3597DA6DD},0.0516196789954714,4.91466486241052e-05
207,W,Meandered Water,{8743CED3-824D-4228-9B5C-D744CD531A13},0.0551415267732046,6.56065430285613e-05
208,W,Meandered Water,{958CF0BF-4B9B-4565-B25D-D6E0B7D5042D},0.0184085368461783,1.33757686645344e-05
209,W,Meandered Water,{1702FF0F-4C97-41DF-B367-1B0E75F6157F},0.0191628922076798,2.63868063868425e-05
210,W,Meandered Water,{44543A74-3F21-4D5A-8A9C-B8E143C6A672},0.0402303911758413,3.12677286488497e-05
211,W,Meandered Water,{00D4C7E6-DB5B-400A-AB00-701DD77A69A4},0.0434314902212624,4.63481013771399e-05
212,W,Meandered Water,{27206587-014F-4913-A9F6-15384B03AA27},0.0340607113544259,5.64883068403375e-05
213,W,Meandered Water,{0504D556-DE8F-44B7-A14C-39F85C419E13},0.127572759187406,0.000358937970008047
214,W,Meandered Water,{600A5FB1-2ECC-4CDD-A487-007EE7859B04},0.0975108351274535,0.000573803440396064
215,W,Meandered Water,{6E08D70F-CDCA-490A-9EF6-9E6F21C248DC},0.0123333395629496,7.95772082715336e-06
216,W,Meandered Water,{7AC874B2-06AC-4AE6-B06F-10F3B09E9E4B},0.0171270686600166,1.05344370912795e-05
217,W,Meandered Water,{2FED55EE-B4F3-4F80-BFE6-68E0CCD92620},0.0183768088173032,1.06693924886112e-05
218,W,Meandered Water,{DAB2BC61-6E8D-4354-B919-37B3F73C832B},0.0283282050112489,1.21540627236781e-05
219,W,Meandered Water,{8E2D46A9-E92C-43AE-B772-3E5B7B8F6510},0.0147909727165483,1.23790818630692e-05
220,W,Meandered Water,{7F963261-0136-40C3-BD79-A584FC71A07A},0.0361138221494909,5.02678867459085e-05
221,W,Meandered Water,{9B866848-3D6E-49C4-B16B-968DD23A04F9},0.0316518078145213,5.41805994327338e-05
222,W,Meandered Water,{E3C54089-FA43-4F28-9FBF-DCE8CC4768BE},0.108847626093197,0.000579924505071081
223,W,Meandered Water,{ED7F62BD-A891-4D93-B5BE-744DCAFDFF3C},0.0205960421742428,1.15760010701825e-05
224,W,Meandered Water,{7B3873E8-7819-45EB-846D-2206E18131D1},0.0184697796471803,1.5816767619412e-05
225,W,Meandered Water,{D71DFF21-6742-4065-B95A-FF43918BECE5},0.0396892544791089,3.82923089668303e-05
226,W,Meandered Water,{950DD282-CEA8-4D04-A1ED-2DB8F3279F57},0.0208481168019836,1.20345675656133e-05
227,W,Meandered Water,{D8F7E3EB-B7DC-4388-B791-739C2B00218A},0.0221714842521868,1.25837443865054e-05
228,W,Meandered Water,{2CFC1739-837B-47F5-BF1D-AFE462909D6C},0.03688625081973,2.36166077262559e-05
229,W,Meandered Water,{02CC1EEA-0980-42D3-A082-27D4B275A82B},0.0742061527057365,6.79606537694362e-05
230,W,Meandered Water,{E7DE1586-0FFC-493D-9551-D4A0DA6D01EF},0.0173963923862887,1.2885582853473e-05
231,W,Meandered Water,{E11E4D71-7599-41D7-8520-AABB340E4C43},0.0196193337094824,2.12507861622834e-05
232,W,Meandered Water,{E7E4FA6A-1E4D-4315-AC8E-926316E15837},0.0248328500076477,1.40047511843222e-05
233,W,Meandered Water,{CCBBFE43-AD55-4EBE-9A51-A528AB290537},0.0231724101137178,2.60490777973316e-05
234,W,Meandered Water,{59D4D8B1-7185-42CE-AC99-796CEEF65459},0.045882716945903,5.22512245151377e-05
235,W,Meandered Water,{4EDBD884-5F27-4A6F-8F84-6F4F901EB3A4},0.0157984135839211,9.69988999362889e-06
236,W,Meandered Water,{35D987A1-BA10-4CA9-A68F-56DAA91B7996},0.0190361598685352,1.55696023130381e-05
