OBJECTID,SUBJ_FIRE1850,SHAPE_Length,SHAPE_Area
72,BURNED,0.187148405724791,0.000988977538724876
73,BURNED,0.091273908091053,0.000362561088043447
74,200+,1.54260934467326,0.0227086519219878
75,BURNED,0.128722545565827,0.000730702120721945
76,BURNED,0.118593023757659,0.000454563531952294
77,BURNED,0.194783309804186,0.00132502826443213
78,BURNED,0.0402320401066133,9.1717884027454e-05
79,BURNED,0.0943186813133956,0.000334288793106562
80,BURNED,0.147047107511963,0.000762601882457164
81,100_199,0.441575754830485,0.00956598270546468
82,200+,0.211185822145616,0.0014827755108808
83,BURNED,0.26816712734772,0.00164979996410937
84,BURNED,0.125161173068241,0.000441221102207892
85,200+,0.955542164331319,0.0243924281077347
86,200+,0.289378840361673,0.00165337489121414
87,BURNED,0.130223554648256,0.000566917871212118
88,BURNED,0.215882802816907,0.0019148411380306
89,BURNED,0.0937053158671602,0.00051244982039667
90,BURNED,0.222509987367591,0.00137741275391049
91,BURNED,0.136078469722447,0.000824116094316379
92,200+,1.4154922186023,0.0187452061840849
93,BURNED,0.0586311759344606,0.000200596778241698
94,BURNED,0.543781113891063,0.00359038370597973
95,BURNED,0.0663406136368271,0.00024610733523145
96,BURNED,0.119755965273515,0.000568454241529269
97,BURNED,0.165335834861467,0.000849152959875865
98,BURNED,0.536214596177324,0.00775098949666499
99,200+,0.144636472166645,0.000694978948706469
100,100_199,9.14000028473783,0.142165055401437
101,BURNED,0.148069504924484,0.000712896115769075
102,BURNED,0.112140031300492,0.000815265394921857
103,BURNED,0.0597043162871293,0.000175231045628618
104,200+,0.133522064189633,0.000919911341216687
105,BURNED,0.598754097105034,0.00543127569891955
106,BURNED,0.210304473045342,0.00117793296295459
107,BURNED,0.104616070740509,0.000691646183444863
108,BURNED,2.70668883528346,0.0535404378213913
109,BURNED,1.11163310891119,0.0114232817230829
110,BURNED,0.101842821707391,0.000597079397272812
111,BURNED,0.337933306278539,0.00266708902859008
112,BURNED,0.113917655750884,0.000664568024604699
113,100_199,0.631760366371427,0.00496989956081905
114,BURNED,0.17484320726072,0.000963369089648074
115,BURNED,0.0720218023565999,0.00032201663822552
116,BURNED,0.116627908462111,0.000677821064982624
117,BURNED,0.557993649736492,0.00636029986510473
118,BURNED,0.112109119510231,0.000665235781994149
119,200+,0.232448673356997,0.0023017507267795
120,BURNED,0.223190952210886,0.00238517175230566
121,BURNED,0.361721961359135,0.0037094077573906
122,BURNED,2.73376007632604,0.0311445813755733
123,100_199,0.730781700475113,0.00907797338046289
124,100_199,0.0784301808380413,0.000458088029316565
125,100_199,0.351270319876286,0.00453013380103717
126,BURNED,0.124344693896885,0.000654718095404235
127,BURNED,0.154251891040993,0.00087494302144117
128,BURNED,0.182845993637898,0.00081890701509908
129,100_199,0.186996343646486,0.00167223996830741
130,BURNED,0.438675608915876,0.00310458819949439
131,BURNED,0.379766595183726,0.00374575977924773
132,BURNED,0.194604347617232,0.00102721327332564
133,BURNED,0.092582202715725,0.000444670685191571
134,BURNED,0.0868392980448098,0.000382972910709813
135,BURNED,0.0945680175496574,0.00043010848544965
136,BURNED,0.0826806437889246,0.000394729962989382
137,BURNED,0.499098699618961,0.00366735987730685
138,BURNED,0.068566025903654,0.000309197889706481
139,BURNED,0.164712129666718,0.000990944954809
140,BURNED,0.244254589454288,0.00146079803074826
141,BURNED,0.0617058607340697,0.000249143473805215
142,BURNED,0.0707587752784996,0.000299910818226365
143,BURNED,0.890291028452614,0.0121746648509764
144,BURNED,0.263926264421584,0.00180843736676095
145,BURNED,0.0875262764124112,0.000429020198155253
146,BURNED,0.0945758718689138,0.000317938353165
147,BURNED,0.0787136881458322,0.000341220541654335
148,BURNED,0.150396973359662,0.000835592989949449
