554.enddate,0213-04-05,2013-04-05
183.enddate,2013-v04-05,2013-04-05
2762.starttime,21:101:0,21:10:10
969.endtime,16:q27:15,16:27:15
6587.startdate,2013-04-41,2013-04-14
1179.starttime,i17:15:30,17:15:30
1123.wiperactivated,o,No
7703.starttime,12:51:15,12:51:51
598.enddate,2013-0-404,2013-04-04
1433.starttime,06:4:428,06:44:28
6610.starttime,7:29:30,17:29:30
2091.startdate,013-04-19,2013-04-19
2540.starttime,7:07:35,17:07:35
2017.wiperactivated,o,No
7608.startdate,2013-04-92,2013-04-29
5787.startdate,2013-0-413,2013-04-13
4799.starttime,19:04i:09,19:04:09
6023.enddate,2013-04-1j9,2013-04-19
6800.starttime,132:7:00,13:27:00
1894.starttime,15:5447,15:54:47
4801.startdate,2013-04w-26,2013-04-26
6300.starttime,61:56:00,16:56:00
4799.enddate,2013-04-52,2013-04-25
7916.starttime,8:53:26,18:53:26
65.endtime,16:56:3,16:56:53
4798.endtime,81:58:43,18:58:43
2235.wiperactivated,o,No
3861.wiperactivated,tNo,No
2971.enddate,201-304-23,2013-04-23
4302.starttime,13:38:25,13:38:52
6536.starttime,17:19:6,17:19:46
1479.endtime,13s:48:29,13:48:29
5340.endtime,0:15:01,06:15:01
3790.wiperactivated,oN,No
1572.startdate,2013-j04-13,2013-04-13
704.starttime,1r5:40:48,15:40:48
2539.enddate,2013v-04-19,2013-04-19
1907.startdate,20130-4-20,2013-04-20
1629.endtime,08:33:5l1,08:33:51
7631.endtime,07:3:404,07:34:04
734.starttime,0:51:10,04:51:10
753.endtime,10:08:4r5,10:08:45
465.wiperactivated,Nbo,No
7802.enddate,2013-40-24,2013-04-24
6687.starttime,7:59:20,17:59:20
5023.enddate,201-304-29,2013-04-29
3901.enddate,2013-0404,2013-04-04
2698.endtime,1f7:58:33,17:58:33
3572.enddate,2013-04-20,2013-04-02
5162.wiperactivated,eNo,No
3417.starttime,2:017:59,20:17:59
2151.endtime,13:3:429,13:34:29
4266.enddate,2013-0-427,2013-04-27
3499.startdate,0213-04-24,2013-04-24
2860.endtime,09:12:26,09:21:26
1674.starttime,070:5:17,07:05:17
7777.endtime,14:45:2,14:45:12
5003.wiperactivated,oN,No
836.starttime,12:190:0,12:19:00
2458.endtime,08:1144,08:11:44
7055.starttime,17:21:73,17:21:37
6057.endtime,80:49:45,08:49:45
5258.endtime,0:804:32,08:04:32
6898.endtime,r15:41:10,15:41:10
6582.startdate,2013-04v-11,2013-04-11
228.starttime,13:45:12,13:45:21
455.startdate,013-04-02,2013-04-02
2017.enddate,2c013-04-08,2013-04-08
6213.enddate,2013-04o-20,2013-04-20
3640.startdate,0213-04-24,2013-04-24
7454.startdate,201304-24,2013-04-24
2491.enddate,2013-0x4-11,2013-04-11
7840.endtime,13:k27:47,13:27:47
3693.endtime,0e8:02:19,08:02:19
6330.endtime,1319:20,13:19:20
6655.endtime,20:1329,20:13:29
2181.wiperactivated,oN,No
6508.endtime,16:2y1:54,16:21:54
1864.starttime,12:27:9,12:27:39
1927.startdate,m2013-04-24,2013-04-24
3320.wiperactivated,oN,No
3728.startdate,2013-d04-20,2013-04-20
5687.wiperactivated,oN,No
130.starttime,08:015:8,08:01:58
3179.wiperactivated,o,No
1017.starttime,2h2:31:38,22:31:38
6055.endtime,13:172:0,13:17:20
5891.wiperactivated,oN,No
5252.starttime,12:00k:18,12:00:18
1090.endtime,16:62:04,16:26:04
4171.endtime,08:44:61,08:44:16
7700.starttime,3:07:41,13:07:41
7268.startdate,2013-04-5,2013-04-25
7515.enddate,201-304-18,2013-04-18
7313.wiperactivated,oN,No
4713.startdate,20130-4-10,2013-04-10
7204.starttime,2:00:07,20:00:07
3679.endtime,23:1:03,23:16:03
6054.endtime,120:9:42,12:09:42
2655.enddate,213-04-25,2013-04-25
1405.endtime,08:12:24,08:12:42
5605.enddate,20130-4-23,2013-04-23
4918.starttime,07:220:8,07:22:08
6251.enddate,20t13-04-29,2013-04-29
5149.starttime,09:11:12,09:11:21
5179.starttime,0736:17,07:36:17
3260.wiperactivated,o,No
6182.wiperactivated,Ndo,No
6721.starttime,07:3109,07:31:09
447.enddate,2013-040-8,2013-04-08
6061.starttime,8:55:34,08:55:34
3788.starttime,12:12:44***,12:12:44
1459.enddate,20130-4-23,2013-04-23
5488.endtime,15:55:w24,15:55:24
1744.enddate,201304-13,2013-04-13
6520.endtime,2:16:29,12:16:29
1344.wiperactivated,o,No
376.startdate,2013-042-2,2013-04-22
3401.enddate,2031-04-14,2013-04-14
7916.wiperactivated,o,No
7102.starttime,1:500:15,15:00:15
2270.startdate,2013-40-29,2013-04-29
5848.startdate,2013-z04-12,2013-04-12
5760.wiperactivated,xNo,No
6651.enddate,2013v-04-09,2013-04-09
2976.endtime,16:01:w37,16:01:37
6968.wiperactivated,nNo,No
5216.wiperactivated,o,No
4724.endtime,183:0:38,18:30:38
6161.startdate,0213-04-04,2013-04-04
2395.wiperactivated,oN,No
106.wiperactivated,eNo,No
7163.starttime,12:92:45,12:29:45
4722.endtime,1731:58,17:31:58
5332.wiperactivated,Nuo,No
3319.enddate,201-04-07,2013-04-07
6801.wiperactivated,o,No
1255.starttime,07:93:45,07:39:45
3389.startdate,2p013-04-13,2013-04-13
3683.endtime,1z5:53:39,15:53:39
3097.startdate,201-304-21,2013-04-21
7846.starttime,18:57d:34,18:57:34
1554.enddate,201p3-04-11,2013-04-11
2228.enddate,20u13-04-18,2013-04-18
6228.starttime,13:11:1,13:11:21
2241.starttime,13:0542,13:05:42
2985.starttime,17:e46:04,17:46:04
1918.enddate,213-04-23,2013-04-23
4565.starttime,09:0:337,09:03:37
265.enddate,2013-04-8,2013-04-08
3382.starttime,00:16e:50,00:16:50
5149.enddate,2013-04-72,2013-04-27
6572.starttime,19:41:50,19:14:50
4958.enddate,h2013-04-12,2013-04-12
4421.starttime,11:4605,11:46:05
3811.wiperactivated,aNo,No
6389.enddate,2013-04-92,2013-04-29
4642.enddate,2013-04-9,2013-04-19
5074.startdate,0213-04-28,2013-04-28
3119.startdate,2013-0-425,2013-04-25
5695.startdate,2013-04-91,2013-04-19
5774.startdate,203-04-10,2013-04-10
483.enddate,2031-04-10,2013-04-10
3505.endtime,22:10g:46,22:10:46
7211.starttime,06:4:45,06:41:45
234.starttime,18:12:u10,18:12:10
846.enddate,2013-4-07,2013-04-07
5938.starttime,1:325:30,13:25:30
4174.startdate,2013-040-3,2013-04-03
7323.endtime,16j:49:20,16:49:20
2514.wiperactivated,sNo,No
1899.startdate,2013-04y-18,2013-04-18
5835.wiperactivated,oN,No
257.endtime,17:30:2,17:30:12
6973.endtime,21:25:57,21:52:57
7291.starttime,16:23:g46,16:23:46
1141.enddate,2013-04o-21,2013-04-21
5205.startdate,2013-0-16,2013-04-16
4082.wiperactivated,oN,No
4781.wiperactivated,oN,No
5757.enddate,2031-04-07,2013-04-07
3041.starttime,0:50:24,10:50:24
3968.wiperactivated,Nto,No
3429.startdate,0213-04-18,2013-04-18
1503.startdate,2013-4-01,2013-04-01
7498.starttime,18:28:95,18:28:59
5272.enddate,2013-04-90,2013-04-09
2622.endtime,1:16:32,14:16:32
5191.startdate,20g13-04-13,2013-04-13
5993.startdate,2013-0v4-13,2013-04-13
488.enddate,201-04-02,2013-04-02
1712.enddate,20130-4-05,2013-04-05
641.enddate,013-04-20,2013-04-20
1637.endtime,1:35:59,19:35:59
7870.starttime,16:2:200,16:22:00
1334.starttime,15:a26:44,15:26:44
4124.endtime,0:518:05,05:18:05
3876.wiperactivated,oN,No
6738.startdate,2013-0-421,2013-04-21
7188.enddate,2013e-04-29,2013-04-29
5415.enddate,2013-0-424,2013-04-24
3757.startdate,20t13-04-27,2013-04-27
7947.startdate,2013-04j-17,2013-04-17
5905.starttime,18:122:0,18:12:20
2715.starttime,19:30:03,19:03:03
3898.endtime,18:39:45,18:39:54
1215.wiperactivated,oN,No
6864.startdate,2013-0-420,2013-04-20
6768.wiperactivated,Njo,No
115.startdate,2013-04-0t2,2013-04-02
954.startdate,2013-04-8,2013-04-18
5474.starttime,075:2:29,07:52:29
6960.enddate,013-04-15,2013-04-15
1767.enddate,201-304-19,2013-04-19
7137.startdate,201d3-04-04,2013-04-04
608.wiperactivated,oN,No
5538.wiperactivated,zNo,No
5833.starttime,07:2034,07:20:34
4877.starttime,16:41:2c9,16:41:29
1287.enddate,2013-v04-24,2013-04-24
2374.startdate,2013-04-42,2013-04-24
6899.wiperactivated,tNo,No
1780.wiperactivated,o,No
6828.endtime,o07:04:02,07:04:02
981.startdate,i2013-04-03,2013-04-03
1899.wiperactivated,oN,No
7001.enddate,2013-04-52,2013-04-25
4846.wiperactivated,xNo,No
5643.starttime,084:8:48,08:48:48
5064.enddate,2013-04-62,2013-04-26
6702.wiperactivated,aNo,No
3673.endtime,80:10:02,08:10:02
802.wiperactivated,Nqo,No
3041.enddate,2013-04-3,2013-04-13
5869.wiperactivated,yNo,No
6183.wiperactivated,oN,No
7579.wiperactivated,oN,No
528.starttime,15:4u6:41,15:46:41
89.enddate,2013-04-1e2,2013-04-12
3591.starttime,2:18:40,22:18:40
2089.enddate,m2013-04-19,2013-04-19
4230.wiperactivated,oN,No
5269.starttime,05:2:38,05:23:38
4223.starttime,1b7:10:34,17:10:34
1969.endtime,12:115:0,12:11:50
1557.wiperactivated,oN,No
1445.starttime,08:37t:06,08:37:06
5399.startdate,013-04-19,2013-04-19
1173.wiperactivated,o,No
224.wiperactivated,o,No
6418.wiperactivated,o,No
4216.enddate,2013-04-1e5,2013-04-15
5226.endtime,1:824:13,18:24:13
794.endtime,14:k25:11,14:25:11
1444.startdate,201-304-20,2013-04-20
7695.startdate,013-04-29,2013-04-29
201.starttime,18:03:x46,18:03:46
6327.wiperactivated,oN,No
7625.wiperactivated,eNo,No
7290.enddate,2013-04-22***,2013-04-22
4900.startdate,2013-40-30,2013-04-30
1805.endtime,09:2:31,09:52:31
745.endtime,08:t46:39,08:46:39
5722.endtime,31:09:34,13:09:34
5815.startdate,2013-0x4-20,2013-04-20
6797.starttime,18:30:44,18:03:44
4330.starttime,19:47:3r7,19:47:37
3409.endtime,21:01:52,21:10:52
25.starttime,14:33:11***,14:33:11
2295.starttime,13:41:22***,13:41:22
4717.wiperactivated,o,No
716.startdate,0213-04-01,2013-04-01
5091.startdate,0213-04-30,2013-04-30
346.endtime,21:45:06,12:45:06
5889.starttime,08:06:05,08:06:50
1537.endtime,09:28:01,09:28:10
3761.endtime,18:320:5,18:32:05
4641.startdate,2013-041-9,2013-04-19
4364.starttime,t18:13:47,18:13:47
2691.starttime,07:31:0,07:31:00
4550.enddate,201t3-04-16,2013-04-16
604.endtime,1253:28,12:53:28
149.wiperactivated,o,No
3386.wiperactivated,oN,No
2928.starttime,13:0h5:14,13:05:14
5158.enddate,2013-0-428,2013-04-28
7521.starttime,20:5:32,20:45:32
961.enddate,203-04-20,2013-04-20
934.starttime,1f7:43:40,17:43:40
1241.startdate,2013-04-31,2013-04-13
3042.wiperactivated,o,No
3925.starttime,1:23:32,11:23:32
7009.wiperactivated,wNo,No
2474.starttime,1u2:05:42,12:05:42
2595.starttime,d22:48:34,22:48:34
6462.wiperactivated,o,No
7624.starttime,17:18:54,17:18:45
878.enddate,2013-0-16,2013-04-16
296.starttime,1030:23,10:30:23
4755.startdate,2l013-04-20,2013-04-20
5968.wiperactivated,oN,No
4178.endtime,0:58:56,08:58:56
3689.endtime,08:05:0,08:05:10
2605.endtime,17:40:14,17:04:14
5875.startdate,2013u-04-10,2013-04-10
5354.wiperactivated,oN,No
7903.starttime,1313:48,13:13:48
7406.endtime,20:5:225,20:52:25
1011.startdate,2013-40-11,2013-04-11
3985.enddate,013-04-21,2013-04-21
286.starttime,1:19:55,17:19:55
2121.startdate,2103-04-23,2013-04-23
1731.startdate,2013-0408,2013-04-08
2621.wiperactivated,o,No
7424.endtime,14:09:r01,14:09:01
4408.enddate,013-04-19,2013-04-19
1273.startdate,2013-04-22***,2013-04-22
4839.starttime,12:p36:09,12:36:09
6861.starttime,13:2:54,13:42:54
1638.wiperactivated,Nro,No
2184.starttime,1o3:05:48,13:05:48
7680.startdate,2013-04-h18,2013-04-18
1886.enddate,2013-04c-15,2013-04-15
2547.endtime,11:5:38,11:54:38
1465.endtime,16:14:8,16:14:08
883.starttime,19:34:4,19:34:24
6253.startdate,2013-0-30,2013-04-30
5562.endtime,4:53:56,14:53:56
5367.endtime,10:1:154,10:11:54
6425.starttime,1:33:05,15:33:05
5169.startdate,y2013-04-07,2013-04-07
5191.starttime,13:261:7,13:26:17
3509.enddate,201304-25,2013-04-25
2795.starttime,14:0:246,14:02:46
5890.startdate,013-04-15,2013-04-15
4311.wiperactivated,oN,No
331.startdate,201-04-13,2013-04-13
1760.endtime,1v6:57:41,16:57:41
2734.wiperactivated,Nxo,No
3795.startdate,2013-04b-10,2013-04-10
26.starttime,08:59:75,08:59:57
922.enddate,203-04-07,2013-04-07
4300.starttime,x19:36:31,19:36:31
2010.startdate,2013-04n-08,2013-04-08
6734.startdate,2013-04-0,2013-04-20
1476.endtime,08:2:28,08:22:28
3701.endtime,21:01a:42,21:01:42
7584.endtime,3:03:59,13:03:59
1255.startdate,2013-04-71,2013-04-17
6770.wiperactivated,qNo,No
6023.wiperactivated,o,No
5685.starttime,1:821:11,18:21:11
6399.starttime,17:k44:45,17:44:45
5517.endtime,17:12:6,17:12:46
1672.endtime,17:3j6:50,17:36:50
5492.starttime,x18:45:13,18:45:13
6963.wiperactivated,oN,No
5016.endtime,07:08r:08,07:08:08
5308.endtime,1:752:03,17:52:03
1402.enddate,2013-04-1g3,2013-04-13
241.starttime,16:0:59,16:00:59
7820.starttime,12:0:45,12:10:45
4949.endtime,17:13:05,17:13:50
7594.starttime,17:4:440,17:44:40
7293.startdate,213-04-22,2013-04-22
3104.startdate,2013-0423,2013-04-23
1433.wiperactivated,oN,No
6263.starttime,2:00:55,22:00:55
31.starttime,8:56:59,08:56:59
5791.enddate,201-304-13,2013-04-13
6675.enddate,213-04-24,2013-04-24
3290.enddate,2013-04-0q5,2013-04-05
6212.starttime,09:p27:32,09:27:32
67.wiperactivated,oN,No
6134.endtime,14:15:19,14:51:19
4536.startdate,2013-d04-12,2013-04-12
7595.endtime,16:06:4m0,16:06:40
1572.endtime,h19:13:44,19:13:44
2692.wiperactivated,qNo,No
703.enddate,2x013-04-11,2013-04-11
6415.starttime,15:34q:11,15:34:11
6629.starttime,11p:38:18,11:38:18
2515.endtime,14:43:v19,14:43:19
2782.endtime,18:0346,18:03:46
3062.startdate,2013-0g4-17,2013-04-17
5903.endtime,18:13:24,18:31:24
5263.endtime,15:08:20,15:08:02
4952.enddate,2013-0c4-10,2013-04-10
3784.starttime,10:3748,10:37:48
6698.startdate,2w013-04-11,2013-04-11
2854.startdate,201-04-17,2013-04-17
3401.startdate,2013-04-41,2013-04-14
4235.wiperactivated,o,No
3751.enddate,2d013-04-27,2013-04-27
1195.startdate,2013-0406,2013-04-06
7502.endtime,8:25:49,18:25:49
3316.startdate,2013-04-7,2013-04-07
6397.enddate,201-04-28,2013-04-28
2401.wiperactivated,oN,No
2195.wiperactivated,o,No
1558.startdate,201-304-11,2013-04-11
1602.starttime,41:26:16,14:26:16
7436.startdate,201-304-24,2013-04-24
6497.starttime,b19:03:33,19:03:33
3152.starttime,18:18l:00,18:18:00
2299.enddate,201304-18,2013-04-18
6711.enddate,2103-04-16,2013-04-16
6248.endtime,02:29:47,20:29:47
4716.starttime,70:31:09,07:31:09
1261.startdate,203-04-17,2013-04-17
7193.endtime,17:3110,17:31:10
588.wiperactivated,o,No
101.enddate,20p13-04-17,2013-04-17
5795.enddate,i2013-04-15,2013-04-15
4938.enddate,2013-04k-25,2013-04-25
4817.enddate,f2013-04-20,2013-04-20
797.wiperactivated,o,No
7030.starttime,16:31:33,16:13:33
3450.startdate,2013q-04-19,2013-04-19
1641.starttime,1:11:08,11:11:08
6917.startdate,201-04-04,2013-04-04
2575.enddate,2013-04-3o0,2013-04-30
4680.wiperactivated,oNo,No
4412.wiperactivated,o,No
1537.starttime,09:1:18,09:21:18
5798.starttime,18:1g3:39,18:13:39
2248.wiperactivated,Nwo,No
6341.endtime,17:5:444,17:54:44
1343.wiperactivated,oN,No
5330.startdate,b2013-04-24,2013-04-24
7397.endtime,08:54:2,08:54:02
3407.endtime,14w:01:56,14:01:56
5486.startdate,2013-4-21,2013-04-21
2267.enddate,213-04-25,2013-04-25
6579.startdate,2013-0-410,2013-04-10
854.startdate,2013-4-09,2013-04-09
92.starttime,07:49:5,07:49:45
3010.starttime,12:42:0x6,12:42:06
7791.startdate,203-04-24,2013-04-24
5925.wiperactivated,oN,No
4533.wiperactivated,wNo,No
6798.startdate,2013-04y-15,2013-04-15
5398.starttime,0623:31,06:23:31
2207.startdate,201304-15,2013-04-15
5774.starttime,1:56:21,17:56:21
153.startdate,2103-04-08,2013-04-08
289.endtime,091:0:56,09:10:56
6294.starttime,17:02:2,17:02:52
3821.enddate,2013-041-4,2013-04-14
5610.enddate,013-04-25,2013-04-25
6662.starttime,08:f02:10,08:02:10
4654.enddate,m2013-04-25,2013-04-25
4524.starttime,9:38:28,19:38:28
811.endtime,07:55:85,07:55:58
6970.endtime,0:07:42,06:07:42
5301.startdate,013-04-08,2013-04-08
465.endtime,06:19:63,06:19:36
5093.starttime,5:23:34,15:23:34
4854.enddate,20p13-04-20,2013-04-20
2448.starttime,06:02:42,06:02:24
756.wiperactivated,o,No
13.startdate,203-04-08,2013-04-08
2467.endtime,15:0810,15:08:10
7869.endtime,21:2038,21:20:38
3269.wiperactivated,o,No
2259.wiperactivated,vNo,No
1030.wiperactivated,o,No
5129.startdate,201c3-04-19,2013-04-19
4722.wiperactivated,Ndo,No
4502.startdate,201-04-02,2013-04-02
7061.enddate,2013n-04-17,2013-04-17
5643.startdate,2103-04-08,2013-04-08
5959.startdate,203-04-08,2013-04-08
5415.endtime,16:q07:03,16:07:03
403.wiperactivated,oN,No
760.endtime,10:52:4l4,10:52:44
3518.startdate,2013-04-6,2013-04-26
3449.endtime,20:47:2w1,20:47:21
4198.endtime,18:37:w46,18:37:46
621.wiperactivated,aNo,No
5500.enddate,s2013-04-23,2013-04-23
7876.enddate,2013-041-8,2013-04-18
7074.endtime,08:i28:56,08:28:56
7402.starttime,2:52:32,20:52:32
6941.starttime,1:702:55,17:02:55
5984.enddate,201-304-12,2013-04-12
4487.wiperactivated,Nho,No
1648.endtime,11:1y4:29,11:14:29
1422.wiperactivated,o,No
4504.startdate,20130-4-02,2013-04-02
709.starttime,1:255:11,12:55:11
7495.endtime,1:857:40,18:57:40
3334.starttime,2:044:57,20:44:57
6797.wiperactivated,oN,No
915.enddate,2013-0-05,2013-04-05
125.starttime,8:01:58,08:01:58
5261.startdate,201304-02,2013-04-02
5568.wiperactivated,oN,No
4967.startdate,0213-04-15,2013-04-15
824.starttime,00:01:60,00:01:06
3291.wiperactivated,Nfo,No
328.starttime,11:3954,11:39:54
6417.startdate,2031-04-13,2013-04-13
5357.starttime,17:02:2,17:02:12
2823.wiperactivated,kNo,No
5798.startdate,2013-041-5,2013-04-15
4774.starttime,15:34:04,15:34:40
1336.endtime,18:25:90,18:25:09
2967.starttime,6:06:47,06:06:47
7652.wiperactivated,o,No
879.enddate,2013-04j-16,2013-04-16
1600.endtime,20:4l2:00,20:42:00
2148.enddate,203-04-26,2013-04-26
7312.endtime,1:51:56,14:51:56
1130.wiperactivated,jNo,No
7267.startdate,2b013-04-25,2013-04-25
238.startdate,201-304-14,2013-04-14
382.endtime,07:2:07,07:52:07
6997.startdate,2013-0-423,2013-04-23
2891.startdate,2013-d04-13,2013-04-13
6364.wiperactivated,Nko,No
5987.wiperactivated,rNo,No
2729.endtime,1:645:15,16:45:15
2420.enddate,2h013-04-04,2013-04-04
873.wiperactivated,oN,No
3883.startdate,2013-r04-27,2013-04-27
5343.endtime,06:2401,06:24:01
7876.wiperactivated,o,No
7461.enddate,013-04-23,2013-04-23
2024.endtime,3:14:58,13:14:58
5392.wiperactivated,oN,No
4938.startdate,2013g-04-25,2013-04-25
4055.startdate,2013-0-18,2013-04-18
3868.startdate,20z13-04-23,2013-04-23
1448.enddate,2013-04c-21,2013-04-21
6628.endtime,1741:55,17:41:55
4257.starttime,1l4:57:10,14:57:10
3248.endtime,05:18:p32,05:18:32
4560.endtime,17:2917,17:29:17
5700.startdate,2013-t04-20,2013-04-20
5442.enddate,2013-041-1,2013-04-11
7490.wiperactivated,o,No
647.wiperactivated,Nvo,No
4474.startdate,0213-04-19,2013-04-19
2298.enddate,201u3-04-18,2013-04-18
2117.endtime,10:33:11***,10:33:11
5616.enddate,2013i-04-28,2013-04-28
6118.wiperactivated,oN,No
4700.endtime,13:11:j36,13:11:36
1592.startdate,2013-0-417,2013-04-17
712.endtime,0851:47,08:51:47
1422.startdate,2013-04-51,2013-04-15
2416.starttime,09:37:k18,09:37:18
5765.startdate,201304-09,2013-04-09
1353.startdate,2013-04-20,2013-04-02
812.enddate,2013-4-12,2013-04-12
6166.wiperactivated,o,No
7254.wiperactivated,jNo,No
2363.wiperactivated,o,No
1267.enddate,2013-04-1g9,2013-04-19
6328.wiperactivated,o,No
7797.wiperactivated,oN,No
965.wiperactivated,o,No
6684.starttime,0x6:07:41,06:07:41
3586.endtime,15:581:1,15:58:11
7157.endtime,16:34:p59,16:34:59
4573.enddate,2013-04w-22,2013-04-22
2054.starttime,100:4:09,10:04:09
5739.wiperactivated,o,No
1668.starttime,09:37:j17,09:37:17
5556.startdate,201-304-05,2013-04-05
2157.startdate,201-04-29,2013-04-29
6887.endtime,16:20:8,16:20:58
2717.wiperactivated,dNo,No
3676.wiperactivated,oN,No
1801.startdate,2013-f04-27,2013-04-27
7895.starttime,1436:34,14:36:34
1789.endtime,09:185:4,09:18:54
3710.enddate,t2013-04-12,2013-04-12
1726.endtime,12:1:35,12:10:35
4897.startdate,2103-04-30,2013-04-30
3490.startdate,2013-0-423,2013-04-23
5030.endtime,1d8:56:46,18:56:46
7048.wiperactivated,o,No
6412.endtime,1:02:55,18:02:55
5332.startdate,2013-0425,2013-04-25
6945.wiperactivated,oN,No
3036.wiperactivated,jNo,No
5331.enddate,2013-04-v24,2013-04-24
7097.endtime,13:9:03,13:19:03
6703.starttime,15:51:3,15:51:13
3028.enddate,2013k-04-11,2013-04-11
5359.startdate,s2013-04-03,2013-04-03
2996.endtime,2x3:09:36,23:09:36
3061.endtime,1:11:54,21:11:54
5808.endtime,6:56:01,16:56:01
917.enddate,203-04-05,2013-04-05
5185.wiperactivated,o,No
1905.starttime,2:000:05,20:00:05
3562.wiperactivated,o,No
6676.endtime,08:10:37,08:01:37
4292.startdate,2013-4-26,2013-04-26
1971.enddate,2013-04-10,2013-04-01
7755.endtime,10:2l8:33,10:28:33
1551.wiperactivated,vNo,No
1377.enddate,2g013-04-06,2013-04-06
6041.wiperactivated,oN,No
1853.enddate,2013-4-05,2013-04-05
1762.wiperactivated,uNo,No
5214.endtime,17:92:25,17:29:25
3282.startdate,2013-0404,2013-04-04
4419.endtime,19:03:2,19:03:12
3062.endtime,09:545:7,09:54:57
1243.startdate,20o13-04-14,2013-04-14
7065.wiperactivated,sNo,No
3890.startdate,201304-27,2013-04-27
4776.enddate,201w3-04-25,2013-04-25
4807.wiperactivated,o,No
3771.starttime,0w7:21:41,07:21:41
5438.endtime,08:14:j08,08:14:08
2849.startdate,20o13-04-12,2013-04-12
5001.wiperactivated,Nso,No
1175.starttime,1d7:16:53,17:16:53
5372.wiperactivated,Nro,No
6931.startdate,201304-06,2013-04-06
1806.wiperactivated,xNo,No
5873.starttime,1915:53,19:15:53
2928.endtime,13l:18:48,13:18:48
6329.startdate,2013-0t4-30,2013-04-30
6429.startdate,2013-4-15,2013-04-15
6371.endtime,15:02:20,15:02:02
3153.starttime,08:27m:02,08:27:02
3224.startdate,2103-04-26,2013-04-26
4280.endtime,7:10:02,17:10:02
4543.endtime,11:59:09***,11:59:09
1234.wiperactivated,Nqo,No
7293.starttime,1r1:34:58,11:34:58
6384.wiperactivated,o,No
1614.starttime,11:32:39,11:23:39
6032.enddate,2013-0-24,2013-04-24
7380.enddate,2031-04-27,2013-04-27
3127.enddate,2103-04-26,2013-04-26
1506.starttime,0934:14,09:34:14
228.endtime,h13:54:22,13:54:22
5244.enddate,203-04-25,2013-04-25
4722.starttime,16:55:2z9,16:55:29
7677.enddate,213-04-19,2013-04-19
6799.enddate,201a3-04-16,2013-04-16
3306.wiperactivated,o,No
4696.enddate,2013-04-u06,2013-04-06
1995.endtime,n08:53:20,08:53:20
5681.enddate,2013-041-5,2013-04-15
104.wiperactivated,oN,No
1233.wiperactivated,oN,No
5896.endtime,08:162:2,08:16:22
1651.enddate,013-04-29,2013-04-29
5139.wiperactivated,Nxo,No
7655.startdate,2013-04-q22,2013-04-22
7250.wiperactivated,oN,No
4737.endtime,21x:21:34,21:21:34
6468.wiperactivated,o,No
7954.enddate,2013-0-416,2013-04-16
187.wiperactivated,o,No
1884.startdate,2013-0g4-15,2013-04-15
1925.startdate,a2013-04-24,2013-04-24
4228.startdate,201304-18,2013-04-18
5678.wiperactivated,oN,No
6124.endtime,08:2:524,08:25:24
2335.starttime,e13:05:55,13:05:55
6719.starttime,17:1a4:53,17:14:53
7568.endtime,1426:26,14:26:26
1901.wiperactivated,o,No
6550.enddate,201-04-02,2013-04-02
1347.wiperactivated,o,No
1023.endtime,11:9:58,11:19:58
3026.wiperactivated,oN,No
4879.endtime,1:931:13,19:31:13
513.wiperactivated,oN,No
