294.raceethnicity,"Asian, nno-Hispanic","Asian, non-Hispanic"
117.raceethnicity,"American Indian/Alaska Native, non-Hispanhic","American Indian/Alaska Native, non-Hispanic"
308.raceethnicity,"Pacific Islannder, non-Hispanic","Pacific Islander, non-Hispanic"
174.characteristic,Total ,"Total - Male, Hispanic"
269.characteristic,Total ,"Total - Female, Hispanic"
238.characteristic,Total ,"Total - Male, Two or more races, non-Hispanic"
182.noteonscore,Data not availalbe.,Data not available.
86.noteonscore,Data not available. Data for 2000 thfrough 2009 include Pacific Islanders.,Data not available. Data for 2000 through 2009 include Pacific Islanders.
253.characteristic,Total - Male,"Total - Female, Black, non-Hispanic "
224.raceethnicity,"American Indian/lAaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
77.noteonscore,Data not avcailable.,Data not available.
144.sex,Mlae,Male
191.characteristic,Total ,"Total - Male, Asian, non-Hispanic"
193.sex,Maloe,Male
156.characteristic,Total ,"Total - Male, Black, non-Hispanic "
73.characteristic,Total - Female,Total - Hispanic
230.raceethnicity,"Two o more races, non-Hispanic","Two or more races, non-Hispanic"
335.raceethnicity,"Two or more races, non-Hispnanic","Two or more races, non-Hispanic"
67.characteristic,Total - Male,"Total - Black, non-Hispanic "
179.characteristic,Total ,"Total - Male, Hispanic"
319.raceethnicity,"American Indian/AlaskaNative, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
251.characteristic,Total ,"Total - Female, White, non-Hispanic"
196.characteristic,Total - Male,"Total - Male, Asian, non-Hispanic"
103.characteristic,Total ,"Total - Pacific Islander, non-Hispanic"
51.noteonscore,ata not available.,Data not available.
309.noteonscore,Reporting standards not met. Either there are too few cases for a reliable estimwate or the coefficient of variation (CV) is 50 percent or greater.,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
250.characteristic,Total ,"Total - Female, White, non-Hispanic"
157.sex,Mael,Male
331.raceethnicity,"Two or more races, nonH-ispanic","Two or more races, non-Hispanic"
39.raceethnicity,"AmericanIndian/Alaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
108.sex,Femael,Female
82.characteristic,Total ,Total - Hispanic
152.characteristic,Total ,"Total - Male, White, non-Hispanic"
320.raceethnicity,"AmericanIndian/Alaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
108.characteristic,Total - Male,"Total - Pacific Islander, non-Hispanic"
111.sex,Femae,Female
142.characteristic,Total ,"Total - Male, White, non-Hispanic"
329.raceethnicity,"Two ormore races, non-Hispanic","Two or more races, non-Hispanic"
281.noteonscore,Reporting standards not met. Either there are too few cases for a reliale estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 through 2009 include Pacific Islanders.,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater. Data for 2000 through 2009 include Pacific Islanders.
57.characteristic,Total ,"Total - Black, non-Hispanic "
11.sex,Femae,Female
187.characteristic,Total ,"Total - Male, Asian, non-Hispanic"
178.characteristic,Total ,"Total - Male, Hispanic"
15.noteonscore,Data not availabnle.,Data not available.
286.characteristic,Total - Female,"Total - Female, Asian, non-Hispanic"
258.sex,eFmale,Female
203.characteristic,Total ,"Total - Male, Pacific Islander, non-Hispanic"
304.sex,Feale,Female
42.raceethnicity,"American Indian/Alaska Native, non-Hispaic","American Indian/Alaska Native, non-Hispanic"
328.raceethnicity,"Two or moyre races, non-Hispanic","Two or more races, non-Hispanic"
39.sex,aFemale,Female
66.noteonscore,Data nogt available.,Data not available.
329.sex,emale,Female
243.noteonscore,Data not availbale.,Data not available.
304.noteonscore,Data vnot available.,Data not available.
114.noteonscore,Daat not available.,Data not available.
303.raceethnicity,"Pacificq Islander, non-Hispanic","Pacific Islander, non-Hispanic"
70.characteristic,Total ,"Total - Black, non-Hispanic "
326.noteonscore,Data not kavailable.,Data not available.
202.characteristic,Total ,"Total - Male, Pacific Islander, non-Hispanic"
317.sex,Fmale,Female
177.characteristic,Total - Male,"Total - Male, Hispanic"
276.characteristic,Total - Female,"Total - Female, Hispanic"
164.characteristic,Total ,"Total - Male, Black, non-Hispanic "
225.characteristic,Total ,"Total - Male, Two or more races, non-Hispanic"
68.noteonscore,Data ont available.,Data not available.
194.noteonscore,Data for 2000 through 2009 include Pacifci Islanders.,Data for 2000 through 2009 include Pacific Islanders.
316.sex,Femae,Female
292.noteonscore,Data for 2000 throough 2009 include Pacific Islanders. ,Data for 2000 through 2009 include Pacific Islanders. 
79.noteonscore,ata not available.,Data not available.
47.characteristic,Total ,"Total - White, non-Hispanic"
318.sex,Fmeale,Female
79.sex,Feale,Female
223.sex,aMle,Male
188.characteristic,Total ,"Total - Male, Asian, non-Hispanic"
54.characteristic,Total - Male,"Total - White, non-Hispanic"
246.raceethnicity,"White, nojn-Hispanic","White, non-Hispanic"
248.raceethnicity,"White, non-Hispaic","White, non-Hispanic"
263.characteristic,Total - Male,"Total - Female, Black, non-Hispanic "
260.characteristic,Total ,"Total - Female, Black, non-Hispanic "
9.sex,Femalqe,Female
52.characteristic,Total - Male,"Total - White, non-Hispanic"
193.characteristic,Total - Male,"Total - Male, Asian, non-Hispanic"
33.sex,Femalte,Female
237.characteristic,Total ,"Total - Male, Two or more races, non-Hispanic"
102.characteristic,Total - Male,"Total - Pacific Islander, non-Hispanic"
136.characteristic,Total - Male,"Total - Two or more races, non-Hispanic"
155.noteonscore,Data not aailable.,Data not available.
69.characteristic,Total ,"Total - Black, non-Hispanic "
95.characteristic,Total ,"Total - Asian, non-Hispanic"
221.raceethnicity,"Aemrican Indian/Alaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
170.characteristic,Total ,"Total - Male, Hispanic"
288.raceethnicity,"Aian, non-Hispanic","Asian, non-Hispanic"
115.raceethnicity,"American gIndian/Alaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
149.characteristic,Total ,"Total - Male, White, non-Hispanic"
218.raceethnicity,"American Indian/Alaska Natvie, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
12.sex,Fmale,Female
317.raceethnicity,"American Indian/Alaska Native, non-Hipsanic","American Indian/Alaska Native, non-Hispanic"
310.raceethnicity,"American Indian/Alasa Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
306.sex,Fmeale,Female
252.characteristic,Total ,"Total - Female, White, non-Hispanic"
25.sex,Mae,Male
75.characteristic,Total ,Total - Hispanic
186.characteristic,Total ,"Total - Male, Asian, non-Hispanic"
169.characteristic,Total ,"Total - Male, Hispanic"
92.characteristic,Total - Female,"Total - Asian, non-Hispanic"
325.sex,Fmale,Female
96.sex,Femaole,Female
104.characteristic,Total - Male,"Total - Pacific Islander, non-Hispanic"
190.characteristic,Total ,"Total - Male, Asian, non-Hispanic"
332.sex,Feqmale,Female
14.sex,Femasle,Female
232.characteristic,Total ,"Total - Male, Two or more races, non-Hispanic"
55.characteristic,Total ,"Total - White, non-Hispanic"
210.characteristic,Total ,"Total - Male, Pacific Islander, non-Hispanic"
184.characteristic,Total ,"Total - Male, Asian, non-Hispanic"
116.raceethnicity,"American Indian/AlaskaN ative, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
276.sex,Femae,Female
89.characteristic,Total - Female,"Total - Asian, non-Hispanic"
117.sex,Fepmale,Female
161.characteristic,Total - Male,"Total - Male, Black, non-Hispanic "
319.sex,tFemale,Female
322.sex,Femalje,Female
262.noteonscore,Data nwot available.,Data not available.
197.sex,Maqle,Male
192.characteristic,Total ,"Total - Male, Asian, non-Hispanic"
127.characteristic,Total ,"Total - Two or more races, non-Hispanic"
155.characteristic,Total ,"Total - Male, Black, non-Hispanic "
300.raceethnicity,"Pacific Islande,r non-Hispanic","Pacific Islander, non-Hispanic"
133.characteristic,Total ,"Total - Two or more races, non-Hispanic"
239.characteristic,Total ,"Total - Female, White, non-Hispanic"
5.noteonscore,Data not avaiblable.,Data not available.
146.characteristic,Total - Male,"Total - Male, White, non-Hispanic"
97.characteristic,Total ,"Total - Asian, non-Hispanic"
274.characteristic,Total ,"Total - Female, Hispanic"
217.sex,qMale,Male
150.characteristic,Total ,"Total - Male, White, non-Hispanic"
71.noteonscore,Data not availalbe.,Data not available.
256.characteristic,"Total - Male, American Indian/Alaska Native, non-Hispanic","Total - Female, Black, non-Hispanic "
291.sex,Fmeale,Female
289.raceethnicity,"Asian, non-Hispaninc","Asian, non-Hispanic"
165.characteristic,Total - Female,"Total - Male, Black, non-Hispanic "
144.characteristic,Total - Female,"Total - Male, White, non-Hispanic"
6.sex,Fmemale,Female
40.sex,aFemale,Female
36.sex,Femmale,Female
153.sex,Miale,Male
28.sex,ale,Male
292.sex,Femael,Female
164.noteonscore,Data not avialable.,Data not available.
209.characteristic,Total ,"Total - Male, Pacific Islander, non-Hispanic"
112.sex,Feamle,Female
6.noteonscore,Data not vailable.,Data not available.
96.characteristic,Total - Female,"Total - Asian, non-Hispanic"
77.characteristic,Total ,Total - Hispanic
154.characteristic,Total - Male,"Total - Male, White, non-Hispanic"
87.characteristic,Total ,"Total - Asian, non-Hispanic"
98.characteristic,"Total - Male, American Indian/Alaska Native, non-Hispanic","Total - Asian, non-Hispanic"
51.characteristic,Total ,"Total - White, non-Hispanic"
304.raceethnicity,"Pacific Islander,h non-Hispanic","Pacific Islander, non-Hispanic"
233.characteristic,Total - Female,"Total - Male, Two or more races, non-Hispanic"
137.characteristic,Total ,"Total - Two or more races, non-Hispanic"
307.sex,Fmale,Female
118.sex,Feale,Female
165.sex,Mlae,Male
229.characteristic,Total ,"Total - Male, Two or more races, non-Hispanic"
261.characteristic,Total - Male,"Total - Female, Black, non-Hispanic "
214.raceethnicity,"American India/nAlaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
124.sex,uFemale,Female
111.characteristic,Total ,"Total - Pacific Islander, non-Hispanic"
82.sex,Femaqle,Female
81.raceethnicity,Hspanic,Hispanic
26.sex,ale,Male
185.characteristic,Total - Male,"Total - Male, Asian, non-Hispanic"
172.characteristic,Total ,"Total - Male, Hispanic"
83.characteristic,Total - Male,Total - Hispanic
109.sex,Femae,Female
310.noteonscore,Data notm available.,Data not available.
42.sex,Feale,Female
157.characteristic,Total ,"Total - Male, Black, non-Hispanic "
224.sex,Malke,Male
94.sex,bFemale,Female
327.raceethnicity,"Twoo r more races, non-Hispanic","Two or more races, non-Hispanic"
314.sex,Fsemale,Female
186.noteonscore,Data for 2000 through 2009 include Pacifi Islanders.,Data for 2000 through 2009 include Pacific Islanders.
333.sex,emale,Female
219.noteonscore,Data not avilable.,Data not available.
91.characteristic,Total - Female,"Total - Asian, non-Hispanic"
142.sex,Mael,Male
256.raceethnicity,"Black, non-Hispnic ","Black, non-Hispanic "
246.sex,Fmeale,Female
297.raceethnicity,"Paciifc Islander, non-Hispanic","Pacific Islander, non-Hispanic"
223.raceethnicity,"American Indian/Alaska Native, non-Hizspanic","American Indian/Alaska Native, non-Hispanic"
287.noteonscore,Data not available. Data for 2000 through 2009 include Pacific Islnders.,Data not available. Data for 2000 through 2009 include Pacific Islanders.
240.characteristic,Total - Female,"Total - Female, White, non-Hispanic"
207.characteristic,Total ,"Total - Male, Pacific Islander, non-Hispanic"
101.characteristic,Total ,"Total - Pacific Islander, non-Hispanic"
51.sex,Fyemale,Female
136.sex,Fmeale,Female
336.sex,emale,Female
266.characteristic,Total ,"Total - Female, Black, non-Hispanic "
247.sex,Femael,Female
68.characteristic,Total - Male,"Total - Black, non-Hispanic "
125.raceethnicity,"American Indian/Alaska Native, non-Hispanifc","American Indian/Alaska Native, non-Hispanic"
239.noteonscore,Data ot available.,Data not available.
81.sex,Fmeale,Female
294.sex,eFmale,Female
182.characteristic,Total ,"Total - Male, Hispanic"
123.sex,Fmale,Female
215.sex,Mael,Male
151.characteristic,Total - Male,"Total - Male, White, non-Hispanic"
147.characteristic,Total ,"Total - Male, White, non-Hispanic"
254.characteristic,Total ,"Total - Female, Black, non-Hispanic "
259.characteristic,Total - Male,"Total - Female, Black, non-Hispanic "
159.noteonscore,Data notavailable.,Data not available.
194.characteristic,Total ,"Total - Male, Asian, non-Hispanic"
53.characteristic,Total ,"Total - White, non-Hispanic"
207.sex,ale,Male
99.characteristic,Total - Female,"Total - Pacific Islander, non-Hispanic"
280.characteristic,Total - Male,"Total - Female, Hispanic"
59.characteristic,Total ,"Total - Black, non-Hispanic "
227.characteristic,Total ,"Total - Male, Two or more races, non-Hispanic"
46.characteristic,Total - Female,"Total - White, non-Hispanic"
180.characteristic,Total ,"Total - Male, Hispanic"
83.sex,emale,Female
159.characteristic,Total - Male,"Total - Male, Black, non-Hispanic "
34.sex,Femlae,Female
291.raceethnicity,"Asianr, non-Hispanic","Asian, non-Hispanic"
62.noteonscore,Data nt available.,Data not available.
270.sex,Fevmale,Female
21.sex,bMale,Male
165.noteonscore,ata not available.,Data not available.
290.sex,Fmeale,Female
284.characteristic,Total ,"Total - Female, Asian, non-Hispanic"
270.characteristic,Total - Male,"Total - Female, Hispanic"
63.characteristic,Total ,"Total - Black, non-Hispanic "
135.characteristic,Total - Male,"Total - Two or more races, non-Hispanic"
80.raceethnicity,Hispanmic,Hispanic
267.characteristic,Total ,"Total - Female, Hispanic"
65.characteristic,Total - Male,"Total - Black, non-Hispanic "
140.characteristic,Total ,"Total - Two or more races, non-Hispanic"
220.raceethnicity,"Americna Indian/Alaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
278.sex,Femaple,Female
122.sex,emale,Female
125.sex,Fmeale,Female
234.sex,ale,Male
105.characteristic,Total - Male,"Total - Pacific Islander, non-Hispanic"
112.raceethnicity,"Pacific sIlander, non-Hispanic","Pacific Islander, non-Hispanic"
132.characteristic,Total ,"Total - Two or more races, non-Hispanic"
138.characteristic,"Total - Male, American Indian/Alaska Native, non-Hispanic","Total - Two or more races, non-Hispanic"
22.sex,Mlae,Male
120.raceethnicity,"American Indian/Alaska Native, non-Hispanzic","American Indian/Alaska Native, non-Hispanic"
315.sex,Femael,Female
293.sex,Femlae,Female
277.noteonscore,Data nvot available.,Data not available.
216.sex,Mael,Male
301.raceethnicity,"Pacific Islander, norn-Hispanic","Pacific Islander, non-Hispanic"
53.noteonscore,Data notp available.,Data not available.
322.raceethnicity,"American Indian/Alaska fNative, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
245.characteristic,Total ,"Total - Female, White, non-Hispanic"
205.characteristic,Total - Male,"Total - Male, Pacific Islander, non-Hispanic"
85.characteristic,Total ,"Total - Asian, non-Hispanic"
220.sex,Mael,Male
313.raceethnicity,"American Indian/Alaska Ntaive, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
49.noteonscore,Datanot available.,Data not available.
267.sex,Femkale,Female
171.raceethnicity,Hispaic,Hispanic
162.characteristic,Total ,"Total - Male, Black, non-Hispanic "
293.raceethnicity,"Asian, non-Hispaic","Asian, non-Hispanic"
167.characteristic,Total ,"Total - Male, Black, non-Hispanic "
330.noteonscore,Data nto available.,Data not available.
225.noteonscore,Dtaa not available.,Data not available.
173.characteristic,Total - Female,"Total - Male, Hispanic"
1.noteonscore,ata not available.,Data not available.
275.characteristic,Total - Male,"Total - Female, Hispanic"
146.sex,ale,Male
271.characteristic,Total ,"Total - Female, Hispanic"
206.characteristic,Total - Male,"Total - Male, Pacific Islander, non-Hispanic"
126.sex,Femael,Female
248.sex,pFemale,Female
292.raceethnicity,"Asian, non-Hispanc","Asian, non-Hispanic"
148.noteonscore,Data not avilable.,Data not available.
93.characteristic,Total ,"Total - Asian, non-Hispanic"
235.characteristic,Total ,"Total - Male, Two or more races, non-Hispanic"
208.noteonscore,Data not aavilable.,Data not available.
311.noteonscore,Data not availabl.e,Data not available.
72.characteristic,Total ,Total - Hispanic
128.characteristic,Total - Female,"Total - Two or more races, non-Hispanic"
147.sex,Mle,Male
163.characteristic,Total ,"Total - Male, Black, non-Hispanic "
7.sex,Femalie,Female
198.characteristic,Total - Male,"Total - Male, Pacific Islander, non-Hispanic"
176.sex,Mae,Male
131.characteristic,Total ,"Total - Two or more races, non-Hispanic"
41.sex,Femlae,Female
305.raceethnicity,"Pacific Islander,non-Hispanic","Pacific Islander, non-Hispanic"
249.characteristic,Total ,"Total - Female, White, non-Hispanic"
60.characteristic,Total - Male,"Total - Black, non-Hispanic "
189.characteristic,Total ,"Total - Male, Asian, non-Hispanic"
203.sex,Mael,Male
20.sex,ale,Male
199.characteristic,Total ,"Total - Male, Pacific Islander, non-Hispanic"
58.characteristic,Total ,"Total - Black, non-Hispanic "
90.characteristic,Total - Male,"Total - Asian, non-Hispanic"
221.noteonscore,Data not availabe.,Data not available.
178.noteonscore,Data not availale.,Data not available.
219.raceethnicity,"American Indian/Alaska Naive, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
45.characteristic,Total - Female,"Total - White, non-Hispanic"
269.noteonscore,Data not availabl.,Data not available.
334.raceethnicity,"Two or more races, nno-Hispanic","Two or more races, non-Hispanic"
302.raceethnicity,"Pcific Islander, non-Hispanic","Pacific Islander, non-Hispanic"
53.sex,Femaale,Female
281.characteristic,Total - Male,"Total - Female, Asian, non-Hispanic"
129.characteristic,Total ,"Total - Two or more races, non-Hispanic"
204.characteristic,Total - Female,"Total - Male, Pacific Islander, non-Hispanic"
110.characteristic,Total - Male,"Total - Pacific Islander, non-Hispanic"
316.raceethnicity,"American India/Alaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
67.noteonscore,Datanot available.,Data not available.
236.characteristic,Total ,"Total - Male, Two or more races, non-Hispanic"
103.noteonscore,ata not available.,Data not available.
168.characteristic,Total - Female,"Total - Male, Black, non-Hispanic "
200.characteristic,Total - Male,"Total - Male, Pacific Islander, non-Hispanic"
64.characteristic,Total ,"Total - Black, non-Hispanic "
172.sex,Mbale,Male
268.characteristic,Total - Male,"Total - Female, Hispanic"
201.characteristic,Total ,"Total - Male, Pacific Islander, non-Hispanic"
216.noteonscore,Data not availale.,Data not available.
49.characteristic,Total ,"Total - White, non-Hispanic"
328.sex,Femael,Female
199.sex,ale,Male
124.raceethnicity,"American Indian/Alasak Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
308.sex,emale,Female
310.sex,Fsemale,Female
279.characteristic,Total ,"Total - Female, Hispanic"
331.sex,Femwale,Female
84.characteristic,Total ,Total - Hispanic
88.characteristic,Total - Male,"Total - Asian, non-Hispanic"
305.sex,emale,Female
195.characteristic,Total ,"Total - Male, Asian, non-Hispanic"
209.noteonscore,Daota not available.,Data not available.
299.noteonscore,Data nt available.,Data not available.
63.noteonscore,Data not avaialble.,Data not available.
107.characteristic,Total ,"Total - Pacific Islander, non-Hispanic"
254.sex,Femael,Female
158.characteristic,Total - Male,"Total - Male, Black, non-Hispanic "
74.characteristic,Total - Male,Total - Hispanic
181.characteristic,Total ,"Total - Male, Hispanic"
224.noteonscore,Data not availbale.,Data not available.
94.characteristic,Total - Female,"Total - Asian, non-Hispanic"
23.sex,Mael,Male
14.noteonscore,Dyata not available.,Data not available.
78.characteristic,Total ,Total - Hispanic
217.raceethnicity,"American Infdian/Alaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
86.characteristic,Total ,"Total - Asian, non-Hispanic"
321.sex,Feale,Female
197.characteristic,Total ,"Total - Male, Pacific Islander, non-Hispanic"
325.raceethnicity,"Two or more races, non-Hiwspanic","Two or more races, non-Hispanic"
226.characteristic,Total - Male,"Total - Male, Two or more races, non-Hispanic"
285.characteristic,Total ,"Total - Female, Asian, non-Hispanic"
332.noteonscore,Data not availble.,Data not available.
109.characteristic,Total ,"Total - Pacific Islander, non-Hispanic"
290.raceethnicity,"Asin, non-Hispanic","Asian, non-Hispanic"
134.characteristic,Total - Male,"Total - Two or more races, non-Hispanic"
100.characteristic,Total - Male,"Total - Pacific Islander, non-Hispanic"
280.noteonscore,Data not availrable.,Data not available.
76.noteonscore,Data not availablpe.,Data not available.
50.characteristic,Total - Male,"Total - White, non-Hispanic"
32.sex,Fbemale,Female
320.sex,Femlae,Female
174.noteonscore,Data not ahvailable.,Data not available.
244.characteristic,Total - Male,"Total - Female, White, non-Hispanic"
44.characteristic,Total ,"Total - White, non-Hispanic"
258.characteristic,Total - Male,"Total - Female, Black, non-Hispanic "
222.sex,Malce,Male
62.characteristic,Total - Female,"Total - Black, non-Hispanic "
77.sex,kFemale,Female
13.sex,Femae,Female
176.raceethnicity,ispanic,Hispanic
218.sex,Mae,Male
56.noteonscore,Data nota vailable.,Data not available.
120.sex,Feamle,Female
202.noteonscore,Data not availale.,Data not available.
255.characteristic,Total ,"Total - Female, Black, non-Hispanic "
93.sex,wFemale,Female
225.sex,Mle,Male
265.characteristic,Total ,"Total - Female, Black, non-Hispanic "
252.noteonscore,Dfata not available.,Data not available.
183.characteristic,Total ,"Total - Male, Asian, non-Hispanic"
118.raceethnicity,"American Intdian/Alaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
89.sex,Feamle,Female
166.characteristic,Total - Male,"Total - Male, Black, non-Hispanic "
262.characteristic,Total - Female,"Total - Female, Black, non-Hispanic "
208.characteristic,Total ,"Total - Male, Pacific Islander, non-Hispanic"
121.sex,Fematle,Female
299.raceethnicity,"Paciufic Islander, non-Hispanic","Pacific Islander, non-Hispanic"
283.characteristic,Total - Male,"Total - Female, Asian, non-Hispanic"
153.raceethnicity,"Whiet, non-Hispanic","White, non-Hispanic"
56.characteristic,Total - Male,"Total - White, non-Hispanic"
301.sex,Femle,Female
66.characteristic,Total ,"Total - Black, non-Hispanic "
333.raceethnicity,"Two ro more races, non-Hispanic","Two or more races, non-Hispanic"
277.characteristic,Total ,"Total - Female, Hispanic"
241.characteristic,Total ,"Total - Female, White, non-Hispanic"
148.characteristic,Total ,"Total - Male, White, non-Hispanic"
61.characteristic,Total - Male,"Total - Black, non-Hispanic "
119.raceethnicity,"American nIdian/Alaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
41.raceethnicity,American Indian/Alaska Native non-Hispanic,"American Indian/Alaska Native, non-Hispanic"
233.sex,Mle,Male
299.sex,Femvale,Female
122.raceethnicity,"Americanx Indian/Alaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
320.noteonscore,aDta not available.,Data not available.
145.characteristic,Total - Male,"Total - Male, White, non-Hispanic"
221.sex,aMle,Male
278.raceethnicity,Hispainc,Hispanic
130.characteristic,Total - Female,"Total - Two or more races, non-Hispanic"
243.characteristic,Total ,"Total - Female, White, non-Hispanic"
242.noteonscore,Data nto available.,Data not available.
163.sex,Moale,Male
235.noteonscore,Data not availablev.,Data not available.
231.characteristic,Total ,"Total - Male, Two or more races, non-Hispanic"
112.noteonscore,Data not avanilable.,Data not available.
183.sex,ale,Male
253.noteonscore,Reporting standards not met. Either therea re too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
214.sex,Malse,Male
76.characteristic,Total ,Total - Hispanic
98.raceethnicity,"Asiian, non-Hispanic","Asian, non-Hispanic"
275.sex,Femawle,Female
335.sex,vFemale,Female
297.sex,Feale,Female
181.sex,xMale,Male
