369.locationvalue,15th Ave NgW & NW 65th St EW,15th Ave NW & NW 65th St EW
470.globalid,{F0DAEA9B-D225-45Eh1-BFF5-78E5F3FF44F2},{F0DAEA9B-D225-45E1-BFF5-78E5F3FF44F2}
23.namevalue,41_SW_Admiral_EWx.jpg,41_SW_Admiral_EW.jpg
449.unitid,CMR-015c6,CMR-0156
147.unitid,bI405128,I405128
141.editor,Transportation_SeattleCitGyIS,Transportation_SeattleCityGIS
428.editor,Transportation_SeattleCiyGIS,Transportation_SeattleCityGIS
386.namevalue,32_NE_65_EW.jgpg,32_NE_65_EW.jpg
80.unitid,CqMR-0292,CMR-0292
7.createdate,2023/11/08 1:758:46+00,2023/11/08 17:58:46+00
315.extdesktopvideourl,rtsp://192.168.248.20:1935/live/MLK_Sq_Othello_NS.stream,rtsp://192.168.248.20:1935/live/MLK_S_Othello_NS.stream
139.createdate,2023/11/08 17q:58:46+00,2023/11/08 17:58:46+00
458.ownership,DOT,SDOT
145.editor,Transportation_eattleCityGIS,Transportation_SeattleCityGIS
371.locationvalue,15th Ave NW  NW 85th St,15th Ave NW & NW 85th St
20.streamname,1_S_Lader_NS,1_S_Lander_NS
295.url,http://images.wsdot.wa.gov/nw/005vch16377.jpg,http://images.wsdot.wa.gov/nw/005vc16377.jpg
386.globalid,{87F65D2B-C8CB-4F4B-A49A-FfEB94F3F0660},{87F65D2B-C8CB-4F4B-A49A-FEB94F3F0660}
35.extdesktopvideourl,rtsp://192.168.248.20:1935/lieve/MLK_S_Henderson_NS.stream,rtsp://192.168.248.20:1935/live/MLK_S_Henderson_NS.stream
185.url,http://imaghes.wsdot.wa.gov/nw/090vc01190.jpg,http://images.wsdot.wa.gov/nw/090vc01190.jpg
79.extdesktopvideourl,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stnream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
432.ownership,SDT,SDOT
206.url,http://images.wsdot.wa.gov/nw/045vc00140.jpg,http://images.wsdot.wa.gov/nw/405vc00140.jpg
432.extdesktopvideourl,rtsp://192.168.248.20:1935/live/5_Batetry_East.stream,rtsp://192.168.248.20:1935/live/5_Battery_East.stream
120.creator,Transportation_SeattleiCtyGIS,Transportation_SeattleCityGIS
86.extdesktopvideourl,rtsp://192.168.248.20:1935/live/MLK_SRainier_NS.stream,rtsp://192.168.248.20:1935/live/MLK_S_Rainier_NS.stream
182.namevalue,520ovc00918.jpg,520vc00918.jpg
195.editor,Transportaion_SeattleCityGIS,Transportation_SeattleCityGIS
287.locationvalue,I-5 @ S Oregon bSt,I-5 @ S Oregon St
141.editdate,2023/11/08 17:5846+00,2023/11/08 17:58:46+00
459.servstat,CTV,ACTV
329.namevalue,099vc0281.jpg,099vc02481.jpg
91.creator,Transportaton_SeattleCityGIS,Transportation_SeattleCityGIS
313.ownership,SDT,SDOT
339.ownership,SDOT,WSDOT
5.streamname,35_SW_Morgan_NqS,35_SW_Morgan_NS
371.editor,Transportation_SeattleCityGSI,Transportation_SeattleCityGIS
491.createdate,023/11/08 17:58:46+00,2023/11/08 17:58:46+00
451.unitid,MR-0193,CMR-0193
221.extdesktopvideourl,rtsp://192.168.248.20:1935/live/23E_Madison_NS.stream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
465.editdate,2023/11/081 7:58:46+00,2023/11/08 17:58:46+00
512.editor,Transportatoin_SeattleCityGIS,Transportation_SeattleCityGIS
226.servstat,ACVT,ACTV
499.creator,Transportation_SeattleityGIS,Transportation_SeattleCityGIS
88.servstat,ACV,ACTV
358.servstat,AbCTV,ACTV
149.globalid,8F512424-9193-41B0-B17F-AEAA722BA2B2},{8F512424-9193-41B0-B17F-AEAA722BA2B2}
111.extserver,//192.168.2u48.20:1935/live,//192.168.248.20:1935/live
417.namevalue,5_SDearborn_NS.jpg,5_S_Dearborn_NS.jpg
144.unitid,tI40539,I40539
249.globalid,{41611B52-108E-4979-86A8-lB2ED33833764},{41611B52-108E-4979-86A8-B2ED33833764}
443.ownership,sSDOT,SDOT
121.namevalue,522vc00f750.jpg,522vc00750.jpg
237.locationvalue,"I-405 @ SE 2c0th St, NB","I-405 @ SE 20th St, NB"
388.createdate,2023/11/08 17:58:46+00***,2023/11/08 17:58:46+00
57.streamname,23_S_Judkisn_NS,23_S_Judkins_NS
195.servstat,ACV,ACTV
484.extserver,//192.168.248.20:1935/xlive,//192.168.248.20:1935/live
452.extdesktopvideourl,rtsp://192.168.248.20:1935/live/6_Pine_WE.stream,rtsp://192.168.248.20:1935/live/6_Pine_EW.stream
330.editor,Triansportation_SeattleCityGIS,Transportation_SeattleCityGIS
79.editdate,2023/11/0 817:58:46+00,2023/11/08 17:58:46+00
114.locationvalue,SR-522 @ I-5Ramps,SR-522 @ I-5 Ramps
249.servstat,AxCTV,ACTV
51.editdate,2023/11/08 17:58:46+00***,2023/11/08 17:58:46+00
417.creator,Transportatimon_SeattleCityGIS,Transportation_SeattleCityGIS
507.unitid,CMR-0h352,CMR-0352
83.servstat,ATCV,ACTV
312.servstat,AfCTV,ACTV
525.locationvalue,I-5 @ S Holgate Sst,I-5 @ S Holgate St
83.extserver,//192.168.248.20:9135/live,//192.168.248.20:1935/live
93.creator,Transporattion_SeattleCityGIS,Transportation_SeattleCityGIS
73.namevalue,Westlaek_N_Harrison_NS.jpg,Westlake_N_Harrison_NS.jpg
321.locationvalue,Broadway & E Pike St zNS,Broadway & E Pike St NS
164.unitid,S9R180,SR9180
364.locationvalue,E Marginal Way S & S Spokaneq St,E Marginal Way S & S Spokane St
4.streamname,MLK_uE_Cherry_NS,MLK_E_Cherry_NS
231.ownership,WSODT,WSDOT
184.extdesktopvideourl,rtsp://192.168.248.20:193t5/live/23_E_Madison_NS.stream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
3.extdesktopvideourl,rtsp:/192.168.248.20:1935/live/MLK_E_Yesler_NS.stream,rtsp://192.168.248.20:1935/live/MLK_E_Yesler_NS.stream
247.createdate,2023/11/80 17:58:46+00,2023/11/08 17:58:46+00
310.unitid,CM-0071,CMR-0071
277.globalid,{292EF7D7-2374-447E-B608-B2767q76F9206},{292EF7D7-2374-447E-B608-B276776F9206}
371.unitid,CR-0008,CMR-0008
285.creator,Transportation_SeattleCivtyGIS,Transportation_SeattleCityGIS
210.unitid,Ip5186,I5186
473.ownership,SOT,SDOT
95.streamname,Borecn_Howell_NS,Boren_Howell_NS
363.streamname,4_S_Spokane_jNS,4_S_Spokane_NS
76.unitid,SR99Landeqr,SR99Lander
538.streamname,Boreni_Howell_NS,Boren_Howell_NS
437.editor,Transprotation_SeattleCityGIS,Transportation_SeattleCityGIS
509.createdate,023/11/08 17:58:46+00,2023/11/08 17:58:46+00
30.locationvalue,Alaskan Way S &S  Atlantic St,Alaskan Way S & S Atlantic St
544.creator,Trainsportation_SeattleCityGIS,Transportation_SeattleCityGIS
539.editor,Trabnsportation_SeattleCityGIS,Transportation_SeattleCityGIS
524.ownership,WSDOsT,WSDOT
225.ownership,WDOT,WSDOT
408.streamname,2University_NS,2_University_NS
273.extdesktopvideourl,rtsp://192.168.248.20:1935/live/23_Em_Madison_NS.stream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
526.editdate,d2023/11/08 17:58:46+00,2023/11/08 17:58:46+00
110.extdesktopvideourl,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.streaam,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
401.servstat,ACVT,ACTV
260.extdesktopvideourl,rtsp://192.168.248.20:1935/live/5_Unigon_EW.stream,rtsp://192.168.248.20:1935/live/5_Union_EW.stream
300.servstat,ACV,ACTV
327.ownership,WSDaOT,WSDOT
386.extdesktopvideourl,rtsp://192.618.248.20:1935/live/32_NE_65_EW.stream,rtsp://192.168.248.20:1935/live/32_NE_65_EW.stream
337.extserver,//192.16.248.20:1935/live,//192.168.248.20:1935/live
6.ownership,SDTO,SDOT
505.url,http://www.seattle.gov/trafficcams/images/Delrqidge_SW_Genesee_SWC.jpg,http://www.seattle.gov/trafficcams/images/Delridge_SW_Genesee_SWC.jpg
245.editor,Tranportation_SeattleCityGIS,Transportation_SeattleCityGIS
245.unitid,Ij5UniversityNB,I5UniversityNB
375.streamname,Aurora_N_117N_S,Aurora_N_117_NS
161.streamname,Boren_Howeldl_NS,Boren_Howell_NS
68.extserver,//129.168.248.20:1935/live,//192.168.248.20:1935/live
334.streamname,oren_Howell_NS,Boren_Howell_NS
320.extdesktopvideourl,rtsp://192.168.248.20:1935/ilve/23_S_Jackson_EW.stream,rtsp://192.168.248.20:1935/live/23_S_Jackson_EW.stream
190.namevalue,005vc13738.jpg,005vc17338.jpg
302.locationvalue,California Ave SW & SW Admiral Wnay,California Ave SW & SW Admiral Way
453.url,http://www.seatle.gov/trafficcams/images/5_Marion_EW.jpg,http://www.seattle.gov/trafficcams/images/5_Marion_EW.jpg
51.ownership,SODT,SDOT
254.editor,Transportation_SeattuleCityGIS,Transportation_SeattleCityGIS
55.ownership,ySDOT,SDOT
69.ownership,WDOT,WSDOT
267.servstat,CATV,ACTV
145.createdate,2023/11/p08 17:58:46+00,2023/11/08 17:58:46+00
257.namevalue,005c16965.jpg,005vc16965.jpg
476.unitid,CMR-0016,CMR-0106
393.extdesktopvideourl,rtsp://192.168.248.20:1935/live/1_NE_orthgate_EW.stream,rtsp://192.168.248.20:1935/live/1_NE_Northgate_EW.stream
28.locationvalue,W Margial Way SW & Highland Pk Way SW - SEC,W Marginal Way SW & Highland Pk Way SW - SEC
14.editdate,2023/1/08 17:58:46+00,2023/11/08 17:58:46+00
88.ownership,DSOT,SDOT
316.editor,Transportation_SettleCityGIS,Transportation_SeattleCityGIS
254.createdate,2023/11/d08 17:58:46+00,2023/11/08 17:58:46+00
378.editdate,2023/11/08 17:58:4600,2023/11/08 17:58:46+00
515.editor,Transporttion_SeattleCityGIS,Transportation_SeattleCityGIS
116.servstat,ATV,ACTV
509.url,http://www.seattle.gov/trafficcams/images/Roosevelt_NE_45_SEC.jgp,http://www.seattle.gov/trafficcams/images/Roosevelt_NE_45_SEC.jpg
334.namevalue,518vc0022.jpg,518vc00322.jpg
388.editdate,2023/11/08 17:58:460+0,2023/11/08 17:58:46+00
6.extserver,//192.168.248.20:1935l/ive,//192.168.248.20:1935/live
529.extserver,//192.168248.20:1935/live,//192.168.248.20:1935/live
102.editor,Transportation_SeattlCeityGIS,Transportation_SeattleCityGIS
424.extdesktopvideourl,rtsp://192.168.248.20:195/live/SR99_Lander_NS.stream,rtsp://192.168.248.20:1935/live/SR99_Lander_NS.stream
237.extdesktopvideourl,rtsp://192.16.8248.20:1935/live/23_E_Madison_NS.stream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
145.editdate,2023/11/08 175:8:46+00,2023/11/08 17:58:46+00
514.unitid,CMR-03c54,CMR-0354
392.url,http://www.seattle.gov/traffiaccams/images/QAnne_N_Roy_NS.jpg,http://www.seattle.gov/trafficcams/images/QAnne_N_Roy_NS.jpg
412.editdate,2023/11/08 17:58:4+600,2023/11/08 17:58:46+00
199.editor,Transportation_SeattleCitGyIS,Transportation_SeattleCityGIS
227.editdate,2023/11/0 817:58:46+00,2023/11/08 17:58:46+00
492.extdesktopvideourl,rtsp://192.168.248.20:1935/live/23_E_Maison_NS.stream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
39.createdate,2023/11/08 17:58:460+0,2023/11/08 17:58:46+00
163.ownership,WSOT,WSDOT
8.unitid,CMR-0238,CMR-0328
15.url,http://www.seattle.gov/trafficcams/images/Elliott_W_Galer-Flover_NS.jpg,http://www.seattle.gov/trafficcams/images/Elliott_W_Galer-Flyover_NS.jpg
92.url,httzp://www.seattle.gov/trafficcams/images/Broadway_E_Roy_NS.jpg,http://www.seattle.gov/trafficcams/images/Broadway_E_Roy_NS.jpg
467.locationvalue,Evanston Ave N & N 6th St,Evanston Ave N & N 36th St
300.editdate,2023/11/08 j17:58:46+00,2023/11/08 17:58:46+00
406.ownership,SDfOT,SDOT
321.namevalue,Broadway_E_Pikez_NS.jpg,Broadway_E_Pike_NS.jpg
76.servstat,CTV,ACTV
315.url,http://www.seattle.gov/trafficcms/images/MLK_S_Othello_NS.jpg,http://www.seattle.gov/trafficcams/images/MLK_S_Othello_NS.jpg
379.namevalue,Dexter_Denny_EWx.jpg,Dexter_Denny_EW.jpg
23.globalid,{20A6AAEB-FAD5-4898-899B-0C3FDBC79F8},{20A6AAEB-FAD5-4898-899B-0C3FFDBC79F8}
324.namevalue,Westenr_Broad_NS.jpg,Western_Broad_NS.jpg
221.streamname,Boen_Howell_NS,Boren_Howell_NS
248.servstat,CATV,ACTV
500.creator,Transportaiton_SeattleCityGIS,Transportation_SeattleCityGIS
225.editdate,2023/11/08 17:58:46+r00,2023/11/08 17:58:46+00
398.unitid,CMR-0718,CMR-0178
267.ownership,DOT,SDOT
544.globalid,{E06C4A2E-19A1-8F9-91A9-62D149D941CC},{E06C4A2E-19A1-48F9-91A9-62D149D941CC}
113.extdesktopvideourl,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.streabm,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
95.url,http://images.wsdot.wa.gov/nw/00vc00441.jpg,http://images.wsdot.wa.gov/nw/090vc00441.jpg
436.globalid,{9EB11D60-089C-4E80-9B5F-908DCA2BD91},{9EB11D60-089C-4E80-9B5F-9038DCA2BD91}
139.editor,Transportation_SeatleCityGIS,Transportation_SeattleCityGIS
281.creator,Transportation_SeatleCityGIS,Transportation_SeattleCityGIS
141.servstat,ACkTV,ACTV
49.extdesktopvideourl,rtsp://192.168.48.20:1935/live/4_S_RoyalB_EW.stream,rtsp://192.168.248.20:1935/live/4_S_RoyalB_EW.stream
376.url,http://www.seattle.gov/trafficcams/images/Fairviebw_Valley_NS.jpg,http://www.seattle.gov/trafficcams/images/Fairview_Valley_NS.jpg
376.extdesktopvideourl,rtsp://192.16.8248.20:1935/live/Fairview_Valley_NS.stream,rtsp://192.168.248.20:1935/live/Fairview_Valley_NS.stream
231.globalid,{7E17B44-8A03-44F2-AFD5-B469B2EC5E8A},{7E157B44-8A03-44F2-AFD5-B469B2EC5E8A}
78.namevalue,099v03022.jpg,099vc03022.jpg
355.servstat,CTV,ACTV
160.url,http://images.wsdot.wa.gov/nw/090vc00292.jpg***,http://images.wsdot.wa.gov/nw/090vc00292.jpg
83.locationvalue,MLK Jr Way Sn & S Orcas St,MLK Jr Way S & S Orcas St
262.namevalue,1_Madison_NS.jgp,1_Madison_NS.jpg
264.extdesktopvideourl,rtsp://19.168.248.20:1935/live/5_S_Washington_NS.stream,rtsp://192.168.248.20:1935/live/5_S_Washington_NS.stream
454.createdate,2023/11/08 17:58:46+00***,2023/11/08 17:58:46+00
374.globalid,{375395B1-ADD0-4A36-A2CB-93Df90AFE90E8},{375395B1-ADD0-4A36-A2CB-93D90AFE90E8}
167.editor,Transportation_SealttleCityGIS,Transportation_SeattleCityGIS
504.namevalue,SDOT_Portable_3.pg,SDOT_Portable_3.jpg
359.extdesktopvideourl,rtsp://192.168.248.20:y1935/live/Aurora_N_130_EW.stream,rtsp://192.168.248.20:1935/live/Aurora_N_130_EW.stream
451.servstat,ACvTV,ACTV
184.servstat,ATCV,ACTV
443.creator,Transpoprtation_SeattleCityGIS,Transportation_SeattleCityGIS
524.extserver,//192.186.248.20:1935/live,//192.168.248.20:1935/live
319.locationvalue,23rd Ave  S& S Jackson St,23rd Ave S & S Jackson St
471.createdate,2023/11/08 17:5z8:46+00,2023/11/08 17:58:46+00
398.extdesktopvideourl,rtsp://192.16.8248.20:1935/live/1_Union_NS.stream,rtsp://192.168.248.20:1935/live/1_Union_NS.stream
99.extdesktopvideourl,rtsp://192.168.248.20:1935/lie/23_E_Madison_NS.stream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
10.globalid,{A40F3E0A-F6AD-4B34-v89A6-4CFBA2A33CE5},{A40F3E0A-F6AD-4B34-89A6-4CFBA2A33CE5}
538.creator,Tranpsortation_SeattleCityGIS,Transportation_SeattleCityGIS
199.createdate,2023/11/08 17:58:6+00,2023/11/08 17:58:46+00
77.ownership,SDTO,SDOT
17.ownership,SDTO,SDOT
468.extdesktopvideourl,rtsp://192.168.248.20:1935/live/Fauntleoy_SW_Alaska_NS.stream,rtsp://192.168.248.20:1935/live/Fauntleroy_SW_Alaska_NS.stream
354.streamname,Booren_Howell_NS,Boren_Howell_NS
1.globalid,{9514312C-58B1-446F-6C9-A406EC7245E7},{9514312C-58B1-446F-86C9-A406EC7245E7}
286.namevalue,005tvc16097.jpg,005vc16097.jpg
278.namevalue,05vc15128.jpg,005vc15128.jpg
