62.namevalue,Giant Eagle  /Market District Shadyside #40,Giant Eagle / Market District Shadyside #40
10.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locastions: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
70.city,Pittsburh,Pittsburgh
82.datasourceurl,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-d4e1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
29.longitude,-80.0434660161438,-79.920755192051
9.datasourcename,WPRDC Dataset: Allegheny Counyt Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
117.datasourceurl,https://data.wprdc.org/dataset/lalegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
77.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Feood Facility Inspections and Locations: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
91.datasourceurl,https://data.wprdc.org/dataset/allegheny-countyn-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
111.datasourcename,WPRDC Dataset: Allegheny County RestaurantFood Facility Inspections and Locations: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
24.datasourceurl,https://data.wprdc.org/datasetallegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
8.statevalue,hPA,PA
42.datasourceurl,https://data.wprdc.org/dataset/allegheny-county-restaurant-foord-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
27.streetaddress,125 Virginia Avenue,1912 Murray  Avenue
26.streetaddress,230 Rodi Road,9901 Mountain View  Drive
73.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspecjtions and Locations: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
8.latitude,40.6169113511392,40.4641309781166
24.zipcode,15122.0,15275
127.latitude,119.6122613707721,40.6122613707721
12.latitude,40.5410391195376,40.4144911501518
98.datasourceurl,https://data.wprdc.org/dataset/allegheny-count-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
78.localizability,fied,fixed
49.city,Wexfodr,Wexford
30.streetaddress,100 VIP  Drive,1901 Murray Avenue
121.assettype,suopermarkets,supermarkets
108.city,ittsburgh,Pittsburgh
18.primarykeyfromrocket,2848.0,56556
18.streetaddress,3812 O'Neil Blvd,815 5th Ave
95.latitude,41.6122613707721,40.6122613707721
48.localizability,ixed,fixed
44.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Fonod Facility Inspections and Locations: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
8.primarykeyfromrocket,2848.0,38101
48.streetaddress,8080 MKcnight Rd / McIntyre Square  Drive,8080 McKnight Rd / McIntyre Square  Drive
38.city,Monrooeville,Monroeville
17.primarykeyfromrocket,30265.0,2811
37.city,ittsburgh,Pittsburgh
45.namevalue,Shop 'n Save - Piqnes Plaza ,Shop 'n Save - Pines Plaza 
12.zipcode,15076.0,15221
78.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locatilons: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
14.primarykeyfromrocket,2848.0,25315
57.city,Monrojeville,Monroeville
50.localizability,fxed,fixed
100.datasourceurl,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4ed1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
126.statevalue,A,PA
15.streetaddress,249 Summit Park Drive,1119 Brownsville  Road
86.city,West Mirfflin,West Mifflin
95.assettype,supermarkest,supermarkets
25.primarykeyfromrocket,30265.0,57792
113.namevalue,Wl-Mart #4644,Wal-Mart #4644
122.datasourceurl,https://data.wprfdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
127.statevalue,PtA,PA
23.latitude,78.6122613707721,40.6122613707721
25.zipcode,15076.0,15237
10.zipcode,15076.0,15220
55.localizability,fixd,fixed
10.streetaddress,125 Virginia Avenue,1165 McKinney Lane #100
19.zipcode,15076.0,15132
22.zipcode,15056.0,15212
39.streetaddress,400 Northtowne  Suare,400 Northtowne  Square
3.assettype,supermarkest,supermarkets
16.latitude,40.6122613707721,40.4617445773283
101.city,North Verpsailles,North Versailles
5.statevalue,PaA,PA
4.streetaddress,125 Virginia Avenue,2021 Wharton  Street
119.namevalue,Shop 'nS ave,Shop 'n Save
28.zipcode,15076.0,15205
43.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Faciltiies,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
24.latitude,40.4892632674544,40.4495538766619
99.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locatinos: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
66.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: GeocodedFood Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
23.zipcode,15056.0,15237
74.namevalue,Sam's Club#4952,Sam's Club #4952
71.localizability,fxed,fixed
72.city,Ingomra,Ingomar
131.datasourcename,WPRD Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
54.datasourcename,WdPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
90.datasourceurl,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resourlce/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
21.zipcode,15217.0,15102
130.datasourceurl,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
94.statevalue,iPA,PA
8.streetaddress,5878 Northumberland  Street,4401 Liberty  Avenue
21.primarykeyfromrocket,2848.0,2154
84.city,aPittsburgh,Pittsburgh
12.primarykeyfromrocket,2848.0,30226
47.localizability,fixde,fixed
16.zipcode,15076.0,15235
58.datasourceurl,https://data.wprdc.org/dataset/allegheny-countyrestaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
107.city,Gibsonai,Gibsonia
125.city,Tarentm,Tarentum
13.zipcode,15076.0,15229
27.primarykeyfromrocket,35578.0,56065
48.namevalue,Giant Eagle# 67,Giant Eagle #67
36.city,McK ees Rocks,Mc Kees Rocks
4.assettype,supermarets,supermarkets
71.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Fzood Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
25.localizability,foixed,fixed
128.city,Pitsburgh,Pittsburgh
31.streetaddress,5878 Northumberland  Street,4250  Murray Ave
55.namevalue,Kuhn's Markte,Kuhn's Market
106.datasourcename,WPRDC Dataset: Allegheuny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
63.statevalue,hPA,PA
99.city,Wexfodr,Wexford
8.zipcode,15090.0,15224
95.datasourceurl,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
19.primarykeyfromrocket,36519.0,2370
56.datasourceurl,https:/data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
132.latitude,127.6122613707721,40.6122613707721
77.streetaddress,4105 Freeport Road,4015 Freeport Road
47.datasourceurl,https://data.wprdc.org/dataset/alleghenpy-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
12.streetaddress,5878 Northumberland  Street,254 Yost  Boulevard
75.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded vFood Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
104.streetaddress,201 Suth Hills Village,201 South Hills Village
14.datasourceurl,https://data.wprdc.org/dataset/allegheny-countyg-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
66.datasourceurl,https://data.wprdc.org/dataset/allegheny-county-restuarant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
72.localizability,ixed,fixed
5.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: eGocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
8.datasourceurl,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resourcez/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
19.longitude,-79.9231754772003,-80.0529106557463
29.streetaddress,1017 4th  Avenue,6320 Shakespeare St
24.primarykeyfromrocket,36519.0,55897
121.city,Brigdeville,Bridgeville
103.city,West Miffljin,West Mifflin
43.assettype,sueprmarkets,supermarkets
1.zipcode,15076.0,15202
4.latitude,40.4415613067987,40.4311319291128
114.namevalue,WFH / Wing Fat Hong Oriental oFod Market,WFH / Wing Fat Hong Oriental Food Market
102.city,West iMfflin,West Mifflin
120.localizability,ffixed,fixed
106.datasourceurl,https://data.wprdc.org/dataset/allegeny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
21.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Goecoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
114.datasourceurl,https://data.wtprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
20.zipcode,15209.0,15137
31.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspectins and Locations: Geocoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
15.primarykeyfromrocket,2848.0,38008
68.datasourcename,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geohcoded Food Facilities,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities
65.city,est Mifflin,West Mifflin
117.city,Pittsurgh,Pittsburgh
85.assettype,sdupermarkets,supermarkets
3.datasourceurl,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-insapection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a
9.primarykeyfromrocket,37868.0,35607
34.streetaddress,249 Summit Park Drive,250 Summit Park Drive
28.streetaddress,125 Virginia Avenue,51 Walsh Road
