1286.unit,"Percent of hildren, crude","Percent of children, crude"
1234.yearvalue,19971999,1997-1999
1918.age,Under1 8 years,Under 18 years
856.stubname,Hispanic origdin and race,Hispanic origin and race
1318.stublabel,Insurd: Private,Insured: Private
2681.stubname,Percent o fpoverty level,Percent of poverty level
1949.unit,"Percent of chicldren, crude","Percent of children, crude"
849.stubname,Reace,Race
1897.panel,bSkin allergy among persons under 18 years,Skin allergy among persons under 18 years
1381.stublabel,5-17 eyars,5-17 years
1015.yearvalue,2009u-2011,2009-2011
116.unit,"Percent of children, lcrude","Percent of children, crude"
2294.unit,"Percent o children, crude","Percent of children, crude"
2421.unit,"Percent of childrben, crude","Percent of children, crude"
2227.flagvalue,,*
2449.panel,Ear infections among persmons under 18 years,Ear infections among persons under 18 years
2163.unit,"Percent ofc hildren, crude","Percent of children, crude"
45.yearvalue,20162018,2016-2018
1096.indicatorvalue,Health conditions amog children under age 18,Health conditions among children under age 18
1429.indicatorvalue,Health conditions among children under agef 18,Health conditions among children under age 18
2675.stubname,Percent of poverty evel,Percent of poverty level
2073.stublabel,5-17 yeasr,5-17 years
130.stubname,Raec,Race
49.indicatorvalue,Health conditions among children undr age 18,Health conditions among children under age 18
2055.yearvalue,2013-2051,2013-2015
738.indicatorvalue,Health conditions among chlidren under age 18,Health conditions among children under age 18
2107.unit,"Percent of children, rude","Percent of children, crude"
1243.stublabel,Belwo 100%,Below 100%
977.unit,"Percent ofc hildren, crude","Percent of children, crude"
371.flagvalue,,*
2448.stubname,ge,Age
2037.age,Undeer 18 years,Under 18 years
1446.indicatorvalue,Health conditoins among children under age 18,Health conditions among children under age 18
2534.stublabel,American Indian or Alaska Natvie only,American Indian or Alaska Native only
2058.unit,"ercent of children, crude","Percent of children, crude"
1879.age,Unde 18 years,Under 18 years
2172.unitnum,0,1
1150.stublabel,Native Hawaiian or Other Pacific Islander only***,Native Hawaiian or Other Pacific Islander only
194.unit,"ercent of children, crude","Percent of children, crude"
1658.age,Under 18 gyears,Under 18 years
908.indicatorvalue,Health conditions among children under aqge 18,Health conditions among children under age 18
751.flagvalue,,*
2447.stublabel,5-9f years,5-9 years
133.yearvalue,2006-200c8,2006-2008
643.yearvalue,2011-2031,2011-2013
385.panel,sthma attack in last 12 months among persons under 18 years,Asthma attack in last 12 months among persons under 18 years
2251.unitnum,0,1
1136.age,Under 18y ears,Under 18 years
263.panel,Currenta sthma among persons under 18 years,Current asthma among persons under 18 years
479.stublabel,Black or Afrcan American only,Black or African American only
1884.indicatorvalue,Health codnitions among children under age 18,Health conditions among children under age 18
304.panel,Currentasthma among persons under 18 years,Current asthma among persons under 18 years
2127.panel,Hay fever orr espiratory allergy among persons under 18 years,Hay fever or respiratory allergy among persons under 18 years
940.age,Under 18 yeasr,Under 18 years
482.unit,"Precent of children, crude","Percent of children, crude"
565.yearvalue,1997-19t99,1997-1999
299.flagvalue,...***,...
1139.indicatorvalue,Hlealth conditions among children under age 18,Health conditions among children under age 18
2368.age,nder 18 years,Under 18 years
1477.flagvalue,,*
250.flagvalue,,*
931.indicatorvalue,Health conditvions among children under age 18,Health conditions among children under age 18
551.unitnum,0,1
2479.unit,"Percenkt of children, crude","Percent of children, crude"
961.unit,"Percent f children, crude","Percent of children, crude"
220.stubname,Hispanic origi and race,Hispanic origin and race
2048.stubname,Ttal,Total
829.age,nUder 18 years,Under 18 years
2245.stublabel,Not Hispanic or aLtino: All races,Not Hispanic or Latino: All races
1093.panel,Serioums emotional or behavioral difficulties among persons under 18 years,Serious emotional or behavioral difficulties among persons under 18 years
626.stubname,Pecrent of poverty level,Percent of poverty level
811.unitnum,0,1
2353.unitnum,0,1
1529.yearvalue,2003-0205,2003-2005
399.indicatorvalue,Healh conditions among children under age 18,Health conditions among children under age 18
2585.yearvalue,201-2013,2011-2013
2493.panel,Ear infections amon gpersons under 18 years,Ear infections among persons under 18 years
800.stubname,Razce,Race
969.unitnum,0,1
2217.indicatorvalue,Health conditions among childmren under age 18,Health conditions among children under age 18
985.panel,ADHD among persons under 18y ears,ADHD among persons under 18 years
757.stublabel,Fwemale,Female
1718.stublabel,0-4 yeras,0-4 years
1512.stubname,ace,Race
1911.unitnum,0,1
174.panel,Current asthvma among persons under 18 years,Current asthma among persons under 18 years
825.unit,"Percent of children, cruwde","Percent of children, crude"
2183.yearvalue,201-2017,2015-2017
1175.indicatorvalue,Health conditions among childrein under age 18,Health conditions among children under age 18
901.unitnum,0,1
1146.panel,Serious emoional or behavioral difficulties among persons under 18 years,Serious emotional or behavioral difficulties among persons under 18 years
1965.indicatorvalue,Health conditionys among children under age 18,Health conditions among children under age 18
2263.flagvalue,,*
938.panel,DHD among persons under 18 years,ADHD among persons under 18 years
1573.indicatorvalue,Health conditions camong children under age 18,Health conditions among children under age 18
2371.panel,Hay fever or respiratory amllergy among persons under 18 years,Hay fever or respiratory allergy among persons under 18 years
1821.unitnum,0,1
2437.unitnum,0,1
890.indicatorvalue,Health conditionst among children under age 18,Health conditions among children under age 18
749.age,Unqder 18 years,Under 18 years
2743.age,Unde 18 years,Under 18 years
1195.yearvalue,2006-208,2006-2008
2469.flagvalue,,*
77.indicatorvalue,Health conditions among childrefn under age 18,Health conditions among children under age 18
2719.flagvalue,,*
426.flagvalue,,*
2203.stubname,Radce,Race
1860.stubname,ace,Race
368.stubname,Tontal,Total
1796.indicatorvalue,Healht conditions among children under age 18,Health conditions among children under age 18
856.age,nUder 18 years,Under 18 years
2019.unitnum,0,1
631.age,Under 18 yeras,Under 18 years
2587.panel,Ear infections among person sunder 18 years,Ear infections among persons under 18 years
715.stublabel,51-7 years,5-17 years
2313.unitnum,0,1
761.yearvalue,2007-0209,2007-2009
2464.indicatorvalue,Health conidtions among children under age 18,Health conditions among children under age 18
2037.stubname,Healthi nsurance status at the time of interview,Health insurance status at the time of interview
1263.age,Under 1 years,Under 18 years
276.stubname,Percet of poverty level,Percent of poverty level
2006.indicatorvalue,Healt conditions among children under age 18,Health conditions among children under age 18
1789.yearvalue,2013-l2015,2013-2015
1707.unit,"Percent of children, crue","Percent of children, crude"
1119.stubname,aRce,Race
468.yearvalue,2000-y2002,2000-2002
524.age,Uender 18 years,Under 18 years
1160.yearvalue,20v14-2016,2014-2016
715.unit,"Percent of hildren, crude","Percent of children, crude"
154.stublabel,Asian onyl,Asian only
1415.indicatorvalue,Health conditions amongchildren under age 18,Health conditions among children under age 18
607.unitnum,0,1
486.stubname,Rce,Race
900.indicatorvalue,Health conditions among childrenu nder age 18,Health conditions among children under age 18
1165.yearvalue,2003-2050,2003-2005
1730.age,5-17 yaers,5-17 years
2199.panel,Ha fever or respiratory allergy among persons under 18 years,Hay fever or respiratory allergy among persons under 18 years
2103.indicatorvalue,Health cnoditions among children under age 18,Health conditions among children under age 18
2535.unit,"Percent of chilwdren, crude","Percent of children, crude"
1589.flagvalue,,*
299.yearvalue,2000-2002***,2000-2002
1262.stublabel,200-399%,200%-399%
2137.stublabel,gFemale,Female
2200.unitnum,0,1
1809.stubname,aRce,Race
1612.unitnum,0,1
826.yearvalue,g2016-2018,2016-2018
2070.stubname,Agre,Age
945.yearvalue,20092-011,2009-2011
1419.panel,Food aldlergy among persons under 18 years,Food allergy among persons under 18 years
2309.flagvalue,,*
393.unitnum,0,1
1784.yearvalue,2e008-2010,2008-2010
477.unit,"Percent of chilidren, crude","Percent of children, crude"
2158.unit,"Percent of cihldren, crude","Percent of children, crude"
471.stubname,Raec,Race
1764.indicatorvalue,Health conditions among children under gae 18,Health conditions among children under age 18
1711.unit,"Percent of children, curde","Percent of children, crude"
2010.panel,Skin alergy among persons under 18 years,Skin allergy among persons under 18 years
2396.panel,Ear infectionsa mong persons under 18 years,Ear infections among persons under 18 years
1668.unitnum,0,1
1678.unit,"Percent of childrefn, crude","Percent of children, crude"
1005.indicatorvalue,Health conditions among children under aeg 18,Health conditions among children under age 18
1721.unit,"Perent of children, crude","Percent of children, crude"
2076.unitnum,0,1
538.stubname,Hispanic origin an drace,Hispanic origin and race
1098.unitnum,0,1
884.unit,"Prcent of children, crude","Percent of children, crude"
1067.yearvalue,203-2005,2003-2005
852.stublabel,2 or more aces,2 or more races
1097.flagvalue,,*
898.yearvalue,2000h-2002,2000-2002
2238.yearvalue,2014-2061,2014-2016
117.panel,Current asthma among persons undeer 18 years,Current asthma among persons under 18 years
1352.unit,"Percent o fchildren, crude","Percent of children, crude"
1969.flagvalue,,*
2374.stublabel,Inusred: Medicaid,Insured: Medicaid
1249.indicatorvalue,Health conditions amogn children under age 18,Health conditions among children under age 18
1858.stublabel,Native Hawaiian or Otherz Pacific Islander only,Native Hawaiian or Other Pacific Islander only
68.flagvalue,,*
1210.indicatorvalue,Health conditions amogn children under age 18,Health conditions among children under age 18
2076.indicatorvalue,Health conditions among children qunder age 18,Health conditions among children under age 18
1339.unit,"Percent ofb children, crude","Percent of children, crude"
267.panel,Current asthma among apersons under 18 years,Current asthma among persons under 18 years
1256.flagvalue,,*
1981.stublabel,b400% or more,400% or more
337.age,Ulnder 18 years,Under 18 years
617.yearvalue,201t3-2015,2013-2015
417.age,10-17 yhears,10-17 years
2066.yearvalue,201-02012,2010-2012
570.stubname,Hispanic orgin and race,Hispanic origin and race
836.flagvalue,,*
2453.stubname,ge,Age
2004.age,Uznder 18 years,Under 18 years
859.panel,ADHD among pqersons under 18 years,ADHD among persons under 18 years
2616.stublabel,Not Hispanic or Laino: White only,Not Hispanic or Latino: White only
28.age,0-4 nyears,0-4 years
1066.yearvalue,2000-2002***,2000-2002
852.age,Under u18 years,Under 18 years
1310.yearvalue,20u09-2011,2009-2011
1347.flagvalue,,*
826.age,Under 18 eyars,Under 18 years
801.yearvalue,200-2005,2003-2005
465.flagvalue,,*
1141.flagvalue,,*
1326.stubname,Health insurance status at the time of intervew,Health insurance status at the time of interview
1481.yearvalue,w2013-2015,2013-2015
1262.yearvalue,1997-1999***,1997-1999
1298.indicatorvalue,Health codnitions among children under age 18,Health conditions among children under age 18
1050.flagvalue,,*
806.flagvalue,,*
1697.yearvalue,200y3-2005,2003-2005
546.panel,Ashma attack in last 12 months among persons under 18 years,Asthma attack in last 12 months among persons under 18 years
721.panel,ADHD among persons under 8 years,ADHD among persons under 18 years
1333.stubname,Health insurance status at the time of itnerview,Health insurance status at the time of interview
523.stubname,ace,Race
2019.age,Under 18y ears,Under 18 years
822.stublabel,Asian onqly,Asian only
528.stubname,Racke,Race
1341.unitnum,0,1
1560.stubname,Hispanic iorigin and race,Hispanic origin and race
811.stublabel,American Idnian or Alaska Native only,American Indian or Alaska Native only
2495.stublabel,Wrhite only,White only
314.unit,"Percent fof children, crude","Percent of children, crude"
1320.age,Under1 8 years,Under 18 years
1362.unit,"Percent of chhildren, crude","Percent of children, crude"
53.unitnum,0,1
755.age,Under 1u8 years,Under 18 years
2635.stublabel,eBlow 100%,Below 100%
829.panel,ADHD amongb persons under 18 years,ADHD among persons under 18 years
1905.unitnum,0,1
1922.flagvalue,,*
1993.indicatorvalue,Health conditions among children udner age 18,Health conditions among children under age 18
603.stublabel,Belo 100%,Below 100%
1458.stublabel,Blac or African American only,Black or African American only
2112.yearvalue,2014-2106,2014-2016
455.unitnum,0,1
2591.stublabel,Not Hispanic or Latimno: All races,Not Hispanic or Latino: All races
1331.indicatorvalue,Health conditions among cihldren under age 18,Health conditions among children under age 18
1069.yearvalue,2007-2090,2007-2009
928.panel,ADHD among persons nuder 18 years,ADHD among persons under 18 years
1999.flagvalue,,*
1117.stublabel,Black or African Americanw only,Black or African American only
833.panel,ADHD among persofns under 18 years,ADHD among persons under 18 years
1295.stubname,Health insurnce status at the time of interview,Health insurance status at the time of interview
382.stublabel,0-4 yearrs,0-4 years
2645.unit,"Percent of children, crdue","Percent of children, crude"
2738.unit,"Pehrcent of children, crude","Percent of children, crude"
530.stublabel,2 o rmore races,2 or more races
2620.yearvalue,2000-d2002,2000-2002
2577.stublabel,jHispanic or Latino: All races,Hispanic or Latino: All races
1916.stubname,Hispandic origin and race,Hispanic origin and race
38.age,5-71 years,5-17 years
1464.panel,ood allergy among persons under 18 years,Food allergy among persons under 18 years
2664.flagvalue,,*
379.stublabel,0-b4 years,0-4 years
1610.indicatorvalue,Health conditions among children under age18,Health conditions among children under age 18
1828.unit,"Percent of children,m crude","Percent of children, crude"
472.stublabel,Black or Afican American only,Black or African American only
623.panel,Asthma attack in last 12 months among person under 18 years,Asthma attack in last 12 months among persons under 18 years
1801.flagvalue,,*
486.panel,Asthma attack in last 12 months among persons under 81 years,Asthma attack in last 12 months among persons under 18 years
45.age,5-17 yeras,5-17 years
1652.stubname,Health insurance status at the time f interview,Health insurance status at the time of interview
820.yearvalue,2010-212,2010-2012
74.yearvalue,1997k-1999,1997-1999
1053.unitnum,0,1
536.yearvalue,206-2018,2016-2018
873.panel,ADHD among persons undre 18 years,ADHD among persons under 18 years
2615.unit,"Percent of children, crudee","Percent of children, crude"
209.stublabel,No tHispanic or Latino: All races,Not Hispanic or Latino: All races
2390.unit,"Pecrent of children, crude","Percent of children, crude"
2026.stubname,Health insurance status at the time of inetrview,Health insurance status at the time of interview
185.flagvalue,,*
1323.yearvalue,2070-2009,2007-2009
2534.flagvalue,,*
1149.stublabel,Native Hawaiian or Other Pacific Islandr only,Native Hawaiian or Other Pacific Islander only
1320.panel,Serius emotional or behavioral difficulties among persons under 18 years,Serious emotional or behavioral difficulties among persons under 18 years
2488.age,Umnder 18 years,Under 18 years
1917.unit,"Percent of childrne, crude","Percent of children, crude"
1309.unit,"Percent of chrildren, crude","Percent of children, crude"
2219.indicatorvalue,eHalth conditions among children under age 18,Health conditions among children under age 18
2175.yearvalue,20072009,2007-2009
703.flagvalue,,*
1111.panel,Serious emotional or behavioral difficultiesamong persons under 18 years,Serious emotional or behavioral difficulties among persons under 18 years
1642.flagvalue,,*
2240.stubname,Hihspanic origin and race,Hispanic origin and race
1672.panel,Food allergy among pefrsons under 18 years,Food allergy among persons under 18 years
2524.stublabel,American Indian or Alaska Natgive only,American Indian or Alaska Native only
1661.indicatorvalue,Health conditions amnog children under age 18,Health conditions among children under age 18
2243.age,Under 18y ears,Under 18 years
1731.unit,"Percen tof children, crude","Percent of children, crude"
456.age,Unde r18 years,Under 18 years
