182.raceethnicity,"Asgian, non-Hispanic","Asian, non-Hispanic"
47.raceethnicity,"White ,non-Hispanic","White, non-Hispanic"
282.noteonpercentage,sReporting standards not met.,Reporting standards not met.
72.raceethnicity,iHspanic,Hispanic
42.sex,Femanle,Female
154.sex,Mle,Male
53.sexraceethnicity,"Total - Black, ncon-Hispanic ","Total - Black, non-Hispanic "
303.sexraceethnicity,"Total - Female, Two or more race, non-Hispanic","Total - Female, Two or more races, non-Hispanic"
106.sexraceethnicity,"Total - American Indian/Alasak Native, non-Hispanic","Total - American Indian/Alaska Native, non-Hispanic"
74.sexraceethnicity,Toal - Hispanic,Total - Hispanic
178.noteonpercentage,Dsata not available.,Data not available.
19.raceethnicity,"Americafn Indian/Alaska Native, non-Hispanic","American Indian/Alaska Native, non-Hispanic"
107.noteonpercentage,Data not aavilable.,Data not available.
214.sexraceethnicity,"Total - Male, Two or more racse, non-Hispanic","Total - Male, Two or more races, non-Hispanic"
74.noteonpercentage,Data notv available.,Data not available.
96.sex,Femael,Female
78.noteonpercentage,Data nt available.,Data not available.
239.sexraceethnicity,"Total - Femeale, Black, non-Hispanic ","Total - Female, Black, non-Hispanic "
124.sex,Femamle,Female
124.noteonpercentage,Data not availablei.,Data not available.
211.sexraceethnicity,"Total - Male, Two or more race, non-Hispanic","Total - Male, Two or more races, non-Hispanic"
74.sex,Femalve,Female
96.noteonpercentage,Data nota vailable.,Data not available.
267.sexraceethnicity,"Ttoal - Female, Asian, non-Hispanic","Total - Female, Asian, non-Hispanic"
