rx_device,file_id,tx_device,start_time,endtime,value
3271,288703,29827,277051466077458,277051765954057,0
3271,288735,-31547,277569866041657,277570165917889,0
3271,288746,-241,277756166060666,277756465937451,0
6100,300105,26421,276719066067480,276719365943800,0
6103,300250,-22658,276273866106555,276274165981984,0
6103,300282,-27507,277729466121913,277729765998411,0
6103,300291,-7603,278041466033631,278041765910189,0
6107,300551,4729,276185666098703,276185965975047,0
6107,300622,9368,277851866071091,277852165947749,0
6114,543046,27757,277489466106686,277489765983284,0
6121,1402031,5014,276386366117801,276386665994275,0
6121,1402045,-18107,276618566070424,276618865946992,0
6121,1402054,-28833,276708866129410,276709166005984,0
6029,295837,-4305,276570566075859,276570865952528,0
6030,832044,11968,276201566070986,276201865947824,0
6030,832053,9796,277162766068306,277163065945006,0
6030,832073,-14051,277509266066060,277509565942543,0
6037,296407,-16027,276712766076197,276713065952828,0
6042,296553,21939,276350666038219,276350965914629,0
6042,296605,25682,276982466074093,276982765950421,0
6048,585506,7460,277504466099455,277504765976272,0
6048,585533,-18343,278283266066061,278283565942647,0
6048,585545,-20959,278687666089805,278687965966168,0
6048,585545,-12399,278688566089785,278688865966193,0
6126,301409,3507,276173666096223,276173965972959,0
6126,301412,-9379,276257366096254,276257665972967,0
6126,301412,15740,276257966096178,276258265972969,0
6126,301414,-26882,276294866042583,276295165919336,0
6126,301448,-14744,276864266093679,276864565970258,0
6126,301451,-17090,276950366063835,276950665940588,0
6126,301463,-11224,277160966131813,277161266007843,0
6126,301471,2562,277328966046836,277329265922947,0
6128,301549,-17464,276214466087482,276214765964046,0
6133,301666,-14679,277788866090864,277789165967492,0
6133,301672,-11987,277928366094467,277928665970929,0
6133,301688,-5307,278249966036377,278250265912797,0
6133,301688,4821,278248766036314,278249065912808,0
6136,301900,-20902,277854866039725,277855165916172,0
6137,302090,-26984,276377366095755,276377665972202,0
6137,302160,-13021,278718566126271,278718866002797,0
6144,302390,-22599,276781466110571,276781765987033,0
6144,302390,-19766,276776666110605,276776965987013,0
6144,302390,-18895,276775766110615,276776065987028,0
26,24190,26,276380914172049,276380915772186,192
26,24190,26,276380915872177,276380969672092,128
26,24190,26,276380969771992,276380969972092,192
26,24193,26,276465024573060,276465025873030,192
26,24286,26,277729034592109,277729035592131,192
27,24574,27,278459304149363,278459304649317,192
61,38237,61,278539333006395,278539333706383,32
62,38714,62,277782989148397,277782989348398,32
1117,190945,17261,278470166044280,278470465920400,0
1122,17175,-27944,276384276136757,276384576007604,0
1122,17220,-7464,277046676181678,277046976081785,0
1122,17221,-5329,277049376120115,277049676020278,0
1122,17222,20303,277078776183866,277079076083900,0
1123,3337,2128,276396576160668,276396876060333,0
1123,193661,27098,276434376103231,276434676003281,0
1123,193674,22378,276641376151269,276641676051255,0
1127,3969,-22613,276290076177935,276290376077893,0
1127,194294,10954,276371676120993,276371976020882,0
1128,17497,-15369,276178476151229,276178776066970,0
1128,17500,-24193,276287076194933,276287376095301,0
1128,17513,-26059,276465276172585,276465576072149,0
1128,17532,1803,277077576185297,277077876018095,0
1128,17537,25421,277318476180965,277318776080912,0
1128,17558,58,277858476123990,277858776040197,0
1133,52413,1292,276353376163516,276353676063284,0
33,27089,33,278113189440630,278113190440568,192
35,27996,35,276218273183514,276218273383519,192
47,32936,47,276216072843776,276216073343779,208
291,24897,7201,278685576199348,278685876099755,0
291,24903,-24283,278796876146496,278797176046233,0
1064,866299,3873,277340966037546,277341265914161,0
1111,68621,-9254,276298476174493,276298776074568,0
1111,68629,-31844,276479376176746,276479676076721,0
1111,68629,-10416,276480576176693,276480876076684,0
1111,68665,-26022,276832776181379,276833076080299,0
1111,68688,23858,277730976179475,277731276079514,0
1111,68729,30869,278767776129181,278768076029525,0
1112,53964,-5706,276174876120999,276175176021093,0
1112,53968,-28962,276261876155443,276262176055696,0
1112,53972,10670,276347376173451,276347676073500,0
1112,54061,-12417,278023176167432,278023476067299,0
1112,54072,27324,278195676170798,278195976070162,0
1112,54076,-2063,278247576143124,278247876058873,0
1112,54077,16526,278264076139192,278264376039077,0
1133,52473,4557,277735476152700,277735776053190,0
1136,194948,2224,276446676176352,276446976076206,0
1138,5096,29666,276347076145501,276347376060533,0
1138,5109,29862,276522276188966,276522576024107,0
1138,5115,28262,276633876145603,276634176045528,0
1138,195556,-22190,276260976136843,276261276088709,0
1138,195573,20392,276464376105051,276464676036553,0
1140,195933,-9609,276471876167402,276472176067826,0
1141,71427,349,277142376156145,277142676056016,0
1141,71427,1429,277141476124932,277141776024719,0
2497,285278,-16949,277694366070089,277694665946669,0
2497,285315,-14714,278547866119934,278548165996424,0
3271,288710,10064,277180166066286,277180465942653,0
3271,288711,28548,277227866122213,277228165998646,0
3271,288715,-5661,277306766054497,277307065931267,0
3271,288730,18482,277496966053666,277497265929937,0
3271,288749,-4506,277762166102200,277762465978751,0
6100,300093,11308,276561266047204,276561565923927,0
6100,300100,-2658,276643466075319,276643765951935,0
6100,300111,23708,276796466068517,276796765945090,0
6100,300140,-26215,277155866096842,277156165973171,0
6103,300248,19291,276260366123503,276260665999596,0
6103,300261,28891,277475666044824,277475965921456,0
6103,300269,16799,277607666078243,277607965954746,0
6103,300278,-24688,277668866130115,277669166006621,0
6107,300606,16445,277671866097649,277672165974082,0
6107,300614,-9135,277782866102780,277783165979077,0
6107,300614,-967,277784666102887,277784965979088,0
6107,300614,23570,277783466102819,277783765979088,0
6107,300614,24058,277784066102820,277784365979089,0
6107,300622,-7597,277849766071431,277850065947783,0
6114,543036,1993,277304666074835,277304965951281,0
2595,286109,28318,277334066062940,277334365939128,0
2595,286116,-30963,277499366098215,277499665974737,0
2595,286116,-20867,277500566098253,277500865974704,0
6029,295837,-22355,276569066075736,276569365952628,0
6030,832043,24598,276176066085237,276176365961495,0
6030,832045,-24777,276208166056936,276208465933300,0
6030,832058,28073,277235966056767,277236265932992,0
6030,832078,30469,277583966067228,277584265944072,0
6037,296373,-13794,276470966105898,276471265982077,0
6048,585520,-9859,277770866079046,277771165955740,0
6048,585533,-26304,278284466066179,278284765942676,0
6048,585549,186,278712566088304,278712865965046,0
6121,1402048,-27051,276633566034931,276633865911452,0
6121,1402060,21791,276727166093768,276727465970579,0
6126,301410,362,276205766064061,276206065940351,0
6126,301471,-30557,277320566046466,277320865922935,0
6126,301471,-13026,277323866046592,277324165922972,0
6126,301476,-20547,277501766067079,277502065943459,0
6128,301549,21445,276212966087537,276213265964060,0
6133,301688,-12953,278253266036128,278253565912798,0
6136,301896,-5836,277840466103565,277840765980280,0
6136,301919,27821,278026766124530,278027066000527,0
6137,302076,-32658,276204266131186,276204566015722,0
6137,302114,27305,278019266090083,278019565966756,0
6137,302117,13296,278024666077692,278024965953812,0
6137,302136,-8510,278248466062316,278248765938802,0
6137,302150,-31800,278636666130509,278636966007129,0
6142,302211,5756,276320066122816,276320365999319,0
6142,302215,12224,276466466123937,276466766000409,0
6142,302228,-1968,276930566103263,276930865979735,0
6142,302235,-18657,277182566080647,277182865957189,0
23,22945,23,276384055512071,276384056012071,192
23,941193,23,278715927064973,278715927664985,192
26,24262,26,277325214027477,277325291627503,192
26,24262,26,277325291727505,277325433927516,128
26,24262,26,277325434027484,277325437227487,192
33,26985,33,277229211005558,277229212105555,192
1117,190939,-6721,278111066129102,278111366005712,0
1121,16685,-21200,276225276165690,276225576027334,0
1122,17207,32324,276818076159293,276818676091626,0
1123,3335,-21341,276385476140096,276385776040094,0
1123,193657,-23393,276344976190943,276345276090689,0
1123,193660,2128,276396576160668,276396876060333,0
1123,193677,-9476,276706476103899,276706776035954,0
1127,3971,10954,276371676120993,276371976020882,0
1128,17513,24055,276464076107514,276464376024047,0
1128,17513,32374,276464376124049,276464676023790,0
1128,17532,-27266,277076676154164,277076976053674,0
1128,17534,-1010,277157076145862,277157376062433,0
1128,17541,-2908,277472676144420,277472976044327,0
1128,17544,-30027,277558776142410,277559076058056,0
1128,17548,23689,277674576154762,277674876054542,0
1128,17568,-2576,277999476156017,277999776055801,0
1133,52492,16261,278372076171105,278372376070675,0
1136,194939,-14529,276386376174067,276386676074324,0
44,31718,44,277314522836632,277314523331714,208
46,32582,46,276995068360666,276995068860670,208
291,24814,-2917,276297276172696,276297576073022,0
291,24841,30740,276902376173424,276902676073996,0
291,24875,9486,278165676185824,278165976038274,0
1111,68619,17859,276261276159935,276261576059582,0
1111,68621,6434,276298176174603,276298476074510,0
1111,68629,-15176,276478476177104,276478776077037,0
1111,68629,677,276478776176973,276479076076829,0
1111,68629,19484,276479076176811,276479376076815,0
1111,68675,1807,277125276117857,277125576017960,0
1111,68691,-10767,277932576153783,277932876072437,0
1111,68701,9284,278277276137265,278277576052611,0
1112,53964,-29086,276174276121240,276174576021114,0
1112,53972,25999,276347676173542,276347976073486,0
1112,54034,32749,277384776105722,277385076005350,0
1112,54037,-7402,277470876169546,277471176069481,0
1112,54039,4690,277512276184705,277512576084586,0
1112,54044,-30336,277729176117162,277729476016924,0
1112,54063,-770,278030676146479,278030976046406,0
1112,54064,14722,278075376187383,278075676004367,0
1112,54064,20515,278075976104142,278076276019306,0
1112,54080,19779,278282976168804,278283276069046,0
1112,54109,29660,278680776171266,278681076087075,0
1138,5087,30795,276207876167690,276208176067360,0
1138,5105,28486,276435276153475,276435576053201,0
1138,5109,-13205,276523476124340,276523776023792,0
1138,195579,-6890,276547176174670,276547476074327,0
1138,195587,2569,276713076162229,276713376062293,0
1138,195589,-13573,276779676126891,276779976026810,0
1140,5466,-15524,276471576167532,276471876067401,0
1140,195926,-9239,276388476180832,276388776081188,0
1140,195932,-16501,276467676116569,276467976016452,0
2497,285272,-14964,276372566116794,276372865993259,0
2497,285283,5303,277758866087500,277759165964245,0
3271,288675,-30306,276622766039626,276623065915925,0
3271,288693,-16629,276974666125693,276974966002284,0
3271,288702,-11016,277046666050537,277046965926985,0
3271,288703,-8547,277052066077453,277052365954037,0
3271,288710,-20018,277180466066342,277180765942630,0
3271,288711,-12093,277227266122469,277227565998680,0
3271,288735,26087,277568666041422,277568965917868,0
6100,300093,24772,276562166047648,276562465923873,0
6100,300108,9003,276735566086452,276735865963034,0
6100,300141,1763,277162766066406,277163065943127,0
6103,300250,9060,276274166105460,276274465982011,0
6103,300257,7009,276366866039688,276367165916469,0
6106,300405,-22326,277658066122531,277658365998730,0
6107,300553,25792,276210266126665,276210566003059,0
6107,300588,27026,277499366037826,277499665914452,0
6107,300632,7572,277995566049876,277995865926364,0
6114,543036,-28738,277303766074808,277304065951222,0
6121,1402067,-15775,276783266037903,276783565913987,0
6126,301410,7597,276205466063833,276205765940262,0
6126,301410,31624,276205166064255,276205465940269,0
6126,301417,8592,276347066078693,276347365955047,0
2595,286175,-25967,278300666104362,278300965981069,0
6029,295835,-25016,276557966067845,276558265944000,0
6029,295835,-1833,276557666067765,276557965943998,0
6030,832043,-16012,276175766084871,276176065961490,0
6030,832056,-19887,277226966078638,277227265954869,0
6030,832057,-13858,277231166034950,277231465911061,0
6030,832061,-6709,277333766085339,277334065961756,0
6030,832073,4196,277508966066172,277509265942530,0
6048,585545,-2901,278687066089768,278687365966183,0
6126,301440,-25927,276710666075233,276710965951727,0
6126,301445,8108,276812366106424,276812665983162,0
6126,301449,-12809,276903566088863,276903865965710,0
6126,301449,32694,276904166088850,276904465965677,0
6126,301471,-17032,277326566046816,277326865922982,0
6126,301471,-7999,277319666046729,277319965922960,0
6126,301473,-20686,277383866052580,277384165929463,0
6128,301549,-14171,276211766087702,276212065964054,0
6128,301563,-5661,276555266085311,276555565961988,0
6128,301581,30569,276806366122885,276806665999154,0
6133,301674,-10896,278012366032562,278012665908814,0
6133,301688,-25501,278253866036277,278254165912791,0
6133,301688,8378,278252966036311,278253265912817,0
6136,301892,13459,277829366096546,277829665972542,0
6137,302088,11161,276344366120863,276344665997477,0
6137,302090,29390,276376766095769,276377065972227,0
6137,302096,18961,276465566053435,276465865929959,0
6137,302132,19491,278201366054232,278201665930777,0
22,22435,22,276914202328442,276914202928441,192
23,941148,23,278023497598595,278023498598596,192
26,24214,26,276628916742124,276628917942169,192
62,38700,62,277516584896662,277516584996608,32
70,41373,70,277271848701929,277271848701929,192
1117,190938,-31965,278106866075442,278107165951735,0
1118,2050,-13639,276179676162209,276179976062313,0
1118,2057,31801,276260676106356,276260976005602,0
1121,16704,-11796,276547176201259,276547476102002,0
1122,17173,18860,276359976118588,276360276018418,0
1122,17184,-29942,276470676193978,276470976094267,0
1122,17184,-715,276471276194099,276471576093868,0
1122,17205,19371,276788677034780,276788976064885,0
1122,17222,-20383,277079076183881,277079376099984,0
1123,3338,-3607,276434976103296,276435276019738,0
1125,193913,7706,276191676111919,276191976011495,0
1127,194290,4032,276203676133290,276203976033270,0
1127,194293,19256,276326076126151,276326376058424,0
1128,17497,-11336,276178176151122,276178476051202,0
1128,17509,-3040,276381876201795,276382176017392,0
1128,17528,23037,276899376147037,276899676063030,0
1128,17531,-25863,277040676150150,277040976049907,0
1128,17534,19651,277157976162696,277158276062428,0
1128,17537,5247,277316376181092,277316676080976,0
1128,17538,-13836,277327176181141,277327476081351,0
1128,17538,4642,277327476181333,277327776081244,0
1128,17577,-15869,278334276109596,278334576008733,0
1133,52413,-2769,276353076163343,276353376063518,0
45,32208,45,276382779133294,276382779633305,208
45,32208,45,276382779733295,276382798133367,80
45,32208,45,276382798302916,276382798633359,208
45,32208,45,276382798733376,276382951333685,80
45,32208,45,276382951433687,276382951633689,208
291,24812,9167,276266376154934,276266676055141,0
1111,68622,-2867,276299676173835,276299976073848,0
1111,68624,7870,276383976198339,276384276098170,0
1111,68627,-3890,276434376139976,276434676055642,0
1111,68667,-21626,276901476196655,276901776097086,0
1112,53971,-4293,276302676161433,276302976078091,0
1112,53977,25676,276433176147077,276433476047273,0
1112,53978,24621,276446676189701,276446976089301,0
1112,53997,-7008,276779376111605,276779676027964,0
1112,53997,30244,276779076111607,276779376011580,0
1112,54008,29109,277080276149041,277080576049273,0
1112,54064,-3076,278075676104354,278075976004442,0
1112,54083,-29578,278351076186227,278351376086996,0
1112,54112,-29880,278767476176339,278767776076099,0
1113,58653,-19349,276274476156925,276274776056494,0
1136,4625,2224,276446676176352,276446976076206,0
1138,5119,-19056,276711276171794,276711576088746,0
1138,195551,-31222,276176676149264,276176976048988,0
1138,195551,-28877,276175476117401,276175776049107,0
1140,5452,-24355,276177876180752,276178176080783,0
1141,71426,-12753,277138176125885,277138476042834,0
1141,71426,-9417,277136976191626,277137276091782,0
3247,288498,12557,276960866087308,276961165963593,0
3271,288675,7504,276623066039204,276623365915913,0
3271,288702,32518,277046366050610,277046665927302,0
2595,286121,-13380,277687166116238,277687465992899,0
6100,300100,21919,276645266075518,276645565951932,0
6103,300243,24878,276180266067710,276180565944495,0
6107,300583,19005,277407866052078,277408165928365,0
6107,300585,-26259,277409366121952,277409665998404,0
6107,300622,-7631,277852166071235,277852465947767,0
6107,300622,22458,277850366071199,277850665947751,0
6114,543036,25344,277304366074830,277304665951382,0
6114,543038,-18499,277339466139024,277339766015771,0
6114,543054,1787,277583366095028,277583665971877,0
6121,1402034,-23169,276437066082996,276437365959451,0
6121,1402037,-19467,276522866129842,276523166006198,0
6121,1402057,11392,276715766090102,276716065966832,0
6121,1402067,-5625,276782966037827,276783265914006,0
6030,832072,-10819,277507466119054,277507765995522,0
6030,832090,-16672,277761866036498,277762165913316,0
6042,296594,-4978,276910466102389,276910765978784,0
6048,585505,-26372,277478666090370,277478965967124,0
6048,585519,23015,277753166068468,277753465945003,0
6048,585524,31479,277933766108393,277934065984784,0
6048,585532,1091,278256866060873,278257165937504,0
6048,585532,14082,278254766061059,278255065937418,0
6048,585549,-5654,278713466088134,278713765965048,0
6048,585554,-11047,278799266090370,278799565966688,0
6126,301419,6277,276383366104780,276383665981203,0
6126,301420,-30275,276432866071839,276433165948161,0
6126,301452,-26384,276983066077182,276983365953709,0
6126,301452,18094,276982466077130,276982765953696,0
6126,301457,19451,277084766080075,277085065956774,0
6126,301463,-22427,277163066131609,277163366007850,0
6126,301471,-25215,277322066046653,277322365922941,0
6126,301474,-19522,277416866122727,277417165999051,0
6128,301564,29034,276557366097138,276557665973580,0
6133,301664,-3053,277698866050624,277699165927371,0
6133,301673,23847,277960766077322,277961065953608,0
6133,301686,-25275,278192066109113,278192365985664,0
6133,301688,7889,278250866036141,278251165912784,0
6133,301688,31605,278251166036305,278251465912827,0
6136,301879,12460,276379166102816,276379465976504,0
6136,301947,-19902,278293766087622,278294065964222,0
6137,302127,-14754,278116166084983,278116465961633,0
6142,302210,19553,276286166089919,276286465966175,0
6142,302214,1851,276405266079545,276405565956287,0
6142,302231,-24895,277010066059315,277010365936183,0
6142,302236,13400,277215866036355,277216165912849,0
6144,302390,17975,276774866110591,276775165987041,0
6144,302390,23581,276779666110752,276779965987013,0
6144,302467,5929,277927466121756,277927765998118,0
6144,302504,-8425,278680166062222,278680465938512,0
25,23581,25,277038479065788,277038479565789,192
30,25434,30,278115337980353,278115337980353,192
67,40603,67,277080845480475,277080845780507,32
70,41501,70,278177657491807,278177657691810,192
1121,16692,17897,276352476187388,276352776020201,0
1122,17175,-4308,276385176115929,276385476016219,0
1123,3332,-26288,276262176131475,276262476031132,0
1123,3332,21069,276261876190344,276262176031464,0
1123,3353,-13543,276668076191611,276668376091689,0
1123,193676,29948,276666876191593,276667176091857,0
1128,17502,31213,276295476119493,276295776019620,0
1128,17515,-31689,276521376122836,276521676038519,0
1128,17516,-14473,276558576153330,276558876053334,0
1128,17537,-6281,277316676180911,277316976081098,0
1128,17538,27864,277328076181354,277328376081075,0
1128,17570,-16564,278076876201717,278077176101412,0
1128,17574,-6941,278198676179469,278198976079928,0
291,24817,1042,276387276146401,276387576062486,0
1064,866329,2628,277596866107593,277597165983831,0
1064,866345,-32270,277763966084035,277764265960465,0
1111,68618,-17609,276209676163340,276209976063191,0
1111,68669,-31843,276952176172096,276952476005958,0
1111,68672,2182,277070376196764,277070676096562,0
1111,68692,2432,277941276136657,277941576036799,0
1111,68710,-24573,278379876185523,278380176085466,0
1111,68721,32205,278544576146568,278544876046565,0
1112,53971,-16942,276302076161493,276302376061340,0
1112,53985,-20273,276564276118879,276564576018776,0
1112,53999,22128,276815376137448,276815676052296,0
1112,54008,-31287,277079976149100,277080276049035,0
1112,54042,-24946,277642776118048,277643076017705,0
43,31236,43,277828734438220,277828734838224,208
45,32319,45,277591612310837,277591612610835,208
45,32319,45,277591612711390,277591674010927,80
45,32319,45,277591674110923,277591674210924,208
45,32319,45,277591674310923,277591698311034,80
45,32319,45,277591698411035,277591698611014,208
46,32666,46,278635566535535,278635566935578,208
1138,5089,-21050,276261576188442,276261876088741,0
1138,5093,2775,276293376122138,276293676037830,0
1138,5108,-17869,276470676189783,276470976089630,0
1138,5108,14549,276470376172847,276470676089810,0
1138,195560,2775,276293376122138,276293676037830,0
1140,195920,23606,276215976177785,276216276077978,0
1141,71426,5688,277137276191715,277137576091591,0
1551,1589059,-8302,276622176181196,276622476081226,0
2497,285266,-20609,276221666120085,276221965996096,0
2497,285314,-7663,278372966062538,278373265938637,0
3247,288496,28239,276874466036876,276874765913487,0
3247,288517,13360,277245866084098,277246165960601,0
3247,288567,23862,278719466102829,278719765979522,0
3271,288696,22144,276981266047449,276981565923722,0
3271,288729,-23802,277490966048138,277491265924620,0
6100,300100,13663,276642866075056,276643165951943,0
6100,300128,-19719,276903866053694,276904165929995,0
6100,300137,22485,277077866125806,277078166002567,0
6103,300244,27423,276212966033681,276213265909885,0
6103,300258,24729,276383066071657,276383365948305,0
6103,300284,23617,277959266103856,277959565980327,0
6106,300419,-8473,278113466034159,278113765910898,0
6107,300578,27159,277390466036727,277390765913144,0
6114,543047,-29705,277521266060327,277521565936435,0
6114,543089,28707,278166566050399,278166865926911,0
6121,1402054,-4538,276708566129476,276708866005961,0
6029,295836,-19585,276562766040144,276563065916539,0
6029,295836,9357,276562166040103,276562465916515,0
6029,295837,-29859,276571166075900,276571465952534,0
6029,295837,-16529,276571466075768,276571765952512,0
6030,832048,-1390,277126166108175,277126465984727,0
6030,832068,15073,277472066130667,277472366007305,0
6030,832073,-29570,277508666065868,277508965942559,0
6030,832084,-19071,277682966103317,277683265979901,0
6048,585505,-12442,277479266090563,277479565967119,0
6048,585505,5449,277477766090298,277478065967112,0
6048,585533,-16996,278284766066029,278285065942666,0
6048,585533,-8407,278282366066113,278282665942646,0
2595,286092,30810,277078166062616,277078465938958,0
2595,286136,29416,277922966093700,277923265970420,0
6126,301414,-4701,276295166042521,276295465919338,0
6126,301419,17477,276383666104651,276383965981141,0
6126,301427,-31967,276518066042141,276518365918320,0
6126,301428,-7942,276551966122060,276552265998737,0
6126,301441,11697,276713666103579,276713965979755,0
6126,301447,-19230,276819266111900,276819565988085,0
6126,301454,-9728,277034966072469,277035265949227,0
6126,301463,5098,277161266131346,277161566008137,0
6126,301471,-29957,277322966046735,277323265923302,0
6126,301471,-29899,277327466047244,277327765922947,0
6126,301471,-23325,277323266046681,277323565922996,0
6126,301475,1352,277469066124724,277469366001572,0
6126,301475,32574,277469366124541,277469666001576,0
6128,301549,-26993,276211466087677,276211765964208,0
6128,301549,29013,276210866087423,276211165964036,0
6133,301666,10438,277789166090857,277789465967463,0
6133,301688,6897,278254166036356,278254465912787,0
6137,302094,16172,276430766085187,276431065961526,0
6142,302212,-10066,276371966121750,276372265997889,0
6142,302224,-31633,276811466079208,276811765955767,0
6142,302231,-9112,277009766059618,277010065936222,0
6144,302390,-26467,276778466110586,276778765987004,0
6144,302390,17457,276782366110565,276782665986992,0
6144,302411,-24823,276980966073229,276981265949787,0
6144,302457,18929,277766066063644,277766365940512,0
6144,302466,15032,277918466107240,277918765983780,0
6144,302466,25757,277917566107254,277917865983762,0
6146,352985,-30207,277075466127164,277075766003812,0
6146,352985,14854,277074266127028,277074566003820,0
24,23227,24,276480287456857,276480287956859,192
30,25341,30,277078845514540,277078845514540,192
64,39288,64,276268673621445,276268675921450,32
64,39288,64,276268676021449,276268677021463,16
64,39288,64,276268677121510,276268678621463,32
1117,190940,-21906,278111966043086,278112265919550,0
1118,192073,31801,276260676106356,276260976005602,0
1122,17188,-21992,276530376164342,276530676064506,0
1122,17189,5475,276558576177103,276558876094952,0
1122,17189,20454,276557676155651,276557976055733,0
1122,17209,-16152,276872976164778,276873276064588,0
1123,3343,-9787,276517776102245,276518076018090,0
1123,3353,-24069,276667176191820,276667476091675,0
1123,193655,-26288,276262176131475,276262476031132,0
1123,193655,21069,276261876190344,276262176031464,0
1123,193657,26018,276344676142787,276344976090997,0
1123,193662,30380,276475176178236,276475476078528,0
1123,193676,-24069,276667176191820,276667476091675,0
1123,193676,-13543,276668076191611,276668376091689,0
1123,193676,21989,276667776192070,276668076091925,0
1128,17526,-19616,276812976172877,276813276072764,0
1128,17528,-3340,276899976199833,276900276099788,0
43,31201,43,277406426889438,277406427390377,208
44,31664,44,276570041170573,276570041770678,208
44,31722,44,277421484947220,277421485447275,208
45,32229,45,276553093333279,276553093833333,208
291,24872,22502,278111676173899,278111976073767,0
291,24891,-7748,278509476115473,278509776015417,0
1111,68624,-26558,276383376198104,276383676098591,0
1111,68672,-2903,277070676196903,277070976096978,0
1111,68695,8370,278076276159457,278076576059701,0
1111,68703,-1606,278287176143728,278287476043795,0
1111,68704,-16672,278291076181676,278291376081928,0
1111,68705,-30474,278334276132978,278334576033522,0
1111,68724,15995,278629776156120,278630076055934,0
1112,53972,21972,276347976173521,276348276073879,0
1112,53973,24866,276373176132654,276373476032644,0
1112,54034,31855,277383876105924,277384176005027,0
1112,54036,17538,277426176141414,277426476041247,0
1112,54044,-26666,277729776134222,277730076083525,0
1112,54044,18494,277729476116903,277729776034224,0
1112,54065,-21787,278108076120168,278108376020238,0
1112,54109,-15959,278681076187072,278681376086889,0
1112,54110,-22192,278714976192291,278715276037902,0
1112,54112,25180,278767776176128,278768076076538,0
1138,5084,-4353,276176076149025,276176376049012,0
1138,195551,-4353,276176076149025,276176376049012,0
1138,195572,15031,276434676119987,276434976053402,0
1138,195574,-10381,276466176106207,276466476006643,0
1138,195581,26439,276628476199219,276628776099447,0
2497,285270,-17954,276295166076727,276295465953139,0
2497,285274,3159,276395366130097,276395666006763,0
3271,288739,-20142,277592666042306,277592965918856,0
3271,288746,23360,277756466061100,277756765937443,0
6100,300100,-3710,276647666075435,276647965951946,0
6100,300100,12632,276644966075086,276645265951972,0
6100,300107,22036,276722666033320,276722965909865,0
6103,300252,23594,276300566119975,276300865996665,0
6103,300262,-3986,277489166114915,277489465991111,0
6103,300282,-19884,277729166121764,277729465998388,0
6103,300288,-6501,278008766085433,278009065961348,0
6103,300288,13126,278008466085348,278008765961302,0
6103,300296,16701,278125466087631,278125765963912,0
6103,300310,25461,278444366101662,278444665978016,0
