OBJECTID,NLCS_ID,TRAIL_TYPE,NSHT_SGMNT_NO,NLCS_NAME,FAMS_ID,CASEFILE_NO,MNG_AGCY,ADMIN_ST,NHT_CND_CTGY,COORD_SRC_TYPE,COORD_SRC2,DEF_FET_TYPE,DEF_FET2,ACCURACY_FT,GlobalID,Shape__Length
1103,NLCS000852,Historic,UT00000393,Mormon Pioneer Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{AB95334D-A176-45B3-A850-36951BA85781},9008.44343862314
1104,NLCS000852,Historic,UT00000394,Mormon Pioneer Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{308CC20E-8295-474A-B9FD-53DCF84950C1},2220.11558453504
1105,NLCS000852,Historic,UT00000395,Mormon Pioneer Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{5D248777-4965-4EC4-8AF2-F8D79CD05DED},5012.71585328742
1106,NLCS000852,Historic,UT00000396,Mormon Pioneer Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{0763186C-8719-47F3-B6F1-0902634CFCE8},22065.9336625103
1124,NLCS000852,Historic,UT00000414,Mormon Pioneer Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{F69EE183-2529-43D5-88F0-1FA524FF0E56},4951.41026556039
1125,NLCS000852,Historic,UT00000415,Mormon Pioneer Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{35EDAF00-D0CB-4500-AD2E-E428AE5971F1},123.147777030891
1126,NLCS000852,Historic,UT00000416,Mormon Pioneer Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{4B449998-F9D7-4718-AB45-2748ED445CD6},4306.3894884434
1127,NLCS000852,Historic,UT00000417,Mormon Pioneer Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{4C347B6F-40BF-4428-82B4-549571CA70D0},19728.1618163297
1128,NLCS000852,Historic,UT00000418,Mormon Pioneer Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{9817E08B-A5C0-41BE-BD02-5E4BD12851A8},9457.99989324372
1129,NLCS000852,Historic,UT00000419,Mormon Pioneer Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{EF75A740-12B9-47A9-A565-66F3FD11ACB4},8316.07510913254
1130,NLCS000852,Historic,UT00000420,Mormon Pioneer Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{3DCB4353-ED4A-4977-8C5E-3F98C42C0C56},6926.40225941737
1386,NLCS000854,Historic,UT00000676,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{D5B4145F-948B-4D32-8CF6-13BAD7D24D4E},2003.09987467674
1387,NLCS000854,Historic,UT00000677,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{17B50E99-449F-4685-8821-312C7868BE82},23230.2657007391
1388,NLCS000854,Historic,UT00000678,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{8777363B-D034-4D10-ADC9-769B8C3EFD3B},4103.67196994447
1389,NLCS000854,Historic,UT00000679,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{6D46C87C-E939-4EEB-A697-F45CE7815E23},1442.57772432225
1390,NLCS000854,Historic,UT00000680,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{ED701352-77DF-407E-860C-BF17738EFB2B},14672.458990969
1391,NLCS000854,Historic,UT00000681,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{B379FB71-6FEF-4B35-8570-23BD5D341EB1},5591.17630386205
1392,NLCS000854,Historic,UT00000682,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{C58D7C6A-22DF-43CD-805F-4841D0FA9428},1812.02625617396
1393,NLCS000854,Historic,UT00000683,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{A3069473-CD8F-43B7-BD7B-E76A3A54AD0C},5041.22855104401
1394,NLCS000854,Historic,UT00000684,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{9E0EB971-DDAB-4A73-8542-2777C89499F0},2143.54882059973
1395,NLCS000854,Historic,UT00000685,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{AB9A7991-D2E5-42EB-A389-C3CF88EB0808},286.741539363745
1396,NLCS000854,Historic,UT00000686,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{8DF745CD-3A8B-4BC7-AB8C-AAA5971B0891},261.644492090508
1397,NLCS000854,Historic,UT00000687,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{C8DFEA3F-0306-4451-AA61-8E725590A150},579.370967007009
1398,NLCS000854,Historic,UT00000688,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{890C1394-680E-45E8-8C8C-6ED429D886C4},6959.99665097081
1399,NLCS000854,Historic,UT00000689,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{505F0004-7D0B-4A48-890D-7E394A08977B},4155.7491898417
1400,NLCS000854,Historic,UT00000690,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{FD945158-5AB6-47A7-B24F-1CB35DBE7520},91246.8676585532
1401,NLCS000854,Historic,UT00000691,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{16745AAA-3B3F-4C0A-A0D7-D6CB954DFC77},18856.803428117
1402,NLCS000854,Historic,UT00000692,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{4C6D3E39-A1A9-44AA-962F-86AD243A7065},88666.4068424302
1403,NLCS000854,Historic,UT00000693,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{3DA9BF5E-7234-4A68-B719-793F5750165A},27918.3958299448
1404,NLCS000854,Historic,UT00000694,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{73AE11B5-5A38-4ACE-8A46-DFC5A72031DF},3940.07841609529
1405,NLCS000854,Historic,UT00000695,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{BB55EA3A-400F-4CF0-B7E1-BEC090B792CC},1375.61474917665
1406,NLCS000854,Historic,UT00000696,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{B6BACC1B-E2AE-4424-936C-46EEB3B9A330},6621.54666911508
1407,NLCS000854,Historic,UT00000697,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{99B68C39-34EC-43A0-9D63-EE4122FA319E},4857.72135267335
1408,NLCS000854,Historic,UT00000698,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{BC6E71D8-6D11-4686-848B-6B185D10389A},4134.30471709846
1409,NLCS000854,Historic,UT00000699,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{D86314AD-8923-4280-8425-A98B865F95CF},484.296350845009
1410,NLCS000854,Historic,UT00000700,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{286D511C-4D4D-4FA0-AF6A-2E6ED2314647},444.571461703585
1411,NLCS000854,Historic,UT00000701,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{51D88333-5BF2-41BF-BA44-E96E8BE0EC5D},4699.83773480195
1412,NLCS000854,Historic,UT00000702,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{465ACADD-A137-4948-B6B5-366FA6F0B7C6},2148.73091923594
1413,NLCS000854,Historic,UT00000703,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{204D77D3-51C7-4DB0-92CA-A16966D98EAB},9008.44343862314
1414,NLCS000854,Historic,UT00000704,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{93A0288E-8A1A-479C-9A8C-A388D18EFC29},22065.9336625103
1415,NLCS000854,Historic,UT00000705,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{32CEF178-5E33-4BB0-ADD1-04AA05A7E970},1046.27881441193
1416,NLCS000854,Historic,UT00000706,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{03DA56E9-2FE1-4794-B04D-A98948C1B541},4951.41026556039
1417,NLCS000854,Historic,UT00000707,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{15B99CD9-D151-4B1A-8E6A-969F851B65C8},19728.1618163297
1418,NLCS000854,Historic,UT00000708,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{3E5AE1E7-6512-4406-8186-76E144298C89},9457.99989324372
1419,NLCS000854,Historic,UT00000709,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{8AF9E957-F15D-493D-AC57-2051392082EC},8316.07510913254
1420,NLCS000854,Historic,UT00000710,Pony Express Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{BEA6E4A5-A33F-448A-A225-041381C1A61F},2532.45484364633
1424,NLCS000853,Historic,UT00000448,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{5ADBA1D2-BB33-4330-B34F-74632CC0CA71},7565.82690506447
1425,NLCS000853,Historic,UT00000449,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{2907B14E-16AE-49BB-81F1-0331A235CCB3},33.2094787442063
1426,NLCS000853,Historic,UT00000450,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{9919B3C7-EE14-4817-9E6C-C1313D95A2CA},77.1135412320032
1427,NLCS000853,Historic,UT00000451,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{BC6A3144-D110-44B0-A337-21D25E58B3B3},10.9336937222879
1428,NLCS000853,Historic,UT00000452,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{41F23356-357B-4B47-B5B2-C5A84860DE57},11.1549791260473
1429,NLCS000853,Historic,UT00000453,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{7DD1CDF0-E55B-4E21-9CBB-A413762E30D3},78.2641650287643
1430,NLCS000853,Historic,UT00000454,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{9D7500B3-F0D1-4472-A2AD-9F26EA7B13E3},37.6544692006097
1431,NLCS000853,Historic,UT00000455,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{21D6C02E-BC32-44A6-9850-80E9639CA6E5},47.6157180079346
1432,NLCS000853,Historic,UT00000456,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{C563D2D4-9E6B-4862-AD82-F61FB565F765},62.7687319653749
1433,NLCS000853,Historic,UT00000457,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{539C1408-AA9F-4B64-8F1B-4A04F711C611},39675.0378781256
1434,NLCS000853,Historic,UT00000458,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{5927326A-E92C-4010-ACE9-91DFEBC28B05},8.59251900958003
1435,NLCS000853,Historic,UT00000459,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{850BA515-707A-4913-96D5-71D5F737C19C},2073.32115918237
1436,NLCS000853,Historic,UT00000460,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{780962AD-8278-4541-8223-D370443CB34A},4398.15626365679
1437,NLCS000853,Historic,UT00000461,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{628CCA31-AF08-4854-8DF7-EE305796CC38},0.747116530439218
1438,NLCS000853,Historic,UT00000462,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{1B919870-94C9-4076-A670-FE31D68A4F87},0.731222860572583
1439,NLCS000853,Historic,UT00000463,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{845AAED8-D548-4C8B-B1DA-8D4A8125CA7D},2304.47127428555
1440,NLCS000853,Historic,UT00000464,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{5679C9F8-5C52-4B92-914F-2A25CC1B9032},163906.304503712
1441,NLCS000853,Historic,UT00000465,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{61EC2CB6-9990-416C-926D-85A40C14DB38},570.633959211455
1442,NLCS000853,Historic,UT00000466,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{46FF5AB3-00A4-44F5-BD4C-5EEF71CAC5F8},720.563340758985
1443,NLCS000853,Historic,UT00000467,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{AADEA639-B074-4648-A307-6C2ADCEEF5C8},218.063884413462
1444,NLCS000853,Historic,UT00000468,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{1BB6217D-6F10-4F16-B0FB-920A51C58F1C},138.95172370434
1445,NLCS000853,Historic,UT00000469,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{6C042EE3-0551-4D3C-8E03-981E6AF1C3B2},142.52308047536
1446,NLCS000853,Historic,UT00000470,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{2193E376-1F85-4BD1-9832-27E39A642FCD},183.864655784599
1447,NLCS000853,Historic,UT00000471,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{AB4F6EC1-1F0E-42CB-B2AB-0AB626E82DF7},172.382202357629
1448,NLCS000853,Historic,UT00000472,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{5D35E396-D88E-47A2-BE35-6805DA0DEAFC},167.332805456771
1449,NLCS000853,Historic,UT00000473,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{A2624A53-90DF-4A80-8165-10DEDF4AA9D5},161.819518155129
1450,NLCS000853,Historic,UT00000474,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{1958EE06-8E36-4123-87CC-95E13D5A6F9B},313.635402518454
1451,NLCS000853,Historic,UT00000475,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{8370C29C-617E-4FC1-96FF-3160FD4CC2B9},278.901814203144
1452,NLCS000853,Historic,UT00000476,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{656AB690-D52E-4557-A3EB-6E13A80BB69D},86.2042528630456
1453,NLCS000853,Historic,UT00000477,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{B06C80BF-C05A-4887-A7C8-0FADF0BE58AA},93.0927975186064
1454,NLCS000853,Historic,UT00000478,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{B9197E92-B8BA-4ED8-9CB9-CBCE5D9DF2BD},96.647122594345
1455,NLCS000853,Historic,UT00000479,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{D19D07F1-6657-4709-B2DA-B976F0D139C1},112.21888885416
1456,NLCS000853,Historic,UT00000480,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{D295B89A-E32C-4DF6-9C27-8D8DA38C18A3},118.402107039577
1457,NLCS000853,Historic,UT00000481,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{1422BB40-1888-4406-83B7-2B4EB5051E63},14130.2381007352
1458,NLCS000853,Historic,UT00000482,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{355D145A-D98C-4242-8F61-47DD9B7152FF},8985.53886757526
1459,NLCS000853,Historic,UT00000483,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{762CEE42-CA4E-40CE-BA97-20B0563E2A19},7721.62107194186
1460,NLCS000853,Historic,UT00000484,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{2BB49A8E-ABE6-4EB9-A227-3B1BD3252F48},67753.8722481648
1461,NLCS000853,Historic,UT00000485,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{5AF5FA87-A324-4BEE-A3F3-1E335ACE7343},3218.09137986748
1462,NLCS000853,Historic,UT00000486,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{EBB92D15-BB06-406E-86BB-74018AC075DB},3127.7543764723
1463,NLCS000853,Historic,UT00000487,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{BFAF15D4-D395-4CEE-93F1-670B9C7A8279},2543.7957266945
1464,NLCS000853,Historic,UT00000488,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{130DBD84-B4B0-4752-AE60-666FD78FAD63},2468.07571223985
1465,NLCS000853,Historic,UT00000489,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{65BFFEF5-50BC-4DBA-B3A5-CA97A244F514},53050.0883224258
1466,NLCS000853,Historic,UT00000490,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{3A1CCE38-452D-4726-BFFF-5CD5DF2B8C11},8078.51788089471
1467,NLCS000853,Historic,UT00000491,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{EB8D4844-F642-4A7E-9AE2-CEE7674EF224},541.23058134327
1468,NLCS000853,Historic,UT00000492,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{01A3B435-1BD8-4897-ADD7-8BBCEA316F66},296.365029799604
1469,NLCS000853,Historic,UT00000493,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{ED6A69CD-EB71-4F9C-9180-5A5A14414AAB},360.361658858634
1470,NLCS000853,Historic,UT00000494,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{7EDBC965-ADBE-4C13-88BA-5842AB189160},677.114787855973
1471,NLCS000853,Historic,UT00000495,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{56686850-0306-430E-89C2-6DDCE12FA33E},279.658767404461
1472,NLCS000853,Historic,UT00000496,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{631EE731-FAEB-4A03-B406-1EB22EFDAAEA},2155.51451307854
1473,NLCS000853,Historic,UT00000497,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{74411246-8176-4F36-B673-B2DE0BEDFD42},1769.23508075073
1474,NLCS000853,Historic,UT00000498,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{BCDE0699-7BE4-4FFC-AC60-BB30A140FE52},1835.72745938752
1475,NLCS000853,Historic,UT00000499,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{69E4BEB7-C0AE-4508-8ADB-49D3D45A8914},272392.809052228
1476,NLCS000853,Historic,UT00000500,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{D423326B-A457-4D49-B64E-463E9A08B6C1},5297.26558021432
1477,NLCS000853,Historic,UT00000501,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{AE7421F0-A33E-49D4-83A0-DFB3E03485E4},1079.09851239251
1478,NLCS000853,Historic,UT00000502,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{4C3FB731-66F9-4EF7-B07C-6C93FD235EE5},983.983300938295
1479,NLCS000853,Historic,UT00000503,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{1B6E36DB-E20A-40FC-9B20-CBF23BFF2465},3928.06292002295
1480,NLCS000853,Historic,UT00000504,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{BE20B199-8990-4798-AF2B-D043E80EFCFA},3467.2384573636
1481,NLCS000853,Historic,UT00000505,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{CF5E9242-CB7A-493E-AC79-742215A5BBEF},15890.5021547032
1482,NLCS000853,Historic,UT00000506,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{85A86D69-FE1D-4C9E-B4E4-081D8D4952EB},325.106049586422
1483,NLCS000853,Historic,UT00000507,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{29876353-000B-458F-B5FA-5E1F0DF953D1},270.392768489735
1484,NLCS000853,Historic,UT00000508,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{D1ACCF9C-C0C6-4770-9532-865BDFE0709D},30037.845482695
1485,NLCS000853,Historic,UT00000421,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{D30E77D0-4708-4D23-8349-72D3CF894213},39.2182497618327
1486,NLCS000853,Historic,UT00000422,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{17E878B7-5BD4-4E51-B9F6-23E5CA6B876A},131.770016330475
1487,NLCS000853,Historic,UT00000423,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{7E62735F-175E-4AD3-89C9-288C4180EA9C},101.133992022617
1488,NLCS000853,Historic,UT00000424,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{7A09742B-3C4E-4B3F-A763-A87D1A70C741},65.9456875850439
1489,NLCS000853,Historic,UT00000425,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{20252155-2691-4E97-BA16-B0B614D6217F},123.909761969591
1490,NLCS000853,Historic,UT00000426,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{093E8F25-ED99-4F4D-A655-EFB3B5283ED1},60.8316770382875
1491,NLCS000853,Historic,UT00000427,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{88C8484E-FB84-4A8F-8389-033CB15E312B},136.101959877337
1492,NLCS000853,Historic,UT00000428,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{6A0D6701-1BAD-49D4-BF5E-494174A3812C},2335.28363002531
1493,NLCS000853,Historic,UT00000429,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{23E88EF6-FC2B-4744-8B60-ACF792C0EA3C},335.011710433155
1494,NLCS000853,Historic,UT00000430,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{9BC5E565-0325-45D3-98D7-2BB765BB1609},274.653642508426
1495,NLCS000853,Historic,UT00000431,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{4D923E15-B7F8-4F1C-9641-36E0B0AEB784},28957.9317358166
1496,NLCS000853,Historic,UT00000432,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{F316BEAA-DAB8-4897-A8F8-809BBE31B50C},22322.4764733479
1497,NLCS000853,Historic,UT00000433,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{320C45A6-FFD2-42C4-92BD-DA123E2474DE},3135.09769923372
1498,NLCS000853,Historic,UT00000434,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{17B41A42-322A-47B6-92A1-F617FBFCE49E},3490.96521739016
1499,NLCS000853,Historic,UT00000435,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{940F2498-B8DE-4316-BE45-D4B3C6E9C0A5},10900.7851970662
1500,NLCS000853,Historic,UT00000436,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{DDD45823-FA63-4013-BF2E-47CE10A66609},2010.16910552038
1501,NLCS000853,Historic,UT00000437,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{6FE16C45-B2C0-4BBA-AB65-6C2136F91835},2034.37225398512
1502,NLCS000853,Historic,UT00000438,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{B984F595-C775-4A05-98DB-61C701E72DD9},45026.2885435223
1503,NLCS000853,Historic,UT00000439,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{AB8CB37D-60C4-45AD-A123-6063FE876E37},289.172710517492
1504,NLCS000853,Historic,UT00000440,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{7AF3722F-B1B9-42EE-B2B8-1C96F3C5AEC5},242.906821002357
1505,NLCS000853,Historic,UT00000441,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{0FE5052B-1A27-4323-9209-02EF84F0DA26},397.751423662526
1506,NLCS000853,Historic,UT00000442,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{F34D2EB3-53DE-412E-A18D-4075CE1BE8EE},450.259410415654
1507,NLCS000853,Historic,UT00000443,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{51284D4D-DD1F-48BD-9699-F18D1C4D682B},16897.5546879924
1508,NLCS000853,Historic,UT00000444,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{FBD776B4-4036-4887-A8DB-2769B6AC319F},460.706266693055
1509,NLCS000853,Historic,UT00000445,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{7A6EC8B4-3BCE-4CF1-9F6E-5BB95CE5D931},407.431223284912
1510,NLCS000853,Historic,UT00000446,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{FE78CC6D-8F96-4106-8267-66F9F54E466F},33.062049926327
1511,NLCS000853,Historic,UT00000447,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{F7EE4C7E-87CF-47DA-874B-7AC79B17E2CF},37.9115176471638
1512,NLCS000853,Historic,UT00000510,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{CE136B67-CD9B-4DEE-9247-C931774CAEF8},991.22549516077
1513,NLCS000853,Historic,UT00000511,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{384B1563-A6C0-44B6-A3E9-1B23BBEE9A86},742.494038326299
1514,NLCS000853,Historic,UT00000512,Old Spanish Trail,Unknown,UNK,NPS,UT,NHT V,UNK,,UNK,,-1,{4972F9C2-F7EC-4526-AC06-22F9FBFA22C8},15681.3819699198
