OBJECTID,UNIQUE_ID,SYS_CD,SYS_TRTMNT_ID,TRTMNT_NM,TRTMNT_TYPE_CD,TRTMNT_SUBTYPE,TRTMNT_START_DT,TRTMNT_COMMENTS,BLM_ACRES,GIS_ACRES,ADMIN_ST,TRTMNT_END_DT,Prj_No,Year,FO_Name,Application,Appl_Type,Purpose,Chem_Name,Seed_Mix,Seed_Type,Comments_2,Report_Acres,GlobalID,CREATE_DATE,MODIFY_DATE,SHAPE_Length,SHAPE_Area
21262,NFPORS3284541,NFPORS,3284541,Eastside Unit 40 Pile Burn,3,NONE,2010/10/01 00:00:00+00,Machine Pile Burn,10.80591219,10.80591219,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{542BA2EC-BE9F-4FB3-B069-407F2D5FE79E},,,1036.74982777796,43729.9751492331
21263,NFPORS3284541,NFPORS,3284541,Eastside Unit 44 Pile Burn,3,NONE,2010/10/01 00:00:00+00,Machine Pile Burn,49.17901358,49.77365681,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{04C4A952-92E5-45F1-B680-E62101226DEE},,,2663.47535376521,201426.842731563
21264,NFPORS3284541,NFPORS,3284541,Eastside Unit 45 Pile Burn,3,NONE,2010/10/01 00:00:00+00,Machine Pile Burn,23.23300755,23.7782451,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{EFBC3919-87E0-42FF-B47B-4CB0971D8E7A},,,1799.1982811688,96227.1438921167
21265,NFPORS3284541,NFPORS,3284541,Buffalo Gulch2 Unit 1 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,2.40285879,2.40288035,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{51EB3CF6-57E6-4A18-AE75-41F79737AD52},,,634.879432951311,9724.11178196633
21266,NFPORS3284541,NFPORS,3284541,Eastside Unit 43 Pile Burn,3,NONE,2010/10/01 00:00:00+00,Machine Pile Burn,3.43944864,3.43944864,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{CB9C44E9-4D80-43E6-8CA5-F7B7245846FF},,,453.932711338041,13918.9548350559
21267,NFPORS3295701,NFPORS,3295701,Eastside Unit 40 Biomass Removal,4,REMOVE,2010/10/01 00:00:00+00,Biomass Removal,6.6996942,6.6996942,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{18CD5806-E522-48B7-85FC-6F17FC899B4B},,,715.725844769392,27112.7005004675
21268,NFPORS3284541,NFPORS,3284541,Buffalo Gulch Unit 2a Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,0.79902167,0.79902167,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{011BEAE0-08C4-49BE-BA60-F322D4D599C6},,,356.377945980283,3233.52597610479
21269,NFPORS3284541,NFPORS,3284541,Buffalo Gulch Unit 5 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,1.65640993,1.65640993,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{3E495AFA-85F2-4479-B451-EC749CB4561C},,,399.274185522835,6703.25318323746
21270,NFPORS3284541,NFPORS,3284541,Buffalo Gulch Unit 8 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,0.33608519,0.33608519,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{74B29D55-3667-4023-B884-DCD914F91512},,,145.393769536717,1360.08849083811
21271,NFPORS3284541,NFPORS,3284541,Buffalo Gulch Unit 1 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,2.62207327,2.6220888,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{22ADCD28-8889-4E67-9636-438C72084E8A},,,616.168147193806,10611.2169052791
21272,NFPORS3295701,NFPORS,3295701,Eastside Unit 34 Understory Slashing,4,REMOVE,2010/10/01 00:00:00+00,Understory Slashing,49.35761002,49.89579275,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{E5F80278-054F-4905-9DA9-5E18765F01B2},,,3310.73347305923,201921.109334152
21273,NFPORS3295701,NFPORS,3295701,Eastside Unit 34 Machine Pile,4,REMOVE,2010/10/01 00:00:00+00,Machine Pile,49.35761002,49.89579275,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{5644EA4D-865B-4368-8B54-DB49978DBBA7},,,3310.73347305923,201921.109334152
21274,NFPORS3295701,NFPORS,3295701,Eastside Unit 22 Biomass Removal,4,REMOVE,2010/10/01 00:00:00+00,Biomass Removal,24.21996954,24.22550057,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{DC255063-9155-4636-86DE-DA9CB2E5B1AB},,,2079.46284990325,98037.1225756692
21275,NFPORS3295701,NFPORS,3295701,Eastside Unit 23 Biomass Removal,4,REMOVE,2010/10/01 00:00:00+00,Biomass Removal,17.96869709,17.97908433,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{D3DD5928-DB1F-4EA1-987C-07ADD0CC981E},,,1246.62602582165,72758.7728723861
21276,NFPORS3295701,NFPORS,3295701,Eastside Unit 25 Biomass Removal,4,REMOVE,2010/10/01 00:00:00+00,Biomass Removal,12.94911611,12.94911611,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{4C9BDA4E-6090-4B61-84D6-F8D1E97F61FE},,,1046.42513700319,52403.2137097581
21277,NFPORS3295701,NFPORS,3295701,Eastside Unit 26 Biomass Removal,4,REMOVE,2010/10/01 00:00:00+00,Biomass Removal,6.95870147,6.95870147,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{9D5C83E4-2AB1-45BB-8680-9134E9B0F5EE},,,778.858509856471,28160.8657508844
21278,NFPORS3295701,NFPORS,3295701,Eastside Unit 31 Biomass Removal,4,REMOVE,2010/10/01 00:00:00+00,Biomass Removal,7.44794038,7.44794038,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{9FD24D31-35F3-4DBF-8C32-30DC2ACE283F},,,1074.19209368461,30140.7453573472
21279,NFPORS3295701,NFPORS,3295701,Eastside Unit 32 Biomass Removal,4,REMOVE,2010/10/01 00:00:00+00,Biomass Removal,6.34372192,6.34372192,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{662B2870-CF7D-4D44-9223-5E4D486A1BDF},,,789.578137170371,25672.1317847108
21280,NFPORS3295701,NFPORS,3295701,Eastside Unit 46 Biomass Removal,4,REMOVE,2010/10/01 00:00:00+00,Biomass Removal,17.41236669,17.41242733,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{FBD8ECAA-146D-41D8-8A78-D223F49EB316},,,1548.82661169504,70465.5933749759
21281,NFPORS3295701,NFPORS,3295701,Eastside Unit 48 Biomass Removal,4,REMOVE,2010/10/01 00:00:00+00,Biomass Removal,16.44845404,16.44845404,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{8BEC96FE-A945-4434-818B-8E87BF04B3ED},,,1993.24728234203,66564.5318854491
21282,NFPORS3295701,NFPORS,3295701,Eastside Unit 18 Biomass Removal,4,REMOVE,2010/10/01 00:00:00+00,Biomass Removal,52.8241048,52.8241048,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{CD3108EF-49AD-42C9-A511-17BB91FFF13E},,,2775.26820860559,213771.567779901
21283,NFPORS3295701,NFPORS,3295701,Eastside Unit 16 Biomass Removal,4,REMOVE,2010/10/01 00:00:00+00,Biomass Removal,49.26717698,49.26717698,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{B4FD7569-D88B-4DD3-AFFA-667223FDC073},,,3982.74147397363,199377.191580628
21284,NFPORS3295701,NFPORS,3295701,Eastside Unit 50 Machine Pile,4,REMOVE,2010/10/01 00:00:00+00,Machine Pile,15.88586653,15.88586653,ID,2011/07/01 00:00:00+00,,2011,IDC02000,Mechanical,,,,,,,,{EFDE77CF-F0D2-45F3-A33E-121ED314EB83},,,1427.98566079794,64287.8209740588
21285,NFPORS3284541,NFPORS,3284541,Eastside Unit 41 Pile Burn,3,NONE,2010/10/01 00:00:00+00,Machine Pile Burn,59.70988792,59.71094528,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{020419E3-DAC4-4733-9CE8-48D8A1938E4D},,,2716.44208513136,241641.622414061
21286,NFPORS3284541,NFPORS,3284541,Eastside Unit 47 Pile Burn,3,NONE,2010/10/01 00:00:00+00,Machine Pile Burn,58.96133675,58.96133675,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{033623D1-4CEB-4BE5-A824-246E86F16913},,,2564.34856260803,238608.064293838
21287,NFPORS3284541,NFPORS,3284541,Eastside Unit 50 Pile Burn,3,NONE,2010/10/01 00:00:00+00,Machine Pile Burn,15.88586653,15.88586653,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{A7D073BE-2056-4A07-BF55-AB9C716B9573},,,1427.98566079794,64287.8209740588
21288,NFPORS3284541,NFPORS,3284541,Eastside Unit 49 Pile Burn,3,NONE,2010/10/01 00:00:00+00,Machine Pile Burn,31.3084552,31.65684612,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{6A426323-86DF-4C98-98D8-BF8092A8BDC0},,,1895.53120703094,128110.711044041
21289,NFPORS3284541,NFPORS,3284541,Buffalo Gulch2 Unit 2 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,3.84582523,3.85601359,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{EEA78989-BAAF-4FF4-B8D8-8CE6EC1CB5C0},,,845.402869500126,15604.7333636365
21290,NFPORS3284541,NFPORS,3284541,Buffalo Gulch2 Unit 3 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,5.03953702,5.04114008,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{525C39EF-3B28-4BE9-AA7A-22AB739BDD6D},,,962.632020552487,20400.7701042383
21291,NFPORS3284541,NFPORS,3284541,Buffalo Gulch2 Unit 4 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,5.9171395,5.9171395,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{8D4B326C-4E94-4F91-BEF2-3E7C04F7EB8A},,,1059.86122140819,23945.813968772
21292,NFPORS3284541,NFPORS,3284541,Buffalo Gulch2 Unit 7 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,1.3873456,1.3873456,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{33582542-A0F2-4CE3-9C1A-30DA99384D64},,,325.308287478182,5614.38844977378
21293,NFPORS3284541,NFPORS,3284541,Buffalo Gulch2 Unit 5 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,3.37962956,3.37962956,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{5556B5B5-13D2-472D-8950-81F753D95C17},,,757.170662277262,13676.8755838504
21294,NFPORS3284541,NFPORS,3284541,Buffalo Gulch Unit 2 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,2.7560988,2.7560988,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{4A602D4C-7AC7-443B-83AF-485C9EB2AF07},,,767.244228023461,11153.5361226406
21295,NFPORS3284541,NFPORS,3284541,Buffalo Gulch Unit 3 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,3.87922901,3.87922901,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{DD9B4FC4-501F-498B-BF18-8C0050D75BAC},,,879.96328072077,15698.6828477568
21296,NFPORS3284541,NFPORS,3284541,Buffalo Gulch Unit 4 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,3.66420879,3.66420879,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{36520694-A15C-4817-AFA4-DD1D3AF3CC18},,,891.575583733107,14828.5268797352
21297,NFPORS3284541,NFPORS,3284541,Buffalo Gulch Unit 7 Hand Pile Burn,3,NONE,2010/10/01 00:00:00+00,Hand Pile Burn,1.81548995,1.81548995,ID,2011/07/01 00:00:00+00,,2011,IDC02000,RxFire,,,,,,,,{73542860-E92A-4369-99FF-EFF734FA3170},,,534.366124285814,7347.02718171779
21298,NFPORS3316347,NFPORS,3316347,Dixie_fr14_bennettmtnaspenrestoration_rxfire,3,NONE,2010/10/01 00:00:00+00,Substituted for Round Ridg - banked acres used 3311500.,20.49197121,20.49197121,ID,2011/09/30 00:00:00+00,FR14,2011,IDB01000,RxFire,,,,,,RANGE,,{8CD5FD4A-BD8E-4BAF-9B19-9FBADC8748F0},,,1610.04970141109,82928.0652877336
21299,NFPORS3316347,NFPORS,3316347,Dixie_fa82_bennettmtnsalvage_machinepile,3,NONE,2008/07/01 00:00:00+00,Substituted for Round Ridge - banked acres used 3282153.,51.03483927,51.03483927,ID,2008/09/30 00:00:00+00,FA82,2008,IDB01000,RxFire,,,,,,RANGE,,{BC73FDD0-E547-4337-A17D-D3159654F62E},,,2454.7344468987,206530.66707555
21300,NFPORS3316341,NFPORS,3316341,"Payettewui_fr58_littlewillow_fire

",3,NONE,2011/04/26 00:00:00+00,,11.12442195,22.14838716,ID,2011/04/26 00:00:00+00,FR58,2011,IDB01000,RxFire,,,,,,,,{F93272D3-0F91-4DDA-8E23-4FF03E90D92B},,,1633.62517055543,89631.3428396638
21301,NFPORS3302485,NFPORS,3302485,"R42_duquettepines_pileburn

",3,NONE,2007/04/02 00:00:00+00,Substituted for K-Round - banked acres used 3271034.,76.07379565,76.21587304,ID,2007/05/03 00:00:00+00,,2007,IDB01000,RxFire,,,,,,,,{EE12E54C-02FD-4415-8E84-F9CE5AA72ED6},,,2761.06367542569,308434.695292652
21302,NFPORS3298094,NFPORS,3298094,"Silvercitywui_fr67_silvercity_pileburn

",3,NONE,2010/11/01 00:00:00+00,,64.78916044,64.7891605,ID,2010/11/24 00:00:00+00,FR67,2010,IDB03000,RxFire,,,,,,,,{80E1D514-3AAE-4886-8DD7-1C52603A06A9},,,5323.71936770922,262192.43028166
21303,NFPORS3298094,NFPORS,3298094,"Silvercitywui_fr67_silvercity_pileburn

",3,NONE,2009/11/01 00:00:00+00,Substituted for Silver City Pile Burn 2011 - banked acres used 3298073.,286.1586908,286.15869084,ID,2009/12/06 00:00:00+00,FR67,2009,IDB03000,RxFire,,,,,,,,{B300AACC-9AF7-4012-86E3-679A5F60E539},,,17516.8997406702,1158043.13586948
21304,RIPS360295,RIPS,360295,Cottonwood  Seeding,4,PLANT,9999/01/01 00:00:00+00,,849.5162725,855.65035192,ID,1959/12/31 00:00:00+00,,1959,IDI04000,Seeding,,,,,,,,{40CE420C-722B-492A-A003-8E8EF76CEE11},,,16192.638779759,3462694.12200801
21305,RIPS360267,RIPS,360267,Jensen  Seeding,4,PLANT,9999/01/01 00:00:00+00,,383.53724461,395.19902518,ID,1958/12/31 00:00:00+00,,1958,IDI04000,Seeding,,,,,,,,{784907CD-D839-46C5-931E-706446F44CB7},,,7009.10667679175,1599313.71315721
21306,RIPS360187,RIPS,360187,Baldy Creek  Seeding,4,PLANT,9999/01/01 00:00:00+00, ,786.96734275,817.12076959,ID,1953/12/31 00:00:00+00,,1953,IDI04000,Seeding,,,,,,,,{C237E9A9-F5B7-40B1-98D8-D1249B0EA96C},,,8229.93801387457,3306770.43429888
21307,RIPS360390,RIPS,360390,Hawley Creek Seeding,4,PLANT,9999/01/01 00:00:00+00,,164.35557564,164.45362208,ID,1965/12/31 00:00:00+00,,1965,IDI04000,Seeding,,,,,,,,{E2FAE628-72AD-4DF7-BF8B-2DC0FC79260E},,,3681.98401741199,665520.196681314
21308,RIPS360300,RIPS,360300,Geertson Creek Seeding,4,PLANT,9999/01/01 00:00:00+00, ,537.25877443,541.37610177,ID,1960/12/31 00:00:00+00,,1960,IDI04000,Seeding,,,,,,,,{89ABDE96-EC97-468A-84CE-5984ABF8DBE4},,,14792.6219280425,2190871.35439275
21309,RIPS360297,RIPS,360297,Baker Creek Seeding,4,PLANT,9999/01/01 00:00:00+00, ,212.82738258,212.82764647,ID,1960/12/31 00:00:00+00,,1960,IDI04000,Seeding,,,,,,,,{856508EB-A89B-4C8B-8C3F-E5949C5F73D8},,,7579.69482716693,861282.927964078
21310,RIPS364131,RIPS,364131,Bentonite Seeding,4,PLANT,9999/01/01 00:00:00+00,,246.57569459,416.89456727,ID,1970/12/31 00:00:00+00,,1970,IDI04000,Seeding,,,,,,,,{A00E21B2-85CA-4634-8269-BFE73E4A14D5},,,6974.63463887128,1687112.45703253
21311,RIPS360262,RIPS,360262,Cherry Springs Seeding,4,PLANT,9999/01/01 00:00:00+00,,66.37849938,66.37849938,ID,1958/12/31 00:00:00+00,,1958,IDI04000,Seeding,,,,,,,,{1502C3CE-C1D6-46D6-A9ED-9D31234548FA},,,2419.66250251108,268624.256532184
21312,RIPS360262,RIPS,360262,Cherry Springs Seeding,4,PLANT,9999/01/01 00:00:00+00,,25.14828651,25.14828651,ID,1958/12/31 00:00:00+00,,1958,IDI04000,Seeding,,,,,,,,{D9D04D45-2DCB-4658-9AFF-E927CFA3A6DC},,,1814.17863539954,101771.504761993
21313,RIPS360262,RIPS,360262,Cherry Springs Seeding,4,PLANT,9999/01/01 00:00:00+00,,130.20328775,131.02593844,ID,1958/12/31 00:00:00+00,,1958,IDI04000,Seeding,,,,,,,,{76DC87E0-7C1C-47DA-AA7E-455790F1FB0B},,,4870.28231428971,530243.160473149
21314,RIPS364094,RIPS,364094,Haynes Brush Control,2,PESTICIDE,9999/01/01 00:00:00+00, ,86.42870356,639.94656325,ID,1971/12/31 00:00:00+00,,1971,IDI04000,Chemical,,,,,,,,{D9DE1DDC-349C-4363-85B2-3BE78F3490A4},,,21980.3530389138,2589771.85946536
21315,RIPS364094,RIPS,364094,Haynes Brush Control,2,PESTICIDE,9999/01/01 00:00:00+00, ,127.91392438,140.01179828,ID,1971/12/31 00:00:00+00,,1971,IDI04000,Chemical,,,,,,,,{128D1966-F22E-4093-8635-CDE8CF8464E1},,,4407.7809673275,566607.645084059
21316,RIPS364094,RIPS,364094,Haynes Brush Control,2,PESTICIDE,9999/01/01 00:00:00+00, ,272.92615383,275.37686807,ID,1971/12/31 00:00:00+00,,1971,IDI04000,Chemical,,,,,,,,{C42E78BC-9F9A-4A25-957A-42A9AC2B0ECA},,,9443.42242163103,1114410.64713704
21317,RIPS364094,RIPS,364094,Haynes Brush Control,2,PESTICIDE,9999/01/01 00:00:00+00, ,11.94705893,11.94705893,ID,1971/12/31 00:00:00+00,,1971,IDI04000,Chemical,,,,,,,,{942E2DA6-F784-45B4-A85B-A3DF4A661E09},,,1057.85812057327,48348.0321485712
21318,RIPS360504,RIPS,360504,Brazeale,2,PESTICIDE,9999/01/01 00:00:00+00, ,2946.85034462,2946.94372878,ID,1963/12/31 00:00:00+00,,1963,IDI04000,Chemical,,,,,,,,{1261E039-260A-45C6-90C6-A0F9B825826D},,,14076.6105086319,11925858.1552598
21319,RIPS360503,RIPS,360503,Center Ridge,2,PESTICIDE,9999/01/01 00:00:00+00, ,1874.01238711,1874.01238711,ID,1963/12/31 00:00:00+00,,1963,IDI04000,Chemical,,,,,,,,{E9B52040-AA87-4DDD-9B36-4DE11A2E2D4F},,,14462.2011725962,7583859.06443101
21320,RIPS360497,RIPS,360497,Skelton,2,PESTICIDE,9999/01/01 00:00:00+00, ,14.42728115,17.21593756,ID,1963/12/31 00:00:00+00,,1963,IDI04000,Chemical,,,,,,,,{478C8E01-247D-44F6-918A-8F456B0899B7},,,1709.70484669101,69670.4274645852
21321,RIPS360497,RIPS,360497,Skelton,2,PESTICIDE,9999/01/01 00:00:00+00, ,315.23848229,315.23848229,ID,1963/12/31 00:00:00+00,,1963,IDI04000,Chemical,,,,,,,,{147FAE77-D15C-4CDD-9933-BC9EE1E9FCBD},,,4771.27320309787,1275724.87664205
21322,RIPS360497,RIPS,360497,Skelton,2,PESTICIDE,9999/01/01 00:00:00+00, ,42.54045103,43.8928318,ID,1963/12/31 00:00:00+00,,1963,IDI04000,Chemical,,,,,,,,{2198F646-DFA2-4D0A-8480-97C1674A249F},,,2909.01700469298,177627.988260221
21323,RIPS360960,RIPS,360960,Cold Spring,2,PESTICIDE,9999/01/01 00:00:00+00, ,7.13647591,7.47156591,ID,1967/12/31 00:00:00+00,,1967,IDI04000,Chemical,,,,,,,,{C785DA6A-35DC-4215-A0C2-101467901817},,,853.612621576833,30236.3545062456
21324,RIPS360960,RIPS,360960,Cold Spring,2,PESTICIDE,9999/01/01 00:00:00+00, ,0,117.35238899,ID,1967/12/31 00:00:00+00,,1967,IDI04000,Chemical,,,,,,,,{91A929C5-9544-4B4E-9B6A-0B232496C5D2},,,3160.60831959688,474908.26908326
21325,RIPS360960,RIPS,360960,Cold Spring,2,PESTICIDE,9999/01/01 00:00:00+00, ,14.67780625,14.70713958,ID,1967/12/31 00:00:00+00,,1967,IDI04000,Chemical,,,,,,,,{B8C11EDF-DB81-45EA-B15A-9FB149654ADB},,,1198.50992009626,59517.6822538903
21326,RIPS360960,RIPS,360960,Cold Spring,2,PESTICIDE,9999/01/01 00:00:00+00, ,236.87659759,236.87659759,ID,1967/12/31 00:00:00+00,,1967,IDI04000,Chemical,,,,,,,,{D35012A6-D15B-4E38-953E-36C304143D23},,,5930.64021843257,958605.580261674
21327,RIPS360620,RIPS,360620,Divide Creek,2,PESTICIDE,9999/01/01 00:00:00+00, ,1164.67208982,1164.97844185,ID,1967/12/31 00:00:00+00,,1967,IDI04000,Chemical,,,,,,,,{1346AA54-CAD1-45ED-BBB8-772F5C9E163E},,,10554.2019883392,4714500.48934173
21328,RIPS360959,RIPS,360959,Freestrip,2,PESTICIDE,9999/01/01 00:00:00+00, ,3187.78902747,3352.63560498,ID,1967/12/31 00:00:00+00,,1967,IDI04000,Chemical,,,,,,,,{51381636-00B5-4105-9F05-4D6AFE871FB1},,,19587.6894133523,13567634.9299642
21329,RIPS360627,RIPS,360627,Hawley Creek,2,PESTICIDE,9999/01/01 00:00:00+00,,252.9759859,272.19223215,ID,1963/12/31 00:00:00+00,,1963,IDI04000,Chemical,,,,,,,,{FA88CF45-F3F7-4D45-8591-7B40B510C0E1},,,7062.1316643979,1101522.88281706
21330,RIPS360627,RIPS,360627,Hawley Creek,2,PESTICIDE,9999/01/01 00:00:00+00,,843.2559561,856.20131759,ID,1964/12/31 00:00:00+00,,1964,IDI04000,Chemical,,,,,,,,{EB049000-ECC3-4568-92B8-ED3ABBDE06F8},,,8651.74029531321,3464923.80095163
