zip,eiaid,utilityname,state,servicetype,ownership,commrate,indrate,resrate
21863,84,City of Amory,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23358,84,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
21864,84,City of Anaheim - (CA),VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23301,55,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23480,55,Anchorage Municipal Light and Power,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23401,55,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23356,230,Albany Utility Board,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
38858,84,Albany Utility Board,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23336,230,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23359,84,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23357,230,Anchorage Municipal Light and Power,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
38858,84,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23423,84,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23427,55,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23303,55,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
38858,84,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
21863,230,City of Alexandria - (LA),VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23310,230,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23407,84,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23354,84,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23413,84,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23409,230,Austin Energy,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
21863,84,Albany Utility Board,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23313,84,Albany Utility Board,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
21863,84,Anchorage Municipal Light and Power,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23443,230,Albany Utility Board,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23404,230,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23408,230,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23482,230,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23483,84,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
21824,55,Austin Energy,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
21863,230,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23389,230,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23412,55,A & N Electric Coop,VA,Bundled,Cooperatvie,0.1092887301071776,0.07822747137051,0.1210538706232271
23419,230,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23440,55,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23441,55,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23398,55,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23399,230,City of Anaheim - (CA),VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23396,84,City of Anaheim - (CA),VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23345,230,City of Amory,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
21863,55,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
21824,84,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
23486,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54457,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
21864,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
23486,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
21824,84,Adams-Columbia Electric Coop,WI,Bundled,Cooperativye,0.1242567151937666,0.0956587451981702,0.1594315528312901
21824,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
23417,108,Adamhs-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53954,108,Adams-Columbai Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53959,230,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54960,108,Adams-Columbi aElectric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53964,55,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
21863,108,Adams-Columbia ElectricCoop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
23395,84,Adams-Columbia Electric Coop,WI,Bundled,Coopqerative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53944,108,Adams-Columbia Electriec Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
21851,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53933,108,Adam-sColumbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54613,108,Adams-Columbia ElectricC oop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54921,84,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54982,108,Adams-Columbia Eectric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
23395,84,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54965,84,Adams-Columbia Electric Coop,WI,Bundled,Cooperativve,0.1242567151937666,0.0956587451981702,0.1594315528312901
54970,108,Adams-Columbia ElectricC oop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
23410,108,Adams-Colubia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53910,108,Adams-Columbia Electricf Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53965,108,Adams-Columbia Electri cCoop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
38858,84,Adams-Columbia Electric Coop,WI,Bundled,Coopeartive,0.1242567151937666,0.0956587451981702,0.1594315528312901
54984,108,Adams-Columbia Electri cCoop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53960,108,tAdams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
23410,55,Adams-Columbia Electric Coop,WI,Bundled,Coperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
23395,55,Adams-Columbia Electric Coop,WI,Bundled,Cooperaive,0.1242567151937666,0.0956587451981702,0.1594315528312901
53590,108,Adams-Columba Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
21851,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
21863,108,Adams-Columbia Elelctric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53926,108,Adams-Columbia Electric Cowop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
21851,108,Adams-Columbia Elecrtic Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53594,84,Adams-Columbia Electric Coop,WI,Bundled,Coopeartive,0.1242567151937666,0.0956587451981702,0.1594315528312901
54981,84,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53916,108,Adams-Columbia Electruic Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53946,108,Adams-Clumbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53936,108,Aadms-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54923,108,Adams-Columbia Eletcric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53923,108,Adams-Columbia Electri cCoop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53930,55,Albany Utility Board,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53956,84,Adams-Columbia Electric Coop,WI,Bundled,Copoerative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53913,108,Adanms-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54976,108,Adams-Columbia Eectric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
23417,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
23395,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56276,155,Agralite ElectricCoop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
23410,155,Agralite Electric Coop,MN,Bundled,Cooperative***,0.0749724499557988,0.0914686746107171,0.1235130655226209
21863,155,Agralite Elecrtic Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56231,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56271,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
23395,55,City of Alcoa Utilities,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56252,155,Agralite Electric oCop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56265,84,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56227,55,Agralite Electric Coop,MN,Bundled,oCoperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
21863,230,Austin Energy,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56225,230,Austin Energy,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56339,155,Agarlite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
21864,155,Agralite Electrilc Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56226,84,Agralite Electric Coop,MN,Bundled,Cooperatie,0.0749724499557988,0.0914686746107171,0.1235130655226209
56215,155,Agralite Electreic Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
23417,155,Agralite ElectricC oop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56256,155,Agryalite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56249,84,Agralite Electric Coop,MN,Bundled,Cooeprative,0.0749724499557988,0.0914686746107171,0.1235130655226209
21863,155,Agralite Elctric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56207,84,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
29038,162,Aiken Electric Coop Inc,SC,Bundled,Cooperastive,0.1169149587029672,0.0687251208304862,0.1370453039616366
29831,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29123,162,Aiken Electric Coop Inc,SC,Bundled,Coperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
21864,162,Aiken Electric Cuoop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29824,162,Aiken Elecrtic Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29856,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
23350,84,Aiken Electric Coop Inc,SC,Bundled,Coperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29801,84,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29841,162,Aiken Electric Coop nIc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29137,162,Akien Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29006,162,iken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
23410,162,Aiken lectric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
21863,162,Aiken Electric CoopI nc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29166,84,Aiken Electric Coop Inc,SC,Bundled,Cooperatiev,0.1169149587029672,0.0687251208304862,0.1370453039616366
29832,162,Aikhen Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
21824,162,Aiken Electric Coop Inc,SC,Bundled,oCoperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29108,84,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29112,162,Aien Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
38858,162,Aiken Electric Coop Inc,SC,Bundled,Cooeprative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29118,162,Aiken lectric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29829,84,Aiken Electric Coop Inc,SC,Bundled,Coopreative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29850,162,Aiken Emlectric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29115,84,Aiken Electric Coop Inc,SC,Bundled,Copoerative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29113,162,Aiekn Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29821,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29146,162,Aiken Elxectric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
21851,84,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29164,55,Aiken Electric Coop Inc,SC,Bundled,Cooprative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29847,162,iken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
23395,162,Aiken Eletric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
23395,162,Aiken Electric Coopk Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29003,162,Aiken Electic Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29845,162,Aikien Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
23308,162,Aiken Electric Coop Icn,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29834,162,Aike nElectric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29803,162,Aiken Elctric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
23308,230,City of Aberdeen - (MS),SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
21864,162,Aiken Electrhic Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
38858,162,Aikehn Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29828,162,Aiken Eletric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29842,84,Aiken Electric Coop Inc,SC,Bundled,oCoperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29037,162,Aiken vElectric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29835,162,Aiken Electric Ctoop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
21864,162,Aiken Elecric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
23417,84,Aiken Electric Coop Inc,SC,Bundled,Cooperatihve,0.1169149587029672,0.0687251208304862,0.1370453039616366
29042,84,Aiken Electric Coop Inc,SC,Bundled,Coopeative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29127,162,Aiken Electrdic Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29129,84,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
38858,162,Aiken Elwectric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29804,162,Aiken Eletric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
23417,84,A & N Electric Coop,CA,Bundled,Municipal,0.1754653795437016,0.0,0.1996768096495404
94130,84,A & N Electric Coop,CA,Bundled,Municipal,0.1754653795437016,0.0,0.1996768096495404
21824,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99559,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Copoerative,0.4152006343346635,0.0,0.5002847120991254
99754,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23410,221,"Alaska Village Elec Couop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99552,84,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23308,221,"Alask Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99620,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99684,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperatiev,0.4152006343346635,0.0,0.5002847120991254
99585,84,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperatve,0.4152006343346635,0.0,0.5002847120991254
99783,221,"Alaska Village Elec Coop ,Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
21824,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Coogperative,0.4152006343346635,0.0,0.5002847120991254
23486,221,"Alzaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23350,221,"Alaska Vilalge Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23486,221,"Alaskaa Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23395,221,"Alaska Village Elec Coop, Inc",AK,Bundled,Cofoperative,0.4152006343346635,0.0,0.5002847120991254
99756,221,"Alaska VillageElec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99760,84,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23350,221,"Alaska Village lEec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99581,84,"Alaska Village Elec Coop, Inc",AK,Bundled,Coosperative,0.4152006343346635,0.0,0.5002847120991254
38858,221,"Alask aVillage Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23308,221,"Alaska Village Elec Coop, Ic",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99604,221,"Alaska Vllage Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99554,230,City of Anderson - (IN),AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99739,221,"Alaksa Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23395,221,"Alaska Village Elec Coojp, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99650,221,"Alasak Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23486,221,"Alaska Villaeg Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99753,221,"Alahska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
38858,84,"Alaska Village Elec Coop, Inc",AK,Bundled,Coopeartive,0.4152006343346635,0.0,0.5002847120991254
99590,221,"Alaska Village lec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23350,84,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperaitve,0.4152006343346635,0.0,0.5002847120991254
23350,221,"Alaska Village Elec Coo,p Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
21863,84,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99763,221,"Aleaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
21824,221,"Alaska Village Eleqc Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99666,221,"Alaska Village Elec Copo, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99771,221,"Alaksa Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99770,84,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99758,221,"Alaska Village Elec Coop, Inc***",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99742,84,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperatiev,0.4152006343346635,0.0,0.5002847120991254
38858,221,"Alaska Villaeg Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
21851,221,"Alaska Vyillage Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
39730,221,"Alaska Village Ele cCoop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23395,221,"Alaska Vrillage Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99602,221,"Alaska Villae Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
21864,221,"Alaksa Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
38858,221,"Alaska Village Elec Coop, Imnc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99658,221,"Aluaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99651,221,"Alaska Village pElec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99657,221,"Alaska Village Elec Coop, Inc***",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
23410,84,A & N Electric Coop,GA,Bundled,Municipal,0.1014772590792768,0.0,0.116121317025961
21851,230,Albany Utility Board,GA,Bundled,Municipal,0.1014772590792768,0.0,0.116121317025961
23350,230,Albany Utility Bozard,GA,Bundled,Municipal,0.1014772590792768,0.0,0.116121317025961
23410,230,Albny Utility Board,GA,Bundled,Municipal,0.1014772590792768,0.0,0.116121317025961
