rx_device,file_id,tx_device,start_time,endtime,value
15,14435,15,276887605913682,276887984714072,2
15,20532,15,276887984814073,276888619515211,1
15,20532,15,276811584222273,276888619615179,2
15,20532,15,276888619715222,276888632815116,3
15,20532,15,276888632915117,276889844214724,2
15,20532,15,276889844314718,276811584122232,0
15,20532,15,276889844414718,276889844714718,2
15,20532,15,276889844814715,276890249514853,1
15,20532,15,276890249614806,276890249614806,2
15,20532,15,276890249714809,276811655922322,0
22,22400,22,276274150891299,276274151091294,0
22,22400,22,276274151191298,276274159591298,3
22,22467,22,277336287289184,277336287389201,0
22,22467,22,276811583922268,277336377889130,1
22,22467,22,277336377989156,277336378089144,0
23,22993,23,276811584222273,277048079802920,1
23,22993,23,277048079902877,276811655722322,2
23,22993,23,277048095302883,277048096002885,0
23,22993,23,276811583922268,276811584122232,3
23,22993,23,276811584222273,277048106703024,0
33,27001,33,276811584222273,276811655922322,0
33,27001,33,276811583922268,276811584122232,3
33,27001,33,277342626403096,277342626403096,0
33,27001,33,277342626503094,277343687503573,2
33,27001,33,277343687603572,277343687903573,0
33,27001,33,277343688003636,277343800503572,1
33,27001,33,277343800603542,277343801403543,0
33,27001,33,277343801503576,277343827503593,3
33,27001,33,277343827603561,277343827603561,0
33,14435,33,276811584222273,276811655922322,3
33,27094,33,278123634523267,276811655922322,0
33,27094,33,276811583922268,278123854523161,1
33,14435,33,278123854623162,278123855023162,0
33,27094,33,278123855123203,278123869623089,2
33,27094,33,278123869723133,278123869723133,0
33,27094,33,278123869823089,278123873523135,3
30,25369,30,276811584222273,277499127671933,0
30,14435,30,277499127771985,277499133971944,3
30,14435,30,276811583922268,277499134071949,0
30,25369,30,277499134171948,277499206172001,2
30,25369,30,276811583922268,276811584122232,3
30,25369,30,277499206372000,277499220972069,1
30,25369,30,277499221072097,277499221072097,3
30,25369,30,277499221172025,277499221172025,0
30,25369,30,277499221272075,277499597472252,2
10,13826,10,277247519938894,277247519938894,0
10,13826,10,277247520038975,277247579138985,1
10,13826,10,277247579239034,277247579339050,2
10,14435,10,277247579439020,277247587538995,3
10,13826,10,277247587638998,277247587638998,0
11,14427,11,276476252745247,276476298445437,1
1,14427,11,276476298545358,276476298645359,0
13,19428,13,276811583922268,277941084063794,0
13,19428,13,277941084163773,276811655722322,2
13,19428,13,276811583922268,277941090763768,3
13,19428,13,277941090863767,277941091063788,0
13,19454,13,278534728678702,278534728678702,0
13,19454,13,278534728778729,278534728778729,2
13,19454,13,278534728878724,276811584122232,3
13,19454,13,278534728978718,278534729078710,2
13,19454,13,278534729178707,278534747578713,1
13,19454,13,276811584222273,278534747678731,2
13,19454,13,278534747778704,276811584122232,3
13,19454,13,278534747878712,278534747878712,2
13,19454,13,276811584222273,278534750378702,0
14,19946,14,276172930901021,276172938201030,3
14,19946,14,276811584222273,276172938301028,0
14,20045,14,277128202329644,276811584122232,0
14,20100,14,277835180558063,277835192458021,0
15,20492,15,276233652671863,276233677872140,3
15,20492,15,276233677972013,276811584122232,0
15,20492,15,276811584222273,276233685672037,2
15,20492,15,276233685772042,276233685772042,0
15,20492,15,276811584222273,276233685972037,2
15,20492,15,276233686072042,276233983071671,1
15,20492,15,276233983171586,276233983171586,2
15,20492,15,276811583922268,276811655922322,3
21,22002,21,276888791987149,276811584122232,0
21,22002,21,276888792387147,276888803687418,3
21,22002,21,276888803787362,276888804087352,0
21,22092,21,277835324993019,277835325293015,0
21,22092,21,277835325393030,277835331392880,3
21,22092,21,277835331492949,277835331792899,0
22,22465,22,277325306670673,277325450470423,1
22,22465,22,277325450570438,277325463770454,3
22,22465,22,277325463870426,277325463970430,0
22,22523,22,276811583922268,278180638912481,3
31,952189,31,278209015229393,278209015229393,0
31,952189,31,278209015329432,278209015429392,3
31,952189,31,276811583922268,278209015629437,0
31,952189,31,278209015729392,278209064029459,1
31,952189,31,278209064129420,278209064129420,0
31,952189,31,278209064229417,278209064429417,3
31,952189,31,278209064529417,278209064829416,0
22,22523,22,278180639012515,278180748612508,1
22,22523,22,276811584222273,278180748912548,0
22,22529,22,278292266969687,278292267169725,0
22,22529,22,278292267269681,278292350069634,1
22,22529,22,278292350169637,278292350369643,3
22,22529,22,278292350469637,278294305568910,2
22,22529,22,278294305668944,278294329568986,1
22,22529,22,278294329669019,278294329868986,0
23,23005,23,277473437507394,277473501607463,1
23,23005,23,277473501707461,277473501907460,0
23,23005,23,277473502007462,277473516407379,2
23,23005,23,277473516507379,276811584122232,0
23,23005,23,277473517207442,277473524607425,3
23,23005,23,277473524707384,276811655922322,0
25,23604,25,277422088971584,277422089171584,3
25,23604,25,277422089271586,277422097971639,1
25,23604,25,277422098071644,277422103871617,3
25,23604,25,277422103971662,276811655922322,0
26,24282,26,276811584222273,277642911609533,3
26,24282,26,277642911709573,277642919109570,1
26,24282,26,276811583922268,277642919409526,3
26,24282,26,277642919509562,277643187109399,2
26,24282,26,277643187209534,277643187609449,3
26,24282,26,277643187709400,277643196909393,1
26,14435,26,277643197009468,277643197109395,3
30,25283,30,276291913627096,276291913627096,0
30,25283,30,276291913727097,276811655922322,3
30,25283,30,276291913827097,276291913827097,0
30,25283,30,276291913927095,276292091827283,1
30,25283,30,276292091927282,276811655922322,3
30,25283,30,276292092027279,276292092427325,0
30,25338,30,276811584222273,277065829909181,0
30,25338,30,277065830009245,277065830009245,3
30,25338,30,277065830109181,277065839109195,1
30,25338,30,276811583922268,277065839209198,0
30,25338,30,277065839309194,277065839309194,3
30,25338,30,277065839409195,277065839409195,0
30,25338,30,277065839509196,276811655722322,2
30,25338,30,277065855609281,277066054509341,0
30,25338,30,277066054609341,277066610009695,2
30,14435,30,277066610109647,277066611109700,0
30,25338,30,277066611209972,277066618909725,3
30,25338,30,276811584222273,277066619009671,0
30,25338,30,276811584222273,277066658909835,2
30,25338,30,277066659009782,277066659009782,3
30,25338,30,277066659109780,277066659109780,0
30,25338,30,277066659209780,277066887109860,1
30,25338,30,277066887209861,277066887209861,0
30,25338,30,277066887309861,277066887309861,3
30,14435,30,277066887409860,277066887409860,0
30,25408,30,277759048168358,276811584122232,0
30,25408,30,277759048268346,276811584122232,3
30,25408,30,277759057868380,277759057868380,0
30,25408,30,277759057968379,277759092968450,2
30,25408,30,276811583922268,277759093068459,0
30,25408,30,277759093168459,277759093168459,3
30,25408,30,277759093268473,277759093268473,0
30,25408,30,277759093368465,277759368168527,1
10,13956,10,278682186485535,278682186485535,0
10,13956,10,278682186585567,278682226985510,1
10,13956,10,276811583922268,278682227085517,0
11,14426,11,276464202244121,276464309044323,1
14,20108,14,277851762495847,277851785695899,0
15,20491,15,276229818186765,276229818186765,3
15,20491,15,276229818286775,276229818286775,2
15,20491,15,276229818386781,276229837786825,3
15,20491,15,276229837886834,276229838286831,2
15,20491,15,276229838386821,276229875786922,1
15,20491,15,276229875886925,276229875886925,2
15,20491,15,276811584222273,276229876086777,3
15,14435,15,276229876186899,276229891886963,2
15,20491,15,276229891987088,276229910687141,3
15,20491,15,276229910787031,276229910787031,0
15,20491,15,276229910887116,276229929387177,2
15,20491,15,276229929487079,276229929487079,3
15,20491,15,276229929587132,276229929587132,2
15,14435,15,276229929687160,276229936886277,3
15,20491,15,276229936986198,276229955186018,2
15,20491,15,276229955286016,276229966686275,3
15,20491,15,276229966786275,276229966786275,0
15,20491,15,276229966886293,276811584122232,2
15,20491,15,276229998586364,276230006586396,3
15,20491,15,276230006686397,276230007386399,2
15,20491,15,276230007486402,276230007686409,3
15,20491,15,276230007786399,276230008186402,2
15,20491,15,276230008286404,276811584122232,1
15,20491,15,276230447286433,276230447386435,2
15,20491,15,276230447486421,276230447786436,0
15,20590,15,277871166631632,277872128131858,1
15,20590,15,277872128231868,277872128231868,3
15,20590,15,276811584222273,277872128431825,0
21,22000,21,276811584222273,276883435300819,0
21,22000,21,276883435400846,276883435501042,3
21,22000,21,276883435601072,276883580500852,1
21,22000,21,276883580600846,276883598200889,3
21,22000,21,276883598300881,276883598500880,0
21,22119,21,278195956774585,278195956774585,0
21,22119,21,278195956874609,278195956874609,3
21,22119,21,278195956974603,278196262474633,1
21,22119,21,276811583922268,278196262574619,3
21,22119,21,278196262674636,276811584122232,0
23,941145,23,277992209637776,277992210037734,3
23,941145,23,277992210137733,277992251337759,1
23,941145,23,276811584222273,276811584122232,3
23,941145,23,277992251737755,277992272837775,2
23,941145,23,276811584222273,277992275637782,0
23,941145,23,277992275737775,277992289637785,3
23,941145,23,277992289737781,277992290137825,0
23,941168,23,278343014759224,276811655722322,0
23,941168,23,278343015559232,278343021259073,3
23,941168,23,278343021359110,278343021959068,0
24,23277,24,277934161465032,277934161465032,0
30,25471,30,278619041414777,278619041414777,0
30,25471,30,278619041514774,278619041514774,3
30,25471,30,278619041614778,278619041614778,0
30,25471,30,278619041714777,278620008914295,1
30,25471,30,278620009014304,278620009114294,0
30,25471,30,278620009214308,278620030914332,2
30,25471,30,278620031014336,278620031114331,0
30,25471,30,278620031214342,278620031214342,3
30,25471,30,278620031314333,278620031414335,0
30,25471,30,278620031514332,278620169714373,1
30,25471,30,278620169814375,278620169814375,3
30,25471,30,278620169914373,278620170314374,0
30,25471,30,276811584222273,278620190514395,2
30,25471,30,278620190614403,278620190614403,3
30,25471,30,276811583922268,276811584122232,0
30,25471,30,278620190814402,278620343914460,1
30,25471,30,276811584222273,278620344114464,0
31,25892,31,276811584222273,276811584122232,0
31,25892,31,277124413082894,277124413182896,3
31,25892,31,277124413282883,277124413582888,0
31,25892,31,277124413682893,277124441682874,1
31,25892,31,277124441782871,277124441882880,0
31,25892,31,277124441982880,277124442482881,3
31,25892,31,277124442582879,276811655922322,0
31,952207,31,278424747209178,278424747209178,3
31,952207,31,276811584222273,278424747408962,0
31,952207,31,278424747508996,276811655922322,1
31,952207,31,278424753109078,278424753109078,0
31,952207,31,278424753209015,278424753408957,3
31,952207,31,278424753509060,278424754008971,0
34,27532,34,277417736757262,277417736857251,0
34,27532,34,277417736957350,277417781457385,1
34,27532,34,277417781557486,277417781657447,0
26,24264,26,276811583922268,277384180052206,3
26,24264,26,277384180152260,277384189852201,1
26,24264,26,277384189952201,277384190052202,3
30,25326,30,276896775332294,276896775332294,0
30,25326,30,276896775432335,276896775432335,3
30,25326,30,276896775532295,276896947932438,1
30,25326,30,276896948032388,276896948032388,0
30,25326,30,276896948132387,276896948132387,3
30,25326,30,276896948232428,276811584122232,0
30,25326,30,276896948332389,276897476732674,2
30,25326,30,276897476832720,276897476832720,0
30,25326,30,276897476932675,276897476932675,3
30,25326,30,276897477032676,276811584122232,1
30,25326,30,276897675832807,276897675932846,0
30,25413,30,277854920961740,276811655922322,0
30,25413,30,277854921361738,277854925461792,3
30,25413,30,277854925561794,276811584122232,0
30,25413,30,277854925661745,277854930461751,2
30,25413,30,276811583922268,277854930561800,3
30,25413,30,277854930661752,276811655922322,0
10,13946,10,278528488602771,278528493702790,3
11,14443,11,276828965902030,276828965902030,0
11,14443,11,276828966002047,276828966102029,2
11,14443,11,276828966202080,276829565302177,1
11,14443,11,276829610989207,276829647542213,2
11***,14443,11,276829647642213,276829647642213,0
11***,14443,11,276829647742217,276811655722322,2
11***,14443,11,276829647942215,276829673942261,1
12,19017,12,278765524831479,278765524831479,0
12,19017,12,278765524931425,278765540131463,3
12,19017,12,278765540231503,278765540231503,0
14,20110,14,277856057844431,277856067144470,0
14,20110,14,277856067244441,277856068244447,2
14,20110,14,277856068344446,277856074444456,0
30,25470,30,278597408160618,278597408160618,3
30,25470,30,276811584222273,276811584122232,0
30,25470,30,278597408360620,278597427260647,1
30,25470,30,278597427360651,276811655922322,0
30,25470,30,278597427560701,278597437160679,2
30,25470,30,278597437260694,278597437260694,0
30,25470,30,278597437360673,276811584122232,3
30,25470,30,278597437460671,278597437460671,0
30,25470,30,278597437560674,278597597960736,1
30,25470,30,276811583922268,278597598160736,0
30,25470,30,276811584222273,278597598260737,3
30,25470,30,276811584222273,278597598360739,0
23,22934,23,276264010933995,276264011334000,0
23,22934,23,276264011434000,276264018634010,3
23,22934,23,276264018734053,276264019434013,0
23,22934,23,276264019534013,276265187833281,2
23,22934,23,276265187933278,276265187933278,0
23,22969,23,276652082470078,276652082470078,0
30,25316,30,276780131473819,276780131473819,0
30,25316,30,276780131573810,276780131573810,3
30,25316,30,276811583922268,276780148373728,1
30,14435,30,276780148473739,276780148473739,3
30,25316,30,276780148573735,276780651173918,2
30,25316,30,276780651273915,276780651273915,0
30,25316,30,276780651373888,276780651373888,3
30,25316,30,276780651473906,276780661673911,1
30,25316,30,276780661773913,276780661773913,0
30,25316,30,276780661873908,276780661873908,3
30,25348,30,277153712595490,277153712695575,0
30,25348,30,277153712795602,277153718095507,3
30,25348,30,276811583922268,277153718195490,0
30,25348,30,276811584222273,277153722295525,2
30,25348,30,277153722395508,277153722395508,0
30,25348,30,277153722495523,277153744495454,3
30,25348,30,277153744595451,277153744595451,0
30,25348,30,277153744695455,276811584122232,1
30,25348,30,277154241496144,277154241496144,0
30,25348,30,277154241595790,277154241595790,3
30,25348,30,277154241696116,277154737895901,2
30,25348,30,277154737995904,276811655922322,0
30,25348,30,277154738095897,277154746295925,3
30,25348,30,277154746395912,277154783796018,2
30,25348,30,276811584222273,277154783896184,0
30,25348,30,277154783996108,277154783996108,3
30,25348,30,277154784095998,277154952196016,1
30,25348,30,277154952295932,276811655722322,0
30,25348,30,277154952495969,277154956896101,3
30,25348,30,276811584222273,277154957096092,0
30,25348,30,277154957196090,277154963796043,2
30,25348,30,277154963895978,277154963895978,0
30,25348,30,277154963996070,277154968795975,3
30,25348,30,277154968896025,277154968896025,0
30,25348,30,277154968996086,277154973395984,2
30,25348,30,277154973496078,277154973595984,0
30,25348,30,277154973695983,277154978296021,3
30,25348,30,277154978396004,277154978396004,0
30,25348,30,277154978496097,277155711095438,2
30,25348,30,277155711195662,277155711295508,0
30,25348,30,277155711395435,277155943195779,1
30,25348,30,277155943295542,277155943295542,3
30,25348,30,277155943395535,277155954195796,0
30,25348,30,276811583922268,276811655722322,3
30,25348,30,277156070595788,277156070595788,0
30,25377,30,277557983233937,277557983333937,0
30,25377,30,277557983433937,277557994434021,1
30,25377,30,277557994533984,277557994533984,0
30,25377,30,276811583922268,277557994633952,3
30,25377,30,277557994733954,276811655722322,2
30,25377,30,277558636833265,277558636833265,0
30,25377,30,277558636933311,277558636933311,3
30,25377,30,277558637033267,276811584122232,1
30,25377,30,277558669633313,277558669733314,0
30,25412,30,277851386251937,277851386251937,3
30,25412,30,277851386351981,277851386351981,0
30,25412,30,277851386451938,277851397551869,1
30,25412,30,277851397651870,276811584122232,0
30,25412,30,277851398051869,277851398051869,3
30,25412,30,277851398151915,277851481051996,2
30,25412,30,276811584222273,277851481252043,0
30,25412,30,277851481352045,277851492351926,3
30,25412,30,277851492451927,277851492451927,0
30,25412,30,277851492551923,276811655722322,2
30,25412,30,277851495451930,277851495451930,0
30,25412,30,277851495551931,277851520552017,3
30,25412,30,277851520651971,277851520651971,0
30,25412,30,277851520751970,277851535452037,1
30,25412,30,277851535551996,277851535651992,0
30,25412,30,277851535751999,277851535751999,3
30,25412,30,277851535851994,277851535851994,0
30,25412,30,277851535951993,277851537751997,2
30,14435,30,277851537851997,277851537952044,0
30,25412,30,277851538052040,277852768351589,1
30,25412,30,277852768451591,277852768551601,0
11,14495,11,277590495433029,277590616632289,1
11,14495,11,277590616732274,277590616732274,3
13,19325,13,276278706807500,276278706907496,0
13,19325,13,276278707007507,276278707007507,2
13,19325,13,276278707107446,276278712007464,3
14,19965,14,276383495076299,276383529776341,0
30,25476,30,278681139544265,278681139544265,0
30,25476,30,278681139644268,276811655722322,3
30,25476,30,278681139744300,278681152844284,1
30,25476,30,278681152944290,278681152944290,3
30,25476,30,278681153044282,278681153044282,0
30,25476,30,278681153144302,278681542344530,2
30,25476,30,278681542444534,278681542444534,0
30,25476,30,278681542544532,278681550344561,3
30,25476,30,276811583922268,278681550444553,0
30,25476,30,278681550544509,278681562944445,1
30,25476,30,278681563044487,278681563244444,0
30,25476,30,276811583922268,278681563344447,3
30,25476,30,278681563444444,276811584122232,0
31,25862,31,276627137140797,276627137240795,0
31,25862,31,276627137340837,276627137340837,3
31,25862,31,276627137440798,276627137540796,0
31,25862,31,276627137640798,276627150340830,1
31,25862,31,276627150440789,276627150440789,0
31,25862,31,276627150540790,276811655722322,3
31,25862,31,276627150940790,276627151340788,0
31,25862,31,276627151440790,276627159440787,2
31,25862,31,276811583922268,276627159940827,0
31,25862,31,276811583922268,276627168340779,3
31,25862,31,276627168440780,276627168640780,0
31,952147,31,276811583922268,277589348796837,0
31,952147,31,276811583922268,277589476796964,1
31,14435,31,277589476896963,276811584122232,0
31,952147,31,277589477096972,277589477296982,3
31,952147,31,277589477396962,277589477596960,0
31,952147,31,277589477696975,277590114697638,2
31,952147,31,277590114797678,276811584122232,3
31,952147,31,276811584222273,277590115097637,0
31,952147,31,277590115197634,277590237997638,1
31,952147,31,277590238097614,277590238097614,0
31,952147,31,277590238197614,277590238397612,3
31,952147,31,277590238497662,277590238797613,0
31,952176,31,278081314429354,278081314429354,3
31,952176,31,278081314529350,278081340429340,1
31,952176,31,278081340529338,276811584122232,0
31,952176,31,278081340929338,278081341229338,3
31,952176,31,278081341329338,278081341629389,0
14,19997,14,276710903291842,276710915291874,0
14,19997,14,276710915391866,276710915391866,2
14,19997,14,276710915491863,276710921991882,3
14,14435,14,276710922091873,276710923091871,0
14,20119,14,277987363952059,277987367552090,3
14,20119,14,277987367652086,277987367652086,0
15,20499,15,276363775019850,276363775019850,0
15,20499,15,276363775119888,276363783419886,3
15,20499,15,276363783519930,276363783519930,0
15,20499,15,276363783619987,276363801319978,2
15,20499,15,276363801419973,276363856319076,1
15,20499,15,276363856420131,276363856519078,2
15,20499,15,276363856620176,276363856920085,0
15,20528,15,276880555274381,276880555274381,3
15,14435,15,276880555374375,276811584122232,2
15,20528,15,276880555474386,276880564274439,3
15,20528,15,276811584222273,276880564374427,0
15,20528,15,276880564474429,276880579074603,2
15,20528,15,276811584222273,276880585074631,3
15,20528,15,276880585174528,276880585174528,0
15,14435,15,276880585274513,276880604274540,2
15,20528,15,276880604374526,276880869174466,1
15,14435,15,276880869274440,276880869274440,2
15,20528,15,276880869374558,276880869374558,3
15,20528,15,276880869474327,276880869474327,2
15,20528,15,276880869574442,276880869874306,0
22,14435,22,278557322493710,278557519493621,1
22,22545,22,278557519593618,278557545793577,3
23,14435,23,276523261273716,276523261673843,0
23,22954,23,276811584222273,276523269973840,3
23,22954,23,276523270073847,276523270973838,0
23,22983,23,276868545836113,276868546036113,0
23,22983,23,276868546136113,276811584122232,3
23,22983,23,276868546636107,276868623336065,1
23,22983,23,276811584222273,276868637836070,2
23,22983,23,276868637936070,276868638836081,0
23,22983,23,276868638936073,276868647336090,3
23,22983,23,276868647436083,276868647836090,0
23,22986,23,276955524570947,276955525170705,0
23,22986,23,276955525270939,276955533970745,3
23,22986,23,276955534070718,276955534170707,0
23,941121,23,277560078019375,276811584122232,3
23,941121,23,276811583922268,277560132619321,1
23,941121,23,277560132719322,277560132919324,3
23,941121,23,277560133019360,277560148919421,2
23,941121,23,276811584222273,276811584122232,0
23,941121,23,276811583922268,277560161219340,3
23,941121,23,277560161319342,276811584122232,0
23,941182,23,276811584222273,276811584122232,3
23,941182,23,278457424242379,278457562142686,1
23,941182,23,278457562242718,278457562342685,3
23,941182,23,276811584222273,278457568642687,2
23,941182,23,278457568742742,276811584122232,0
23,941182,23,278457568942758,278457583342769,3
23,941182,23,276811583922268,278457583642720,0
23,941182,23,278457583742769,278457999142489,2
23,941182,23,278457999242450,276811584122232,3
23,941182,23,276811583922268,278458030642496,1
23,941182,23,278458030742541,278458031342547,3
23,941182,23,278458031442497,278458031842498,0
14,20002,14,276728532803635,276728532903635,0
14,20002,14,276728533003644,276728533303633,2
14,20002,14,276811584222273,276728533403636,0
14,20002,14,276728533503634,276728533703633,2
14,20002,14,276728533803634,276728533803634,3
14,20002,14,276728533903680,276728533903680,2
14,20002,14,276728534003693,276728574503613,0
14,20002,14,276728574603612,276728652403724,2
14,20002,14,276728652503724,276728718003747,0
14,20002,14,276728718103744,276728795803864,2
14,20002,14,276728795903819,276728796603871,0
14,20002,14,276728796703818,276728822803845,2
14,20002,14,276728822903848,276728883204226,0
14,20121,14,277993816779822,277993837279775,0
15,20510,15,276474354230296,276474354230296,0
15,20510,15,276474354330307,276474354530295,2
15,20510,15,276474354630342,276474458930223,1
15,20510,15,276474459030174,276474459030174,2
15,20510,15,276474459130180,276474464030182,0
15,20510,15,276474464130259,276475214830528,2
15,20510,15,276811583922268,276475214930522,3
15,14435,15,276475215030492,276475215130507,2
15,20510,15,276475215230480,276475650530920,1
15,20510,15,276475650630978,276475650630978,2
15,20510,15,276475650730921,276475662330914,3
15,14435,15,276475662430922,276475662430922,0
15,20510,15,276475662530915,276476353530783,2
15,20510,15,276476353630784,276476353630784,0
15,20510,15,276476353730784,276476353730784,3
15,20510,15,276811584222273,276476353830785,2
15,20510,15,276476353930869,276476431130627,1
15,20510,15,276476431230572,276476431230572,2
15,20510,15,276476431330579,276476431330579,0
15,20510,15,276476431430618,276476731731091,2
15,14435,15,276476731830085,276476731830085,0
15,20510,15,276476731931092,276476732030085,2
15,20510,15,276476732131135,276476852430815,1
15,20510,15,276476852530816,276476865430793,3
15,20510,15,276811583922268,276476865530834,0
15,20510,15,276476865630847,276477475630389,2
15,20510,15,276477475730386,276477475730386,0
15,20510,15,276477475830390,276477475830390,2
15,20510,15,276477475930388,276477798330677,1
15,20510,15,276477842312150,276479025287346,2
15,20510,15,276811583922268,276479025387327,0
15,20510,15,276479025487326,276479025587324,2
15,20510,15,276479025687324,276479078687194,1
15,20510,15,276479078787187,276811584122232,3
15,20510,15,276811583922268,276479078887173,0
15,20510,15,276811584222273,276479089287151,2
15,20510,15,276811584222273,276479089387151,3
15,20510,15,276479089487315,276479110287108,1
15,20510,15,276811583922268,276479110387098,3
15,20510,15,276479110487113,276479110487113,2
15,20510,15,276479110587011,276479110687098,0
15,20510,15,276811584222273,276479117487110,2
15,20510,15,276479117587100,276479117587100,3
15,20510,15,276479117687083,276479117887095,2
15,20510,15,276479117987086,276479232487798,1
15,20510,15,276811583922268,276811584122232,3
15,20510,15,276479233087789,276811655722322,2
15,20510,15,276811583922268,276811584122232,0
15,20510,15,276479234987788,276479241287768,2
15,20510,15,276479241387772,276479313287581,1
15,20510,15,276479313387693,276479313487581,3
15,20510,15,276479313587579,276479450987233,2
15,20510,15,276479451087245,276479451187354,3
15,20510,15,276811584222273,276479451387239,2
15,20510,15,276479451487234,276811655722322,3
15,20510,15,276479466187205,276811584122232,2
15,20510,15,276479466287196,276811584122232,0
15,20510,15,276479486187145,276479486187145,2
15,20510,15,276479486287131,276479491787144,3
15,20510,15,276479491887144,276479507186941,2
15,20510,15,276479507288248,276811655722322,3
15,20510,15,276479507387233,276479507387233,2
15,20510,15,276811583922268,276479514187206,3
15,20510,15,276479514287083,276479514287083,0
15,20510,15,276479514387081,276479526088104,2
15,20510,15,276479526187914,276479526187914,0
15,20510,15,276479526288049,276811584122232,3
15,20510,15,276479526388168,276479526388168,2
15,20510,15,276811584222273,276479545688007,3
15,20510,15,276479545788006,276811584122232,0
15,20510,15,276479545888107,276479553788084,2
15,20510,15,276479553888084,276479553888084,3
15,20510,15,276479553988086,276479553988086,2
15,20510,15,276479554088087,276479566888134,3
15,20510,15,276479566988047,276479566988047,0
15,20510,15,276479567088042,276479569988027,2
15,20510,15,276479570088041,276479570088041,3
15,20510,15,276479570188042,276479570388028,2
15,20510,15,276479570488034,276481051087362,1
15,20510,15,276481051187451,276481051187451,3
15,20510,15,276481051287456,276481051387462,0
15,20510,15,276481051487474,276482293387951,2
15,20510,15,276482293487949,276811655722322,3
15,20510,15,276482293587951,276811584122232,2
15,20510,15,276482293687940,276482600287986,1
15,20510,15,276482600388100,276482600388100,2
15,20510,15,276482600488083,276811584122232,3
15,20510,15,276482615488039,276811655722322,0
21,21952,21,276202178724060,276202178724060,0
22,22544,22,276811583922268,278552873719792,0
22,22544,22,278552873819751,278552874019799,3
22,22544,22,278552874119762,278552980219723,1
22,22544,22,278552980319721,278552980419675,0
30,25477,30,278698835789855,278698835889790,0
30,25477,30,276811583922268,278698846789770,1
30,25477,30,276811583922268,278698846889768,3
30,25477,30,278698846989757,278698846989757,0
30,25477,30,278698847089797,278699131989960,2
30,25477,30,278699132089846,278699132089846,0
30,25477,30,278699132189976,278699132189976,3
30,25477,30,278699132289847,276811584122232,1
30,25477,30,278699151589867,278699151589867,0
30,25477,30,278699151689865,278699151689865,3
30,25477,30,278699151789877,278699156289874,2
30,25477,30,278699156389875,278699156489871,0
30,25477,30,278699156589873,278699272789937,1
30,25477,30,278699272889877,278699272989888,0
30,25477,30,278699273089877,278699273089877,3
30,25477,30,278699273190149,278699287190092,2
30,25477,30,276811583922268,278699287289898,0
30,25477,30,278699287389898,278699290490049,3
30,25477,30,278699290589905,276811584122232,0
21,14435,21,276523987000802,276523987000802,0
21,21982,21,276523987100821,276526285800177,2
21,21982,21,276526285900129,276811584122232,0
