OBJECTID,SUBJ_FIRE1890,SHAPE_Length,SHAPE_Area
53,50_99,0.124996282985253,0.000670733302282672
54,0_49,0.512187439221294,0.00411828534583823
55,50_99,0.116374628022555,0.000690801598019906
56,200+,0.539344329540656,0.00634896912587708
57,50_99,0.105281819001756,0.000467234693026031
58,50_99,0.155087751579232,0.00138729783077261
59,50_99,0.131797468701922,0.000854290128521326
60,50_99,0.192051137628093,0.00196533560508865
61,50_99,0.312201374486147,0.00245034043498863
62,100_199,0.483452638787402,0.00753918865480482
63,0_49,0.268880698315073,0.00247971605380005
64,50_99,0.0851107779753291,0.000451307318024156
65,0_49,0.0818979264262709,0.000366118785784971
66,50_99,0.0902660762617413,0.000369358749752989
67,50_99,0.138201221784895,0.00104065680985723
68,50_99,0.1117732732735,0.000476304805276656
69,50_99,0.126976646204178,0.00074086758529179
70,0_49,0.291529489211865,0.00257055969470294
71,0_49,0.133493767683684,0.000773260329754094
72,100_199,0.155655098981459,0.00154236854963956
73,50_99,0.155220469886183,0.000775780424518986
74,0_49,0.0808163261914308,0.000370219468608836
75,0_49,0.617740551850007,0.00656452236081804
76,100_199,0.116670265302194,0.000923318065329239
77,0_49,0.159076102036862,0.00138939643142518
78,0_49,0.669977317470148,0.00753791582610812
79,100_199,0.153424031367261,0.0015366671763021
80,0_49,0.208288355034707,0.00137030844332457
81,50_99,0.158541768087211,0.000869985167920648
82,200+,0.0980823838208666,0.000448440241964882
83,100_199,0.752856238900572,0.0106305341892775
84,50_99,0.392543185631559,0.00710368019936144
85,200+,0.37880268023596,0.00553148390320107
86,0_49,4.3779581437447,0.0808170461834015
87,50_99,0.373546803597325,0.00253352409174398
88,BURNED,0.127622516550789,0.000809814917293751
89,0_49,0.218542185910593,0.00130152113083211
90,BURNED,0.380109502183787,0.00320976390357886
91,50_99,1.17486253684146,0.0134722555111955
92,BURNED,0.28462686053649,0.00161739953468347
93,50_99,0.27182141142001,0.00260276263683514
94,BURNED,0.861189801807589,0.00805118218091505
95,0_49,0.183496329148394,0.000921300910713418
96,BURNED,0.165928107603774,0.000830710594963166
97,0_49,0.215633965617633,0.00164971419131855
98,BURNED,0.401537742632332,0.00426760539058218
99,BURNED,0.100180546828027,0.0005384033170634
100,0_49,0.481117475160857,0.0029346566217394
101,BURNED,0.25176232214398,0.00140910922264041
102,0_49,0.302877036121726,0.00173704909565562
103,BURNED,0.119920694703406,0.000622500002132737
104,BURNED,0.65973743048712,0.00543557940056926
105,BURNED,0.0842585018580052,0.000400111205747378
106,0_49,0.0312437014473074,6.68499599409137e-05
107,50_99,0.217287324777628,0.00145043524364737
108,200+,0.310596135724961,0.00189586687696728
109,0_49,0.19034348635702,0.00153961569938928
110,0_49,0.185912794224767,0.000889358159966751
111,50_99,0.0691784528449485,0.000315501970556458
112,50_99,0.105804973966655,0.000711707805302355
113,50_99,0.37201384911515,0.00386605770784411
114,200+,3.16121793108321,0.0717469601421185
115,0_49,0.0738633442038658,0.000292518569475298
116,50_99,1.57770215259933,0.0180926733487358
117,100_199,0.415953492951257,0.00909221663086997
118,50_99,0.121738571456454,0.000752963592144232
119,50_99,0.132341497521654,0.000814009630174883
120,0_49,0.133563451358524,0.000988965483716395
121,0_49,0.0610365019706112,0.000244183517571177
122,0_49,0.0888416729241126,0.000529771815779665
123,0_49,0.0844733167292194,0.000286408412997986
124,0_49,0.331822971764743,0.00249739532454745
125,50_99,0.68123066493763,0.0114486450538055
126,0_49,0.274131090710892,0.00211293666916005
127,0_49,0.24766142683937,0.00166030123827274
128,0_49,0.156875219304416,0.000788864087136957
129,0_49,0.0742550882636517,0.000289890472181529
130,100_199,0.513792319729716,0.0122382023455658
131,0_49,0.0977547032424711,0.000485182267617085
132,0_49,0.938320727163019,0.0132438497015646
133,200+,1.09396452456873,0.026956275896743
134,50_99,0.118365115785075,0.00066874836902726
135,0_49,0.249871415817273,0.00252258396660229
136,50_99,0.313361637627362,0.00226076384048671
137,50_99,0.20098470400254,0.00184590258892174
138,0_49,0.13015222823929,0.000942855594408797
139,BURNED,2.36785323535098,0.0377606865990995
140,50_99,0.210394164454499,0.00179470224238755
141,0_49,0.178588949680913,0.000934636712183117
142,0_49,0.150490925266419,0.000965767486335773
143,BURNED,0.0637023179211682,0.000293635266237688
144,0_49,0.280739730196759,0.00228371776135135
145,BURNED,0.13080572471609,0.000708231549437343
146,50_99,0.513359194766142,0.00428191470439255
147,0_49,0.0820971134111177,0.000374093985410201
148,0_49,0.113111915225419,0.000296060749009282
149,50_99,0.200893927854224,0.00126459166162072
150,50_99,0.205745528614764,0.00160525219508559
151,50_99,0.186947044473231,0.00161997528463638
152,0_49,0.282083432289151,0.00111530914355588
153,50_99,0.711915115248337,0.00692567321608992
154,0_49,0.0894624687727327,0.000429802348511718
155,0_49,0.0896530899394656,0.000349352443877452
156,0_49,0.140808138135141,0.000804673257573344
157,0_49,0.119247571410525,0.000742394223151509
158,0_49,0.221916344137479,0.00136935110332836
159,50_99,0.0890244019525137,0.00058033145241498
160,BURNED,0.519458243185216,0.00527550754651697
161,50_99,0.0994209523073993,0.000582398676519448
162,200+,0.255802206150506,0.00209909177553313
163,BURNED,0.055811124980206,0.000215244855649863
164,BURNED,0.0862480034009329,0.000344965366101928
165,50_99,0.284611627073027,0.00229909485229741
166,0_49,0.124529503316603,0.000712260405410874
167,BURNED,0.0483889337840865,0.000132742455770767
168,0_49,0.076134925807094,0.000361061680068896
169,0_49,0.776477938791218,0.00679702316836665
170,0_49,0.156053637516061,0.000605720877223024
171,50_99,0.0757313664279862,0.000279894337210135
172,50_99,0.184884093059296,0.000858698560929125
173,0_49,0.21473526184766,0.000841227777498485
174,0_49,0.188894966439932,0.0012492052342485
175,0_49,0.119466014357669,0.000420086514467035
176,0_49,0.0589067317472312,0.000217535788501404
177,0_49,0.166349789807513,0.00090713631068161
178,200+,0.157057076517559,0.000877055946503675
179,200+,0.0662792943318736,0.000231871028287716
180,0_49,0.142703994698145,0.000706706382742634
181,BURNED,0.12213246707977,0.000693975210749733
182,0_49,0.101952062626382,0.000447637374267975
183,0_49,1.29631879702326,0.0122517578438049
184,BURNED,0.348658423509452,0.0022849115758896
185,BURNED,0.93221333640004,0.0117684115811453
186,0_49,0.102303082092076,0.00045260492304031
187,50_99,4.36600994371002,0.150831261889992
188,200+,0.116656591415777,0.00069768169582675
189,200+,0.374075464931443,0.00291137169186076
190,0_49,0.0602290588457731,0.000255596738027203
191,0_49,0.187133292983792,0.000988894026519708
192,0_49,0.0912705721007288,0.00036260746399015
193,200+,1.54259167507241,0.0227081845896034
194,0_49,0.175600156392883,0.00159470800664847
195,0_49,0.155372394326621,0.000739106383554646
196,50_99,0.128707755131988,0.000730628110433637
197,0_49,0.109422304455646,0.000388288429860523
198,0_49,0.138914231920414,0.000606342929039062
199,0_49,0.118580241020288,0.000454539373354417
200,0_49,0.0656106376172384,0.000222164987615633
201,0_49,0.205176811583033,0.00141200245755748
202,0_49,0.124060183040964,0.000513877221691369
203,0_49,0.25066137651383,0.0020459408072654
204,0_49,0.0943313199857991,0.000334253448419419
205,0_49,0.147044096372903,0.00076261087779323
206,200+,0.441582335684922,0.00956567993313834
207,0_49,0.668821918790549,0.00596125844220698
208,0_49,0.103186673677758,0.000538996467855455
209,50_99,0.185622493362941,0.000942397550998452
210,200+,0.211205147064617,0.00148270110717458
211,50_99,0.268169165019233,0.00164982947524579
212,0_49,0.10356410644295,0.00061027030500797
213,0_49,0.15175902410932,0.000920175423884676
214,BURNED,0.125168299467085,0.000441264965415119
215,200+,0.930975592594891,0.0241684252702008
216,0_49,0.0765471340538503,0.000341858154144966
217,200+,0.289372946626093,0.00165329369837748
218,0_49,0.130214398369341,0.000566910390692599
219,50_99,0.0895907665578718,0.000339558977224565
220,0_49,0.182123511273072,0.00157526975534261
221,50_99,0.261278003272861,0.00143025446381925
222,0_49,0.316685839582804,0.00221398257531229
223,0_49,0.222495255519786,0.00137734460983978
224,0_49,0.0985665520994453,0.000457138880530083
225,0_49,0.133162907561531,0.000674722895686077
226,200+,11.0565316484434,0.173740897399264
227,0_49,0.0586312703249741,0.000200618671663789
228,0_49,0.382507011386795,0.00357264687449451
229,0_49,0.543753916864684,0.00359034440534291
230,50_99,0.0877400084840317,0.000400471519673478
231,0_49,0.120324377304614,0.000675539298518693
232,50_99,0.119765676577352,0.000568190907071809
233,0_49,0.443058466029018,0.00613617179001796
234,0_49,0.0825253956961409,0.000371482724932843
235,50_99,0.102019546631848,0.000477662768662063
236,50_99,0.263804544678354,0.0019639956443686
237,200+,0.144635474269281,0.000695002406675102
238,0_49,0.471108944667452,0.00314617101144596
239,200+,0.0786264933543572,0.000382688989441093
240,0_49,0.11638329010903,0.000610835806232817
241,0_49,0.281546480127447,0.00209604485616193
242,0_49,0.097745625700537,0.000465488747740294
243,50_99,0.0969689069619069,0.000355625567647012
244,0_49,0.083544940473051,0.000461390732178043
245,50_99,0.112143426995772,0.000815203176406674
246,0_49,0.0596979976322672,0.000175206096466855
247,0_49,0.067497131771051,0.00026372764627676
248,0_49,0.0854357099223069,0.000443718601977923
249,0_49,0.156249070997093,0.000662563431469196
250,0_49,0.210293987360961,0.00117791570735728
251,0_49,0.104606369798451,0.000691547626673688
252,50_99,2.33069644867527,0.0312180674056909
253,0_49,0.192162264246602,0.00124220331230817
254,0_49,0.102632472175043,0.000596282953828802
255,0_49,0.135402318214258,0.000961288171942684
256,0_49,0.2568077576773,0.00142315609853895
257,0_49,1.1798095671561,0.0111624697915193
258,0_49,0.213272280394305,0.00126197058898957
259,0_49,0.134080708645107,0.00096871193339161
260,0_49,0.101847802911367,0.000597095360848743
261,50_99,0.276397055674503,0.00196415615728505
262,0_49,0.113911178378939,0.000664513452873868
263,50_99,0.0939894942070163,0.000532565007423337
264,0_49,0.252471954553424,0.00198955070903581
265,0_49,0.110798104835573,0.000843691542227458
266,50_99,0.0681735930553451,0.000260960226128036
267,0_49,0.139823062867922,0.000961361778826507
268,0_49,0.0573851899089001,0.000209074976778466
269,0_49,0.147532558437019,0.000965004795229344
270,50_99,0.169951672516806,0.000916263497434465
271,0_49,0.0689149197776688,0.000284856437250453
272,0_49,0.174843305102842,0.000963450192959885
273,0_49,0.0720225450853772,0.00032201335500339
274,200+,0.544149878454894,0.00444270072882272
275,200+,0.17785908006711,0.00114837712345274
276,0_49,0.116170212442607,0.000702735150184839
277,50_99,0.116630859078608,0.000677897231838103
278,0_49,0.12271881968266,0.000846809325322193
279,BURNED,0.239652275942393,0.00140628716208237
280,0_49,0.112107771141794,0.000665024334082745
281,0_49,0.251559247032974,0.00145976966505267
282,50_99,0.0906848254447567,0.000555775255955531
283,0_49,0.385243107728033,0.00340218812426731
284,50_99,0.40290742364213,0.00349419098034269
285,200+,0.232437620155988,0.00230178534894953
286,50_99,0.22320243316543,0.00238512201393764
287,50_99,0.206634941957472,0.00127750582488832
288,50_99,0.228264156810217,0.00166587718133601
289,BURNED,0.16888009719277,0.000896380208659778
290,50_99,0.23139856077298,0.00146731351838172
291,0_49,0.354731879939617,0.00243203612408436
292,0_49,0.397906596873065,0.00296753544307409
293,50_99,0.183404307126988,0.000824638914947459
294,0_49,0.0760888078074943,0.000339844495717705
295,200+,0.0784321940784223,0.000458100876908962
296,200+,0.351252343686609,0.00452992760028404
297,0_49,0.12433866997667,0.000654704849065794
298,0_49,0.154240506252348,0.000874893506744534
299,50_99,0.135313718615359,0.00070365257722976
300,200+,0.186992769434775,0.00167222692714694
301,0_49,0.140685663858503,0.000600591670274016
302,BURNED,0.0391152578397811,0.000105014441446686
303,0_49,0.578794246777187,0.00524961031263836
304,50_99,0.198122626206257,0.00110392097702054
305,0_49,0.102943343221445,0.000572250930096433
306,0_49,0.258231298917657,0.00201093042891806
307,50_99,0.194604803583849,0.00102724670506592
308,50_99,0.282577448916366,0.0033543839322122
309,0_49,0.0925873500139449,0.000444724347502311
310,50_99,0.807770605796064,0.0072242981384026
311,0_49,0.0894805336105477,0.000430817179376038
312,0_49,0.0868502364422753,0.000383020292725467
313,50_99,0.0945625274951036,0.000430113822796945
314,0_49,0.0826792490972966,0.000394737964346437
315,50_99,0.248364015712448,0.00159400962673275
316,50_99,0.0685749892782811,0.000309279057743705
317,0_49,0.124508337968223,0.000754866604809099
318,50_99,0.084033292699398,0.000337819448265769
319,0_49,0.261687389221534,0.00265732908929022
320,50_99,0.257964631843887,0.00155796318862348
321,50_99,0.107243075806293,0.000501832616582599
322,50_99,0.0641237130515466,0.000297991318785223
323,0_49,0.135252475638216,0.00069293576919226
324,50_99,0.183133586675332,0.00205113105075186
325,0_49,0.147334051772137,0.000647428064465982
326,0_49,0.244233266764982,0.00146068528693869
327,50_99,0.0617064869641873,0.000249165652127566
328,0_49,0.89028347530472,0.0121746414893943
329,50_99,0.0707617182331256,0.000299933190165581
330,50_99,0.263907428956723,0.00180848212168344
331,0_49,0.0875222222931228,0.000429061315604598
332,0_49,0.421808690744215,0.00240213433507943
333,0_49,0.0945785048626466,0.000318030533928316
334,200+,0.0914764435966361,0.000482678086246317
335,50_99,0.510746521568084,0.00497682942435759
336,0_49,0.123401996866544,0.000841543767143013
337,0_49,0.118132987832739,0.000575651903528742
338,0_49,0.0787161307301603,0.000341232169285315
339,50_99,0.105029318169295,0.00051359218079529
340,0_49,0.142151904869205,0.000736486799079767
